,PMID,abstract
53,36467783,"Cannabis and its natural derivatives have emerged as promising therapeutics for multiple pathological and nonpathological medical conditions. For example, cannabinoids, the most popular and biologically active chemicals in cannabis, aid in many clinical ailments, including pain, inflammation, epilepsy, sleep disturbances or insomnia, multiple sclerosis, anorexia, schizophrenia, neurodegenerative diseases, anti-nausea, and most importantly, cancer. Despite the comprehensive benefits, certain aspects of cannabis present unique challenges in the medical cannabis landscape. Recent studies have highlighted the inherent challenges associated with cannabinoids' formulation like low solubility, rapid metabolism, poor bioavailability, and erratic pharmacokinetics - all of which contribute to the limited efficacy of cannabinoids. Several efforts are underway to address the bottlenecks and modify the formulations along with the delivery systems to achieve greater solubility/bioavailability, potency, and efficacy in treatment settings while minding the necessary standards for purity associated with the pharmaceutical industry. The current article presents a perspective on (1) a working knowledge of cannabinoids and their mechanisms of action, (2) the landscape of using medicinal cannabis for cancer-related medical conditions along with adversities, (3) current approaches, formulations, and challenges in medicinal cannabis delivery systems (oral, transdermal, pulmonary, and transmucosal), and lastly, (4) emerging approaches to improve delivery systems. "
54,25893849,"Sleep problems during withdrawal from cannabis use are a common experience. The details regarding how abstinence from cannabis impacts sleep are not well described. This article reviews the literature including a measure of cannabis withdrawal and sleep in humans. A literature search using a set of cannabinoid and sleep-related terms was conducted across 8 electronic databases. Human studies that involved the administration of cannabinoids and at least 1 quantitative sleep-related measure were included. Review articles, opinion pieces, letters or editorials, case studies (final N < 8), published abstracts, posters, and non-English articles were excluded. Thirty-six publications were included in the review. Sleep was frequently interrupted during cannabis withdrawal, although the specific mechanisms of disruption remain unclear. Methodological issues in the majority of studies to date preclude any definitive conclusion on the specific aspects of sleep that are affected. "
55,37068366,"As greater numbers of states in the United States and countries in the world continue to legalize cannabis for medical use, it has become increasingly important to assess patterns of cannabis use in individuals using cannabis for medical symptoms over time. A public health concern is that, like recreational cannabis, some individuals using cannabis for medical reasons may develop detrimental patterns of use, leading to the development of a cannabis use disorder (CUD). In a 9-month longitudinal cohort study following a 12-week randomized, waitlist-controlled trial in 149 adults who used cannabis to alleviate insomnia, pain, depressed mood, or anxiety (RCT: NCT03224468), we assessed whether patterns of cannabis use for the 9 months following the RCT were associated with the development of CUD. We identified five unique trajectories of use; 31 participants (21%) had low stable or no use, 50 (34%) had medium stable use, 19 (13%) had high stable use, 26 (17%) showed de-escalating and 23 (15%) showed escalating use over 9 months following the RCT. Of 149 participants enrolled, 19 (13%) met diagnostic criteria for CUD at 12 months. Only the escalating cannabis use pattern predicted significantly higher rates of CUD compared to the low or no use category (OR = 4.29, 95% CI = 1.21 to 10.87, p = 0.02). These data indicate that most individuals using cannabis for medical symptoms have a stable pattern of use over the first year. Escalation of use may be a detrimental pattern that warrants further concern. "
56,38337193,"The primary aim of this study was to assess changes in sleep-specific health-related quality of life (HRQoL) for those prescribed cannabis-based medicinal products (CBMPs) for insomnia. A case series of UK patients with insomnia was analyzed. Primary outcomes were changes in the Single-Item Sleep-Quality Scale (SQS), Generalized Anxiety Disorder-7 (GAD-7), and EQ-5D-5L at up to 6 months from baseline. Statistical significance was identified as a p value < .050. 61 patients were included in the analysis. There was an improvement in the SQS from baseline at 1, 3, and 6 months (p < .001). There were also improvements in the EQ-5D-5L Index value and GAD-7 at 1, 3, and 6 months (p < .050). There were 28 (45.9%) adverse events recorded by 8 patients (13.1%). There were no life-threatening/disabling adverse events. Patients with insomnia experienced an improvement in sleep quality following the initiation of CBMPs in this medium-term analysis. Fewer than 15% of participants reported one or more adverse events. However, due to the limitations of the study design, further investigation is required before definitive conclusions can be drawn on the efficacy of CBMPs in treating insomnia. "
57,30139415,"Cannabis has been used as a medicinal plant for thousands of years. As a result of centuries of breeding and selection, there are now over 700 varieties of cannabis that contain hundreds of compounds, including cannabinoids and terpenes. Cannabinoids are fatty compounds that are the main biological active constituents of cannabis. Terpenes are volatile compounds that occur in many plants and have distinct odors. Cannabinoids exert their effect on the body by binding to receptors, specifically cannabinoid receptors types 1 and 2. These receptors, together with endogenous cannabinoids and the systems for synthesis, transport, and degradation, are called the Endocannabinoid System. The two most prevalent and commonly known cannabinoids in the cannabis plant are delta-9-tetrahydrocannabinol (THC) and cannabidiol. The speed, strength, and type of effects of cannabis vary based on the route of administration. THC is rapidly distributed through the body to fatty tissues like the brain and is metabolized by the cytochrome P450 system to 11-hydroxy-THC, which is also psychoactive. Cannabis and cannabinoids have been indicated for several medical conditions. There is evidence of efficacy in the symptomatic treatment of nausea and vomiting, pain, insomnia, post-traumatic stress disorder, anxiety, loss of appetite, Tourette's syndrome, and epilepsy. Cannabis has also been associated with treatment for glaucoma, Huntington's Disease, Parkinson's Disease, and dystonia, but there is not good evidence to support its efficacy. Side effects of cannabis include psychosis and anxiety, which can be severe. Here, we provided a summary of the history of cannabis, its pharmacology, and its medical uses. "
58,32603954,"Cannabinoids, including the two main phytocannabinoids Δ "
59,33263719,"Cannabis is increasingly being used for medicinal purposes but remains outside Western medical practice. Data on perioperative use and outcomes are scarce. Few surgeons receive training regarding legal endorsement, reported medicinal benefits, and potential risks, making it difficult to advise patients. Guidelines and additional research are needed. It is legal to recommend cannabis, which can be obtained in states with medical cannabis programs. There are many methods of consumption, oral being the safest. Activity is primarily through Δ9-tetrahydrocannabinol (THC) and cannabidiol (CBD) via cannabinoid receptors, which may be potentiated when taken together in the plant or plant extract. The known effects of cannabis on inflammation and malignancy are largely limited to laboratory experiments. However, there are higher-quality data to support adjunctive use of cannabis for relief of pain, nausea, and insomnia, which may be useful postoperatively and could potentially decrease reliance on opiates and benzodiazepines. There are prospective trials in surgical patients, but no reported data regarding surgical complications or other surgical outcomes. Currently, cannabis is regulated differently than other controlled substances, and there are issues with purity/homogeneity, making it difficult for surgeons to accept or significantly explore its medical benefits. Recommendations are made for surgeons advising patients who use cannabis based on the limited existing data. While cannabis likely has some therapeutic benefits, it must be treated as other medical controlled substances to truly elucidate its role in surgical patient care. "
60,33526110,"Growing interest in the medicinal properties of cannabis has led to an increase in its use to treat medical conditions, and the establishment of state-specific medical cannabis programs. Despite medical cannabis being legal in 33 states and the District of Colombia, there remains a paucity of data characterizing the patients accessing medical cannabis programs. We retrospectively reviewed a registry with data from 33 medical cannabis evaluation clinics in the United States, owned and operated by CB2 Insights. Data were collected primarily by face-to-face interviews for patients seeking medical cannabis certification between November 18, 2018 and March 18, 2020. Patients were removed from the analysis if they did not have a valid date of birth, were less than 18, or did not have a primary medical condition reported; a total of 61,379 patients were included in the analysis. Data were summarized using descriptive statistics expressed as a mean (standard deviation (SD)) or median (interquartile range (IQR)) as appropriate for continuous variables, and number (percent) for categorical variables. Statistical tests performed across groups included t-tests, chi-squared tests and regression. The average age of patients was 45.5, 54.8% were male and the majority were Caucasian (87.5%). Female patients were significantly older than males (47.0 compared to 44.6). Most patients reported cannabis experience prior to seeking medical certification (66.9%). The top three mutually exclusive primary medical conditions reported were unspecified chronic pain (38.8%), anxiety (13.5%) and post-traumatic stress disorder (PTSD) (8.4%). The average number of comorbid conditions reported was 2.7, of which anxiety was the most common (28.3%). Females reported significantly more comorbid conditions than males (3.1 compared to 2.3). This retrospective study highlighted the range and number of conditions for which patients in the US seek medical cannabis. Rigorous clinical trials investigating the use of medical cannabis to treat pain conditions, anxiety, insomnia, depression and PTSD would benefit a large number of patients, many of whom use medical cannabis to treat multiple conditions. "
61,34704957,"Insomnia is a prevalent condition that presents itself at both the symptom and diagnostic levels. Although insomnia is one of the main reasons individuals seek medicinal cannabis, little is known about the profile of cannabinoid use or the perceived benefit of the use of cannabinoids in daily life. We conducted a retrospective study of medicinal cannabis users to investigate the use profile and perceived efficacy of cannabinoids for the management of insomnia. Data were collected using the Strainprint app, which allows medicinal cannabis users to log conditions and symptoms, track cannabis use, and monitor symptom severity pre- and postcannabis use. Our analyses examined 991 medicinal cannabis users with insomnia across 24,189 tracked cannabis use sessions. Sessions were analyzed, and both descriptive statistics and linear mixed-effects modeling were completed to examine use patterns and perceived efficacy. Overall, cannabinoids were perceived to be efficacious across all genders and ages, and no significant differences were found among product forms, ingestion methods, or gender groups. Although all strain categories were perceived as efficacious, predominant indica strains were found to reduce insomnia symptomology more than cannabidiol (CBD) strains (estimated mean difference 0.59, SE 0.11; 95% CI 0.36-0.81; adjusted P<.001) and predominant sativa strains (estimated mean difference 0.74, SE 0.16; 95% CI 0.43-1.06; adjusted P<.001). Indica hybrid strains also presented a greater reduction in insomnia symptomology than CBD strains (mean difference 0.52, SE 0.12; 95% CI 0.29-0.74; adjusted P<.001) and predominant sativa strains (mean difference 0.67, SE 0.16; 95% CI 0.34-1.00; adjusted P=.002). Medicinal cannabis users perceive a significant improvement in insomnia with cannabinoid use, and this study suggests a possible advantage with the use of predominant indica strains compared with predominant sativa strains and exclusively CBD in this population. This study emphasizes the need for randomized placebo-controlled trials assessing the efficacy and safety profile of cannabinoids for the treatment of insomnia. "
62,31895189,"Marijuana generally refers to the dried mixture of leaves and flowers of the cannabis plant, and the term cannabis is a commonly used to refer to products derived from the Cannabis sativa L. plant. There has been an increasing interest in the potential medicinal use of cannabis to treat a variety of diseases and conditions. This review will provide the latest evidence regarding the medical risks and potential therapeutic benefits of cannabis in managing patients with sleep disorders or those with other medical conditions who commonly suffer with sleep disturbance as an associated comorbidity. Published data regarding the effects of cannabis compounds on sleep in the general population, as well as in patients with insomnia, chronic pain, posttraumatic stress disorder, and other neurological conditions, will be presented. Current trends for marijuana use and its effects on the economy and the implications that those trends and effects have on future research into medical cannabis are also presented. "
63,28457056,"A flowering plant of variegated ingredients and psychoactive qualities, cannabis has long been used for medicinal and recreational purposes. Currently, cannabis is approved in several countries for indications of symptomatic alleviation. However, limited knowledge on the benefits and risks precludes inclusion of cannabis in standard treatment guidelines. This review provides a summary of the available literature on the use of cannabis and cannabinoid-based medicines in palliative oncology. Favorable outcomes are demonstrated for chemotherapy-induced nausea and vomiting and cancer-related pain, with evidence of advantageous neurological interactions. Benefit in the treatment of anorexia, insomnia and anxiety is also suggested. Short- and long-term side effects appear to be manageable and to subside after discontinuation of the drug. Finally, cannabinoids have shown anti-neoplastic effects in preclinical studies in a wide range of cancer cells and some animal models. Further research is needed before cannabis can become a part of evidence-based oncology practice. "
64,37273764,"The primary objective of this study was to estimate the prevalence of cannabis use in patients with gynecologic malignancies and to describe patterns of cannabis use. Secondary objectives included identifying sources of cannabis information used by patients. This is a single institution cross sectional survey conducted in Calgary, Alberta. Patients with a current or prior gynecologic cancer diagnosis were considered for inclusion. Planned analysis included descriptive statistics of patient demographics, and the patterns of cannabis use were described using frequencies and proportions. Forty-six patients participated in the survey. The most common disease sites were ovarian cancer and uterine cancer, with the majority of patients receiving chemotherapy as part of their treatment (n = 35). Seventeen participants were current cannabis users (37%). The most common symptoms participants used cannabis for were pain (9/17), anxiety (9/17), and insomnia (9/17).Most patients using cannabis did not have a prescription and obtained their cannabis from a recreational dispensary (11/17). Many participants using cannabis had not talked to their doctor about cannabis (9/17). Instead, the most common sources of information about cannabis were cannabis retailers (20/46), and friends/family (20/46). Over 50% of patients would be interested in discussing cannabis if their physician broached the subject (26/46). The results from this survey indicate that patients would like to talk to their oncologist about cannabis. Further research is needed to inform physician training and direct patient education to ensure that patients have access to unbiased, evidence-based information to make decisions about cannabis use. "
65,35047242,"Many countries now allow the consumption of cannabis or cannabinoids for medical purposes with varying approaches concerning products allowed and the regulatory frameworks prevailing their endowment. On 18 February 2019 Thailand passed legislation allowing the use of cannabis for medical purposes. This study aimed to examine patterns and purposes for consumption of medical cannabis, and consumers' perceptions and opinions towards benefits and harms of cannabis and related policies in 2019-2020. A cross-sectional study using a respondent-driven sampling (RDS) method was conducted in four sites across Thailand. Participants were 485 adults aged 18 years and over, living in the study region, who had used cannabis for medical purposes within the past 12 months. Face-to-face interviews using a structured questionnaire were used to collect data on (1) demographic characteristics, (2) pattern of consumption, (3) source of information and perception of benefits and harms of medical cannabis, and (4) opinion towards cannabis policies. Data were analyzed using RDS Analyst and presented as percentage and mean with 95% confidence interval (CI). Most participants (84.7%, 95% CI [78.9-90.5]) used an oral form of crude oil extract while 9.2% (95% CI [4.1-14.2]) used the raw form. The most common uses were for treatment of cancers (23.3%, 95% CI [16.1-30.4]), neuropsychiatric symptoms (22.8%, 95% CI [17.5-28.0]), and musculoskeletal pains (21.6%, 95% CI [16.7-26.6]). Illegal sources such as underground traders (54.5%, 95% CI [40.8-68.3]), friends and relatives (12.2%, 95% CI [6.2-18.3]), not-for-profit provider groups (5.2%, 95% CI [0.5-10.9]), and clandestine growers or producers (2.9%, 95% CI [0.6-5.3]) were the main suppliers. Most (>80%) perceived cannabis could treat cancers, chronic pains, insomnia, Parkinson's disease and generalized anxiety disorder. Less than half perceived that cannabis could cause adverse conditions  Our study reports the experiences of consumers of medical cannabis in the first year after its legalization in Thailand. Consumers reported various patterns and indications of consumption that were not supported by scientific evidence, but had positive perception of the results of consumption. These findings highlight ongoing policy challenges for Thailand and can be a lesson to be learned for other countries in the region. "
66,32634714,"Poor sleep quality and insomnia have been associated with the use of tobacco, alcohol, and cannabis, but it is unclear if there is a causal link. In this Mendelian Randomization (MR) study we examine if insomnia causes substance use and/or if substance use causes insomnia. MR uses summary effect estimates from a genome-wide association study (GWAS) to create a genetic instrumental variable for a proposed 'exposure' variable and then identifies that same genetic instrument in an 'outcome' GWAS. Using GWASs of insomnia, smoking (initiation, heaviness, cessation), alcohol use (drinks per week, dependence), and cannabis initiation, bi-directional causal effects were tested. Multiple sensitivity analyses were applied to assess the robustness of the findings. There was strong evidence for positive causal effects of liability to insomnia on all substance use phenotypes (smoking traits, alcohol dependence, cannabis initiation), except alcohol per week. In the other direction, there was strong evidence that smoking initiation increased insomnia risk (smoking heaviness and cessation could not be tested as exposures). We found no evidence that alcohol use per week, alcohol dependence, or cannabis initiation causally affect insomnia risk. There were unidirectional effects of liability to insomnia on alcohol dependence and cannabis initiation, and bidirectional effects between liability to insomnia and smoking measures. Bidirectional effects between smoking and insomnia might give rise to a vicious circle. Future research should investigate if interventions aimed at insomnia are beneficial for substance use treatment. "
67,30113101,"Sleep disturbance is one of the hallmarks of cannabis withdrawal. Studies have indicated that treatment of this key symptom may facilitate abstinence. In the present paper we aim to provide a systematic review of the extant literature on pharmacological management of sleep disturbance associated with cannabis withdrawal. We conducted a systematic literature search across five electronic databases including PubMed, Psycinfo, MEDLINE, Cochrane review and Embase. Human studies using a pharmacological treatment for sleep disturbances associated with cannabis withdrawal were included. Review articles, case-series, open trials, posters, and editorials were excluded. Seventeen publications, involving 562 participants, were included in this review. Major limitations involved small sample size, high dropout rate, methodological limitations, and heterogeneity of participants. Most of the studies were at high risk of bias, further downgrading the level of evidence. A meta-analysis was not performed due to lack of quantitative data, marked heterogeneity and low quality of the included studies. There is not sufficient evidence for any of the reviewed treatment options. Methodological limitations in a majority of the studies rendered their findings preliminary. Of the twelve investigated pharmacological agents, Gabapentin, Lofexidine, Mirtazapine, Quetiapine, and Zolpidem showed some primary benefits for treatment of sleep difficulties associated with cannabis withdrawal; however, future prospective studies are required to confirm such results. This review examines the current evidence for potential pharmacological options for treatment of cannabis withdrawal and associated sleep disturbance. It furthers our knowledge and provides groundwork for future research. (Am J Addict 2018;27:453-464). "
68,35354186,"Indian hemp (lat. Cannabis sativa subs. Indica) has been used as a source of industrial fiber, seed oil, food, medicine for some somatic diseases, and it is also used as a psychoactive substance. Cannabis can be used by smoking, evaporation, as a food ingredient, or as an extract. Acute and chronic cannabis use has been shown to be detrimental to several aspects of psychological and physical health and many experimental studies done on healthy people indicate the potential of Δ9- tetra hydro cannabinoid (THC) in inducing transient, dose-dependent psychotic symptoms, but also affective, behavioral, cognitive, neurovegetative, and psychophysical symptoms. Cannabis is the most commonly used illegal drug globally. In many communities, cannabis is perceived as a low-risk drug, leading to political lobbying to decriminalize its use. The wave of laws and initiatives to liberalize cannabis use continues to spread across the United States and the rest of the world, and there seems to be a political debate in the background about the potential risks and benefits of cannabis use. Aim is to present the possible consequences that the legalization of cannabis would have from the aspect of mental health and mental disorders. Authors reviewed the literature using PubMed resources on the effects of cannabis using the keywords: cannabis use, cannabis use and psychoticism, cannabis use and depression, cannabis use and anxiety, cannabis use and cognition, cannabis use and insomnia, legalization of cannabis. Authors examined the effects of cannabis use on psychiatric disorders and the review of the legal status of cannabis use in the world was also made. The possible consequences of cannabis legalization on the public health system were also considered, based on experiences from countries where legalization has already been done. The evidence cited in this article suggests that strong claims about the need to legalize cannabis are still questionable, and may, even in the long run, remain mixed, inconclusive, or even contradictory. Political interference in this issue can trigger a wide range of unintended but profound and lasting consequences for the health system and the health of the individual. We recommend further research on this topic and data collection with an emphasis on the effects and consequences of cannabis use on mental health, and in particular the benefits and harmful effects of medical cannabis use. "
69,33439370,"The use of the cannabis plant by cancer patients has been rising significantly in the past few years worldwide, primarily driven by public demand. There is an obvious need for more reliable scientific data, pharmacology information, a better understanding of its mode of action, and available clinical evidence supporting its robust use. Physicians must complete a thorough medical assessment, screening for potential drugs, or treatment contraindications before allowing its consumption. In light of the growing popularity of cannabis usage, it is highly essential that, in the near future, the medical community will be able to provide practical recommendations and explicit guidelines, including doses, and that cannabinoid concentrations in the used products are defined regarding its prescription before any medical procedure involving its usage is authorized. Here, we review and describe the favorable outcomes demonstrating the benefits of cannabis as an adjunctive treatment to conventional medicines for chemotherapy-induced nausea, vomiting, and cancer-related pain (primarily refractory chronic or neuropathic pain). Although not yet substantial enough, the treatment of anorexia, insomnia, depression, and anxiety is also seemingly favorable. To date, reports regarding its anti-neoplastic effects or its potent immunosuppressive properties influencing response to immunotherapy are still very conflicting and controversial. Thus, with the current state of evidence, cannabis use is not advisable as initial treatment, as an adjunct or an advanced line of care. In the coming years, we expect that preclinical data and animal models will shift to the clinical arena, and more patients will be recruited for clinical trials, and their reports will advance the field. Thus, physicians should prescribe cannabis only if careful clarification and consideration is provided together with a follow-up response evaluation. "
70,27022315,"Cannabis species have been used as medicine for thousands of years; only since the 1940s has the plant not been widely available for medical use. However, an increasing number of jurisdictions are making it possible for patients to obtain the botanical for medicinal use. For the cancer patient, cannabis has a number of potential benefits, especially in the management of symptoms. Cannabis is useful in combatting anorexia, chemotherapy-induced nausea and vomiting, pain, insomnia, and depression. Cannabis might be less potent than other available antiemetics, but for some patients, it is the only agent that works, and it is the only antiemetic that also increases appetite. Inhaled cannabis is more effective than placebo in ameliorating peripheral neuropathy in a number of conditions, and it could prove useful in chemotherapy-induced neuropathy. A pharmacokinetic interaction study of vaporized cannabis in patients with chronic pain on stable doses of sustained-release opioids demonstrated no clinically significant change in plasma opiates, while suggesting the possibility of synergistic analgesia. Aside from symptom management, an increasing body of in vitro and animal-model studies supports a possible direct anticancer effect of cannabinoids by way of a number of different mechanisms involving apoptosis, angiogenesis, and inhibition of metastasis. Despite an absence of clinical trials, abundant anecdotal reports that describe patients having remarkable responses to cannabis as an anticancer agent, especially when taken as a high-potency orally ingested concentrate, are circulating. Human studies should be conducted to address critical questions related to the foregoing effects. "
71,29419734,"This review summarizes the available literature on the intersection of adolescent cannabis use and sleep disturbances, along with interventions for adolescent cannabis users who suffer sleep impairments. Adolescents are susceptible to various sleep disorders, which are often exacerbated by the use of substances such as cannabis. The relationship between cannabis and sleep is bidirectional. Interventions to improve sleep impairments among adolescent cannabis users to date have demonstrated limited efficacy, although few studies indicating the benefits of behavioral interventions-such as Cognitive Behavior Therapy for Insomnia or Mindfulness Based Stress Reduction-appear promising in the treatment of sleep disorders, which are present for users of cannabis. Further research is necessary to elucidate the precise mechanisms by which cannabis use coexists with sleep impairments, along with effective interventions for those users who suffer sleep difficulties. "
72,29997343,
73,38612615,"The post-COVID condition (PCC) is a pathology stemming from COVID-19, and studying its pathophysiology, diagnosis, and treatment is crucial. Neuroinflammation causes the most common manifestations of this disease including headaches, fatigue, insomnia, depression, anxiety, among others. Currently, there are no specific management proposals; however, given that the inflammatory component involves cytokines and free radicals, these conditions must be treated to reduce the current symptoms and provide neuroprotection to reduce the risk of a long-term neurodegenerative disease. It has been shown that cannabis has compounds with immunomodulatory and antioxidant functions in other pathologies. Therefore, exploring this approach could provide a viable therapeutic option for PCC, which is the purpose of this review. This review involved an exhaustive search in specialized databases including PubMed, PubChem, ProQuest, EBSCO, Scopus, Science Direct, Web of Science, and Clinical Trials. Phytocannabinoids, including cannabidiol (CBD), cannabigerol (CBG), and Delta-9-tetrahydrocannabinol (THC), exhibit significant antioxidative and anti-inflammatory properties and have been shown to be an effective treatment for neuroinflammatory conditions. These compounds could be promising adjuvants for PCC alone or in combination with other antioxidants or therapies. PCC presents significant challenges to neurological health, and neuroinflammation and oxidative stress play central roles in its pathogenesis. Antioxidant therapy and cannabinoid-based approaches represent promising areas of research and treatment for mitigating adverse effects, but further studies are needed. "
74,36460181,"Cannabis use rates are increasing in the United States. Patients with cancer use cannabis for many reasons, even without high-quality supporting data. This study sought to characterize cannabis use among patients seen in radiation oncology in a state that has legalized adult nonmedical use cannabis and to identify key cannabis-related educational topics. Cannabis history was documented by providers using a structured template at patient visits in an academic radiation oncology practice October 2020 to November 2021. Cannabis use data, including recency/frequency of use, reason, and mode of administration, were summarized, and logistic regression was used to explore associations between patient and disease characteristics and recent cannabis use. A multivariable model employed stepwise variable selection using the Akaike Information Criterion. Of 3143 patients total, 91 (2.9%) declined to answer cannabis use questions, and 343 (10.9%) endorsed recent use (≤1 month ago), 235 (7.5%) noted nonrecent use (>1 month ago), and 2474 (78.7%) denied history of cannabis use. In multivariable analyses, those ≥50 years old (odds ratio [OR], 0.409; 95% confidence interval [CI], 0.294-0.568; P < .001) or with history of prior courses of radiation (OR, 0.748; 95% CI, 0.572-0.979; P = .034) were less likely, and those with a mental health diagnosis not related to substance use (OR, 1.533; 95% CI, 1.171-2.005; P = .002) or who smoked tobacco (OR, 3.003; 95% CI, 2.098-4.299; P < .001) were more likely to endorse recent cannabis use. Patients reported pain, insomnia, and anxiety as the most common reasons for use. Smoking was the most common mode of administration. Patients are willing to discuss cannabis use with providers and reported recent cannabis use for a variety of reasons. Younger patients new to oncologic care and those with a history of mental illness or tobacco smoking may benefit most from discussions about cannabis given higher rates of cannabis use in these groups. "
75,30828459,"Physical and psychological symptom burden in patients with advanced chronic kidney disease (CKD) is significantly debilitating; yet, it is often inadequately treated. Legalization of cannabis in Canada may attract increasing interest from patients for its medical use in refractory symptom management, but its indications and long-term adverse health impacts are poorly established, creating a challenge for clinicians to support its use. In this review, we summarize key clinical studies and the level of evidence for nonsynthetic cannabinoids in the treatment of common symptoms encountered in advanced stages of CKD, including chronic pain, nausea and vomiting, anorexia, pruritus, and insomnia. Medline and Embase. A search was conducted in MEDLINE and EMBASE (inception to March 1, 2018) on cannabis and CKD symptoms of interest, complemented with a manual review of bibliographies. Studies that examined synthetic cannabinoids that are manufactured to mimic the effects of ∆9-tetrahydrocannabinol such as dronabinol, levonantradol, nabilone, and ajulemic acid were excluded. We focused on studies with higher level of evidence where available, and quality of studies was graded based on the Oxford Centre for Evidence-based Medicine Levels of Evidence (1a to 5). Based on studies conducted in patients without renal impairment, those treated with nonsynthetic cannabinoids were 43% to 300% more likely to report a ≥30% reduction in chronic neuropathic pain compared with placebo. However, there is currently insufficient evidence to recommend nonsynthetic cannabinoids for other medical indications, although preliminary investigation into topical endocannabinoids for uremia-induced pruritus in end-stage renal disease is promising. Finally, any benefits of cannabis may be offset by potential harms in the form of cognitive impairment, increased risk of mortality post-myocardial infarction, orthostatic hypotension, respiratory irritation, and malignancies (with smoked cannabis). Nonsynthetic cannabinoid preparations were highly variable between studies, sample sizes were small, and study durations were short. Due to an absence of studies conducted in CKD, recommendations were primarily extrapolated from the general population. Until further studies are conducted, the role of nonsynthetic cannabinoids for symptom management in patients with CKD should be limited to the treatment of chronic neuropathic pain. Clinicians need to be cognizant that nonsynthetic cannabinoid preparations, particularly smoked cannabis, can pose significant health risks and these must be cautiously weighed against the limited substantiated therapeutic benefits of cannabis in patients with CKD. Les symptômes physiques et psychologiques ressentis par les patients souffrant d’insuffisance rénale chronique (IRC) sont particulièrement débilitants, et souvent traités inadéquatement. La légalisation du cannabis au Canada pourrait susciter un intérêt croissant chez ces patients avec l’emploi médical de cette substance pour le traitement de ces symptômes. Cependant, les indications thérapeutiques du cannabis et ses effets nocifs sur la santé à long terme sont mal connus, rendant difficile son soutien par les cliniciens. L’article présente l’état des preuves et une synthèse des principales études cliniques portant sur l’usage des cannabinoïdes non synthétiques dans le traitement des symptômes fréquemment observés aux stades avancés de l’IRC, soit la douleur chronique, les nausées, les vomissements, l’anorexie, le prurit et l’insomnie. Medline et Embase. On a procédé à une recherche dans MEDLINE et EMBASE (de leur création jusqu’au 1 Des études menées chez des patients non atteints d’insuffisance rénale montraient que les sujets recevant des cannabinoïdes non synthétiques étaient 43 à 300 % plus susceptibles de rapporter une réduction d’au moins 30 % de la douleur neuropathique chronique comparativement aux sujets recevant un placebo. Mais pour l’heure, les preuves permettant de recommander les cannabinoïdes non synthétiques à d’autres fins médicales sont insuffisantes; quoique des résultats préliminaires soient prometteurs avec les endocannabinoïdes topiques dans le traitement du prurit provoqué par l’urémie en contexte d’IRC. Cependant, tout bienfait du cannabis pourrait se voir neutralisé par de potentiels effets nocifs tels que troubles cognitifs, risque accru de mortalité après un infarctus du myocarde, hypotension orthostatique, irritation des voies respiratoires ou tumeurs malignes (dues à l’inhalation). Les préparations de cannabinoïdes non synthétiques employées dans les études retenues étaient très variables, les échantillons étaient faibles et les études de courte durée. En absence d’études menées en contexte d’IRC, les résultats présentés sont principalement extrapolés d’une population générale. Jusqu’à ce que d’autres études soient menées, l’utilisation des cannabinoïdes non synthétiques chez les patients atteints d’IRC devrait se limiter au soulagement des douleurs neuropathiques chroniques. Les cliniciens doivent comprendre que les cannabinoïdes non synthétiques, particulièrement lorsqu’ils sont inhalés, comportent des risques significatifs pour la santé et que ceux-ci doivent être examinés avec prudence en regard des bienfaits thérapeutiques limités du cannabis chez les patients atteints d’IRC. "
76,34225825,"The use of cannabinoids in mental health has gained strength in recent years due to emerging scientific evidence and the lifting of prohibitionist laws that prevailed for years in many countries, including Colombia. This study describes the results of a survey of Colombian psychiatrists on some aspects of medicinal cannabis, such as attitudes towards its potential use, perceived knowledge, and beliefs surrounding its regulation and safety. We conducted a cross-sectional survey of 145 psychiatrists in 14 territories of Colombia between November 2019 and July 2020. The survey consisted of 28 items on topics related to medicinal cannabis, including attitudes and clinical experience (4 items), perceived knowledge (4 items), indications for use in psychiatric pathologies (6 items), indications for use in nonpsychiatric pathologies (8 items), and concerns and awareness about safety and efficacy (6 items). The results were summarized using descriptive statistics. In addition, possible associations among variables were examined using Fisher's exact test. Eighty-two percent of the psychiatrists agreed that medical cannabis should be available for different medical conditions, and 73.1% stated that they wanted to be able to prescribe it. However, 66.2% said they did not know how to help their patients legally access it, and only 25% understood the legal status of medicinal cannabis in the country. The mental health indications that received the highest approval levels for cannabis use were insomnia (35.2%), anxiety disorders (29%), and agitation in dementia (18.6%). The greatest disapproval of cannabis use was indicated for schizophrenia, with 66.9%. The most approved nonpsychiatric medical conditions were cancer-related chronic pain (87.6%), chemotherapy-related nausea and vomiting (78.6%), and chronic pain not associated with cancer (72.4%). Multinomial stepwise logistic regression analysis showed that female psychiatrists who did not agree with MC to treat psychiatric symptoms were more likely to agree with non-psychiatric use. Our results showed that this sample of Colombian psychiatrists have a favorable attitude towards the prescription of medicinal cannabis; however, there is a serious lack of knowledge of the legal status of medicinal cannabis in the country and the methods through which patients can gain access to government-regulated products. Most of them approve the use of MC for nonpsychiatric conditions and, in general, disapprove of its use in mental illnesses. They generally consider medicinal cannabis as a safe treatment compared to other psychotropic drugs and medications with potential risk of dependence, such as opioids and/or benzodiazepines. "
