,PMID,abstract
45,21286833,"Infection with human immunodeficiency virus-1 (HIV-1) often leads to HIV-associated neurocognitive disorders (HAND) prior to the progression to acquired immunodeficiency syndrome (AIDS). At the cellular level, mitogen-activated protein kinases (MAPK) provide a family of signal transducers that regulate many processes in response to extracellular stimuli and environmental stress, such as viral infection. Recently, evidence has accumulated suggesting that p38 MAPK plays crucial roles in various pathological processes associated with HIV infection, ranging from macrophage activation to neurotoxicity and impairment of neurogenesis to lymphocyte apoptosis. Thus, p38 MAPK, which has generally been linked to stress-related signal transduction, may be an important mediator in the development of AIDS and HAND. "
46,31509603,
47,37249729,"Despite evidence that pre-exposure prophylaxis (PrEP) reduces HIV risk, initiation and adherence remain low among vulnerable communities. Motivational interviewing (MI) can improve HIV prevention behaviors. However, limited research identifies how MI impacts PrEP uptake and adherence. This scoping review examines essential components of MI-based interventions that aimed to improve PrEP use, including the number and duration of sessions, counselor characteristics, and interview content. We searched four databases, PubMed, CINAHL Plus, Embase, and Web of Science, and reviewed 379 articles. Studies were considered if they (a) were published between 2012 and 2023, (b) used MI independently or part of a multi-component intervention strategy, and (c) focused on improving PrEP initiation or adherence. Seven articles met inclusion criteria. Regarding intervention components, the number of MI sessions varied and duration ranged between 15 and 60 min. MI counselors varied in credentialing and demographic characteristics. MI content included PrEP education, identifying initiation and adherence barriers, and strategizing ways to overcome barriers. MI is an important component of interventions that aim to improve PrEP initiation and adherence. However, the variability and limited details across studies hinder our ability to assess MI efficacy on PrEP initiation and adherence or replicate these approaches in future interventions. "
48,2181001,"Infection with human immunodeficiency virus Type-1 (HIV-1), the causative agent of AIDS, can be associated with central nervous system as well as immune system disease. Advanced AIDS can be complicated by a dementia. Short of frank dementia, many AIDS patients manifest neuropsychological (NP) impairment including disturbance in speeded information processing, abstraction, learning, and recall. Data conflict on whether medically asymptomatic HIV-1 carriers have subtle NP deficits. Variations in tests chosen, criterion specification, and sample selection may all be contributing to disparate results. Longitudinal research is needed, and this should examine representative samples of HIV-1 seropositive individuals for whom approximate date of seroconversion is known and in whom sources of comorbidity (e.g., drug abuse, concurrent infections, CNS injuries) can be specified. "
49,30114997,Oral pre-exposure prophylaxis (PrEP) has the ability to curb HIV incidence worldwide and bring us closer to ending the HIV epidemic. Scale up of PrEP service delivery has many similar challenges to those faced by voluntary medical male circumcision (VMMC) services roll-out. This article outlines ten important lessons learned during the scale up of VMMC services in sub-Saharan Africa and their application to current oral PrEP implementation efforts to promote faster expansion for public health impact. 
50,36044375,"The HIV-1 often evades a robust antiretroviral-mediated immune response, leading to persistent infection within anatomically privileged sites including the CNS. Continuous low-level infection occurs in the presence of effective antiretroviral therapy (ART) in CD4+ T cells and mononuclear phagocytes (MP; monocytes, macrophages, microglia, and dendritic cells). Within the CNS, productive viral infection is found exclusively in microglia and meningeal, perivascular, and choroidal macrophages. MPs serve as the principal viral CNS reservoir. Animal models have been developed to recapitulate natural human HIV-1 infection. These include nonhuman primates, humanized mice, EcoHIV, and transgenic rodent models. These models have been used to study disease pathobiology, antiretroviral and immune modulatory agents, viral reservoirs, and eradication strategies. However, each of these models are limited to specific component(s) of human disease. Indeed, HIV-1 species specificity must drive therapeutic and cure studies. These have been studied in several model systems reflective of latent infections, specifically in MP (myeloid, monocyte, macrophages, microglia, and histiocyte cell) populations. Therefore, additional small animal models that allow productive viral replication to enable viral carriage into the brain and the virus-susceptible MPs are needed. To this end, this review serves to outline animal models currently available to study myeloid brain reservoirs and highlight areas that are lacking and require future research to more effectively study disease-specific events that could be useful for viral eradication studies both in and outside the CNS. "
51,36029425,"To date, there are no established scales to assess PrEP stigma among youth. We validated the Youth PrEP Stigma Scale within the Adolescent Trials Network P3 study (2019-2021). Data from sexual and gender minority youth (16-24 years) who were prescribed PrEP across nine domestic sites were evaluated (N = 235). Descriptive statistics, exploratory factor analysis, and correlation coefficients are reported. Results yielded a three-factor solution (PrEP Disapproval by Others, Enacted PrEP Stigma, and PrEP User Stereotypes) with strong factor loadings and Cronbach's alphas ranging from 0.83 to 0.90, suggesting excellent internal consistency. Correlations between this Scale, anticipated HIV stigma, perceived HIV risk, and disclosure of sexual identity were significant, indicating potential for robust application. Given the persistence of HIV infections among youth, stigma as a barrier to prevention, and expansion of PrEP modalities, the Youth PrEP Stigma Scale could enhance intervention and mechanistic research among youth at elevated risk for HIV acquisition. Hasta la fecha, no existen escalas establecidas para evaluar el estigma de la PrEP entre los jóvenes. Validamos la Escala de estigma de la PrEP para jóvenes dentro del estudio P3 de la Red de ensayos para adolescentes (2019–2021). Se evaluaron los datos de jóvenes de minorías sexuales y de género (16–24 años) a quienes se les recetó PrEP en nueve sitios domésticos (N = 235). Se informan estadísticas descriptivas, análisis factorial exploratorio y coeficientes de correlación. Los resultados arrojaron una solución de tres factores (desaprobación de PrEP por parte de otros, estigma de PrEP promulgado y estereotipos de usuarios de PrEP) con fuertes cargas factoriales y alfas de Cronbach que oscilan entre 0.83 y 0.90, lo que sugiere una excelente consistencia interna. Las correlaciones entre esta Escala, el estigma anticipado del VIH, el riesgo percibido del VIH y la divulgación de la identidad sexual fueron significativas, lo que indica un potencial para una aplicación sólida. Dada la persistencia de las infecciones por el VIH entre los jóvenes, el estigma como una barrera para la prevención y la expansión de las modalidades de PrEP, la Escala de estigma de la PrEP para jóvenes podría mejorar la intervención y la investigación mecánica entre los jóvenes con un riesgo elevado de contraer el VIH. "
52,29020235,
53,29977959,Insufficient pre-exposure prophylaxis (PrEP) laboratory monitoring could increase HIV resistance and sexually transmitted infections. We examined test-ordering in a primary care network. Providers did not order HIV testing before almost one-quarter of PrEP initiations; panel management was associated with higher testing. Effective monitoring is needed to maximize PrEP's preventive impact. 
54,32048078,"PrEP persistence, or PrEP use over time, has been shown to be short, with most PrEP users stopping within 6-12 months. Furthermore, those most vulnerable to HIV often use PrEP for shorter periods. This qualitative study explores patient, provider, and contextual factors that influence PrEP persistence. In interviews with 25 PrEP users and 18 PrEP providers in San Francisco's safety net clinics, we analyze the perceived benefits and difficulties of taking PrEP, including structural barriers. We identify different steps in receipt of PrEP care (clinic visits and lab tests, pharmacy interactions, and medication adherence), and describe barriers and facilitators for providers and patients at each step. Our findings suggest that drop-in visits, streamlined testing, standing orders for labs, and 90-day PrEP prescriptions are highly desirable for many PrEP users. Also important are the proactive provision of adherence support and counseling, and referrals for housing, substance use, and mental health services. Se ha demostrado que la persistencia de PrEP, o el uso de PrEP a lo largo del tiempo, es corto, y la mayoría de los usuarios de PrEP lo deja de tomar dentro de 6-12 meses. Además, muchas veces las personas más vulnerables al VIH usan PrEP por períodos más cortos. Este estudio cualitativo explora pacientes, proveedores y factores contextuales que influyen en la persistencia de PrEP. En entrevistas con 25 usuarios de PrEP y 18 proveedores de PrEP en las clínicas de redes de seguridad de San Francisco, analizamos los beneficios y las dificultades percibidos de tomar PrEP, incluidas las barreras estructurales. Identificamos diferentes pasos en la recepción de la atención de PrEP (visitas a clínicas y pruebas de laboratorio, interacciones de farmacia y adherencia a medicamentos) y describimos las barreras y facilitadores para proveedores y pacientes en cada paso. Nuestros hallazgos sugieren que las visitas directas, las pruebas simplificadas, las órdenes permanentes para los laboratorios y las recetas de PrEP de 90 días son muy deseables para muchos usuarios de PrEP. También es importante la provisión proactiva de apoyo y asesoramiento de adherencia, y referencias para vivienda, uso de sustancias y servicios de salud mental. "
55,20690259,"Human Immunodeficiency Virus (HIV) infection and AIDS remain a major public health crisis in Nigeria which harbors more people living with HIV than any other country in the world, except South Africa and India. A significant challenge to the success of achieving universal access to HIV prevention, treatment, care and support by 2010 is HIV-AIDS stigma and discrimination. Eight studies looking at some degree of measurement of stigma and discrimination in Nigeria were reviewed in an attempt to investigate the cultural context of stigma, health seeking behavior and the role both perceived and community stigma play in HIV prevention. Results suggest that reducing stigma does increase the individual as well as community acceptance of people living with HIV-AIDS (PLWHAs), but long term studies are needed. Some suggestions are recommended for future research on culture specific stigma studies in Nigeria. "
56,7818808,
57,31644481,"This review highlights the development of long-acting injectable cabotegravir (CAB LA) for HIV preexposure prophylaxis (PrEP), with a focus on phase 2 studies and later development. Early studies of CAB LA for HIV prevention offered promising pharmacokinetic data and paved the way for phase 2 studies, which have now been completed. On the basis of phase 2 data, dosing of CAB LA at 8-week intervals consistently delivers target trough concentrations in both men and women. Recent studies have shown no required dose adjustments for hepatic or renal disease and minimal drug--drug interactions. Additionally, injectable PrEP is desired by potential PrEP candidates. Still, gaps in knowledge remain with respect to implementation and delivery, the clinical significance of the pharmacologic tail, and dosing in key populations. Phase 3 trials are underway that are anticipated to inform some of these questions and provide efficacy and safety data to support regulatory submissions for CAB LA as a potential PrEP agent. Recent studies have defined an appropriate CAB LA dosing interval and offered insight into its safety profile. Phase 3 studies will provide much-anticipated efficacy data. If efficacious, CAB LA may provide a desirable PrEP option for those who face challenges to daily pill adherence. A more complete understanding of how to best integrate LA PrEP into service delivery models will be critical for success. "
58,3331119,"Mental disturbances associated with acquired immunodeficiency syndrome (AIDS) are related not only to profound psychosocial stress, systemic diseases, and neoplasms or opportunistic infections within the central nervous system (CNS); they are also related to the direct neurotoxicity of the etiologic human immunodeficiency virus (HIV), producing an array of both insidious and acute affective, cognitive, and behavioral dysfunction that can mimic many neuropsychiatric disorders. The precise mechanism of this direct neurotoxicity is not known, nor have the frequency, clinical course, or methods of early diagnosis been clearly established; however, a critique of 56 clinical reviews or case reports regarding approximately 800 subjects suggest that at some point following infection an HIV-induced dementia is extremely common, as are marked histopathological changes throughout the CNS. Treatment strategies are discussed. "
59,30649635,"Latino men who have sex with men (MSM) are a group critically affected by HIV. Pre-exposure Prophylaxis (PrEP) is a biomedical prevention strategy that can help reduce new infections in this population. However, PrEP use may expose users to experiences of PrEP-related stigma. In-depth interviews conducted with Latino MSM PrEP users (N = 29) were analyzed using thematic analysis to explore experiences of PrEP stigma. Six themes emerged related to anticipated and enacted PrEP stigma: (1) Perception that PrEP users engage in risky sexual behaviors; (2) PrEP-induced conflict in relationships; (3) Perception that PrEP users are HIV-positive; (4) Generational differences in attitudes toward HIV prevention; (5) Experiences of discomfort, judgment, or homophobia from medical providers; and (6) Gay stigma related to PrEP disclosure to family. Manifestations of stigma included disapproving judgment, negative labeling, rejection, and devaluing individuals. The social consequences associated with using PrEP may deter uptake and persistence among Latino MSM. "
60,33617771,"Men who have sex with men (MSM) in the USA were the first population to be identified with AIDS and continue to be at very high risk of HIV acquisition. We did a systematic literature search to identify the factors that explain the reasons for the ongoing epidemic in this population, using a social-ecological perspective. Common features of the HIV epidemic in American MSM include role versatility and biological, individual, and social and structural factors. The high-prevalence networks of some racial and ethnic minority men are further concentrated because of assortative mixing, adverse life experiences (including high rates of incarceration), and avoidant behaviour because of negative interactions with the health-care system. Young MSM have additional risks for HIV because their impulse control is less developed and they are less familiar with serostatus and other risk mitigation discussions. They might benefit from prevention efforts that use digital technologies, which they often use to meet partners and obtain health-related information. Older MSM remain at risk of HIV and are the largest population of US residents with chronic HIV, requiring culturally responsive programmes that address longer-term comorbidities. Transgender MSM are an understudied population, but emerging data suggest that some are at great risk of HIV and require specifically tailored information on HIV prevention. In the current era of pre-exposure prophylaxis and the undetectable equals untransmittable campaign, training of health-care providers to create culturally competent programmes for all MSM is crucial, since the use of antiretrovirals is foundational to optimising HIV care and prevention. Effective control of the HIV epidemic among all American MSM will require scaling up programmes that address their common vulnerabilities, but are sufficiently nuanced to address the specific sociocultural, structural, and behavioural issues of diverse subgroups. "
61,30993479,"We aimed to discover barriers and facilitators of HIV pre-exposure prophylaxis (PrEP) adherence in young men and transgender women of color who have sex with men (YMSM/TW). Short-term and sustained adherence were measured by urine tenofovir concentration and pharmacy refills, respectively. Optimal adherence was defined as having both urine tenofovir concentration consistent with dose ingestion within 48 h and pharmacy refills consistent with ≥ 4 doses per week use. Participants completed semi-structured interviews exploring adherence barriers and facilitators. Participants (n = 31) were primarily African-American (68%), mean age 22 years (SD: 1.8), and 48% had optimal adherence. Adherence barriers included stigma, health systems inaccessibility, side effects, competing stressors, and low HIV risk perception. Facilitators included social support, health system accessibility, reminders/routines, high HIV risk perception, and personal agency. Our findings identify targets for intervention to improve PrEP adherence in these populations, including augmenting health activation and improving accuracy of HIV risk perception. Nuestro objetivo fue descubrir los obstáculos y facilitadores de la adherencia al profilaxis de pre-exposición al VIH (PrEP) en hombres jóvenes y mujeres transgénero que tienen sexo con hombres (YMSM/TW) y quienes son minorías étnicas. La adherencia, a corto plazo y sostenida, se midió mediante la concentración de tenofovir en la orina y las prescripciones completadas en la farmacia. La adherencia óptima se definió basado en una concentración de tenofovir en la orina consistente con el uso de PrEP en las ultimas 48 horas y prescripciones completadas en la farmacia consistentes con ≥4 dosis por semana. Los participantes completaron entrevistas semiestructuradas que exploraron los obstáculos y facilitadores de la adherencia. Los participantes (n = 31) fueron principalmente afroamericanos (68%), con una edad media de 22 años (SD: 1.8) y 48% obtuvieron adherencia óptima. Participantes discutieron varios obstáculos, incluyendo el estigma, acceso limitado a los sistemas de salud, los efectos secundarios asociados a PrEP, competencia con otras prioridades, y la baja percepción del riesgo de VIH. Los facilitadores incluyeron apoyo social, acceso al sistema de salud, recordatorios/rutinas, alta percepción de riesgo de VIH y agencia personal. Nuestros hallazgos identifican oportunidades para mejorar la adherencia a la PrEP en estas poblaciones a través de intervenciones, incluyendo la activación de salud y cambios en la percepción del riesgo al VIH en estas comunidades. "
62,33216244,"Interventions are needed to expand HIV pre-exposure prophylaxis (PrEP) prescribing practices among healthcare providers, but research classifying providers to determine tailored intervention needs is lacking. Providers reported demographics, factors related to HIV treatment and prevention experience, and PrEP-related factors such as knowledge and community protection beliefs via online survey. Latent class analysis grouped providers with similar patterns of HIV prevention- and treatment-related care and tested for associations with demographics and PrEP-related factors. Three distinct classes of providers emerged: (1) PrEP naïve, (2) PrEP aware, and (3) PrEP prescribers. Providers with lower community protection beliefs and staff capacity were more likely to be classified as PrEP naïve compared to aware (ps < 0.05). Providers with concerns about PrEP-related tasks and staff capacity were more likely to be classified as PrEP aware compared to prescribers (ps < 0.05). PrEP-naïve providers could benefit from continuing education, whereas PrEP-aware providers might benefit from capacity building and prescribing optimization interventions. Se necesitan intervenciones para expandir los hábitos de prescripción de la profilaxis de pre-exposición al VIH (PrEP) entre los proveedores de atención médica, pero faltan investigaciones que categoricen a los proveedores para identificar necesidades que requieran intervención personalizada. A través de una encuesta en línea, proveedores de salud reportaron sus datos demográficos, los factores relacionados con la experiencia en el tratamiento y la prevención del VIH y los factores relacionados con la PrEP, como el conocimiento y las creencias de protección de la comunidad. Se aplicó un análisis de clases latentes para agrupar a los proveedores con patrones similares de atención de la prevención y el tratamiento del VIH y se evaluó la asociación de estos con factores demográficos y factores relacionados con la PrEP. Surgieron tres clases de proveedores: (1) ingenuos de la PrEP, (2) conscientes de la PrEP y (3) prescriptores de la PrEP. Los proveedores con creencias de protección de la comunidad y capacidad del personal más bajos tuvieron más probabilidad de ser clasificados como ingenuos de la PrEP en comparación con los proveedores conscientes de la PrEP (ps <0.05). Los proveedores con preocupaciones sobre las tareas relacionadas con la PrEP y la capacidad del personal tuvieron mas probabilidad de ser clasificados como conscientes de la PrEP en comparación con los prescriptores de la PrEP (ps <0.05). Los proveedores ingenuos de la PrEP podrían beneficiarse de la educación continua, mientras que los proveedores conscientes de la PrEP podrían beneficiarse de intervenciones para el desarrollo de capacidades y optimización de los hábitos de prescripción. "
63,26491256,"The human immunodeficiency virus-1 (HIV-1) enters target cells by binding its envelope glycoprotein gp120 to the CD4 receptor and/or coreceptors such as C-C chemokine receptor type 5 (CCR5; R5) and C-X-C chemokine receptor type 4 (CXCR4; X4), and R5-tropic viruses predominate during the early stages of infection. CCR5 antagonists bind to CCR5 to prevent viral entry. Maraviroc (MVC) is the only CCR5 antagonist currently approved by the United States Food and Drug Administration, the European Commission, Health Canada, and several other countries for the treatment of patients infected with R5-tropic HIV-1. MVC has been shown to be effective at inhibiting HIV-1 entry into cells and is well tolerated. With expanding MVC use by HIV-1-infected humans, different clinical outcomes post-approval have been observed with MVC monotherapy or combination therapy with other antiretroviral drugs, with MVC use in humans infected with dual-R5- and X4-tropic HIV-1, infected with different HIV-1 genotype or infected with HIV-2. This review discuss the role of CCR5 in HIV-1 infection, the development of the CCR5 antagonist MVC, its pharmacokinetics, pharmacodynamics, drug-drug interactions, and the implications of these interactions on treatment outcomes, including viral mutations and drug resistance, and the mechanisms associated with the development of resistance to MVC. This review also discusses available studies investigating the use of MVC in the treatment of other diseases such as cancer, graft-versus-host disease, and inflammatory diseases. "
64,9336715,"This review surveys evidence relevant to the proposition that psychobiologic factors may influence the progress of infection with human immunodeficiency virus Type 1 (HIV-1). Little research has directly examined the influence of psychobiologic factors on the pathogenetic mechanisms underlying HIV progression. However, basic research in neuroimmune interactions indicates that activation of the sympathetic nervous system and hypothalamic-pituitary-adrenal axis can influence several immunologic processes relevant to HIV pathogenesis and the body's ability to resist the progress of infection. A small number of observational natural history studies indicate that certain psychosocial characteristics may be associated with differential disease progression (e.g., subjective responses to highly threatening events, and inhibited psychosocial characteristics). We address some of the methodologic and conceptual issues critical to the interpretation of current results as evidence that psychobiologic processes influence HIV progression, and we conclude by highlighting promising areas for future inquiry. "
65,24679634,"Studies examining the use of pre-exposure prophylaxis (PrEP) to prevent HIV transmission among people who inject drugs (PWIDs) have not been adequately summarized. Recently, the Bangkok Tenofovir Study has shown that PrEP may be effective at reducing new HIV infections among this high-risk group. This randomized controlled trial was the first study to specifically examine the efficacy of PrEP among PWIDs. In this review, we present the current state of evidence regarding the use of PrEP to prevent HIV infection in PWID populations, and set an agenda for future research to inform the most effective implementation of PrEP in the context of existing evidence-based HIV prevention strategies. Despite positive trial results confirming that PrEP may prevent HIV transmission among PWIDs, there remain many questions regarding the interpretation of these results, as well as obstacles to the implementation of PrEP regimens within highly diverse drug-using communities. Aside from the Bangkok Tenofovir Study, we identified only one other published study that has collected empirical data to inform the use of PrEP among PWIDs. The large gap in research regarding the use and implementation of PrEP for PWIDs signals the need for further research and attention. We recommend that future research efforts focus on elucidating the generalizability of the Bangkok Tenofovir Study results in other injection drug-using populations, examining the willingness of PWIDs to use PrEP in diverse contexts, identifying barriers to adherence to PrEP regimens and determining the most effective ways to implement PrEP programmes within the context of existing evidence-based prevention strategies, including opioid substitution therapy and needle and syringe distribution programmes. "
66,30332309,"HIV pre-exposure prophylaxis (PrEP) has been demonstrated to be a safe and effective method of reducing HIV incidence. Questions remain regarding PrEP's efficacy and outcomes in real-world clinical settings. We conducted a retrospective review to assess PrEP outcomes in an academic clinic setting and focused on retention in care, reasons for discontinuation, and receipt of appropriate preventive care (immunizations, HIV testing, and STI testing). One hundred thirty-four patients were seen between 2010 and 2016 over 309 visits. One hundred sixteen patients (87%) started daily PrEP and of those, 88 (76%) attended at least one 6-month follow-up visit. Over 60% of PrEP patients completed all recommended STI screening after starting PrEP. Only 40% of patients had all appropriate immunizations at baseline; 78% had all appropriate immunizations at study completion. This study demonstrated high rates of both retention and of attaining recommended preventive care in a clinical setting outside of the rigors of clinical trials. "
67,7795068,"Retinitis due to cytomegalovirus (CMV) infection is a widely recognized complication of advanced disease due to human immunodeficiency virus type 1 (HIV-1). Less appreciated are other neurological manifestations of CMV infection in persons with AIDS. Dr. J. Allen McCutchan has comprehensively reviewed the various clinical presentations of CMV neurological disease as well as the methods of diagnosis, the neuropharmacology of available antiviral agents, the results of therapy, and the potential for prevention of these sequela of advanced immunosuppression. As the ability to prevent diseases such as Pneumocystis carinii pneumonia, bacteremia secondary to Mycobacterium avium, tuberculosis, serious fungal infections, and toxoplasma cerebritis is increasing, physicians must now treat more HIV-1-infected persons with CMV disease. This AIDS Commentary provides a timely update of the current state of our knowledge regarding this serious problem. "
68,30874995,"Racial and ethnic disparities exist in HIV pre-exposure prophylaxis (PrEP) awareness and care. We evaluated how racial and ethnic disparities in PrEP awareness among MSM presenting to a sexually transmitted disease clinic changed from 2013 to 2016. Among 1243 MSM (68% non-Hispanic White, 22% Hispanic, and 10% non-Hispanic Black), PrEP awareness increased overall, but awareness was lower among Hispanic and non-Hispanic Black MSM relative to non-Hispanic White MSM. Awareness converged among non-Hispanic Black and White MSM by 2016, but remained consistently lower among Hispanic MSM. Improved efforts are needed to address disparities in PrEP awareness. "
69,31401755,"Although combination antiretroviral therapy (cART) has improved the health of millions of those living with HIV-1 (Human Immunodeficiency Virus, Type 1), the penetration into the central nervous system (CNS) of many such therapies is limited, thereby resulting in residual neurocognitive impairment commonly referred to as NeuroHIV. Additionally, while cART has successfully suppressed peripheral viremia, cytotoxicity associated with the presence of viral Transactivator of transcription (Tat) protein in tissues such as the brain, remains a significant concern. Our previous study has demonstrated that both HIV-1 Tat as well as opiates such as morphine, can directly induce synaptic alterations via independent pathways. Herein, we demonstrate that exposure of astrocytes to HIV-1 protein Tat mediates the induction and release of extracellular vesicle (EV) microRNA-7 (miR-7) that is taken up by neurons, leading in turn, to downregulation of neuronal neuroligin 2 (NLGN2) and ultimately to synaptic alterations. More importantly, we report that these impairments could be reversed by pretreatment of neurons with a neurotrophic factor platelet-derived growth factor-CC (PDGF-CC). Graphical Abstract. "
70,30689766,"Clinical guidelines for human immunodeficiency virus (HIV) preexposure prophylaxis (PrEP) developed by the US Centers for Disease Control and Prevention have been instrumental in the implementation of PrEP in medical practices throughout the country. However, the eligibility criteria contained within may inadvertently limit PrEP access for some patients. We describe the following key considerations and caveats related to these criteria: promotion of a selective vs universal approach to sexual health education involving PrEP; misalignment between criteria stated in the table and text boxes; problematic categorization and confounding of sexual orientation, gender identity, and risk behavior; underemphasis of network/community-level drivers of HIV transmission; oversimplification of serodiscordant risk; and lack of clarity surrounding the relevance of condoms to PrEP eligibility. We offer concrete recommendations to address the identified issues and strengthen future iterations of the guidelines, applying these recommendations in an alternative table of ""criteria."" "
71,26895248,"We evaluated cellular metabolism profiles of HIV-1 and HIV-2 infected primary human monocyte-derived macrophages (MDMs). First, HIV-2 GL-AN displays faster production kinetics and greater amounts of virus as compared to HIV-1s: YU-2, 89.6 and JR-CSF. Second, quantitative LC-MS/MS metabolomics analysis demonstrates very similar metabolic profiles in glycolysis and TCA cycle metabolic intermediates between HIV-1 and HIV-2 infected macrophages, with a few notable exceptions. The most striking metabolic change in MDMs infected with HIV-2 relative to HIV-1-infected MDMs was the increased levels of quinolinate, a metabolite in the tryptophan catabolism pathway that has been linked to HIV/AIDS pathogenesis. Third, both HIV-1 and HIV-2 infected MDMs showed elevated levels of ribose-5-phosphate, a key metabolic component in nucleotide biosynthesis. Finally, HIV-2 infected MDMs display increased dNTP concentrations as predicted by Vpx-mediated SAMHD1 degradation. Collectively, these data show differential metabolic changes during HIV-1 and HIV-2 infection of macrophages. "
72,28256421,
73,16034275,"To review the past 10 years of published research on human immunodeficiency virus/acquired immunodeficiency syndrome (HIV/AIDS) in the United States, including psychosocial and psychiatric risk factors, epidemiology, biology, neurocognitive and psychiatric sequelae, disclosure issues, prevention strategies, and biological and behavioral treatments. Researchers reviewed the English-language literature with a focus on child and adolescent risk factors associated with HIV/AIDS, prevention, and treatment. Substantial scientific advances have occurred over the past two decades leading to decreased morbidity and mortality in the United States from AIDS-related opportunistic infections. At the same time, rates of HIV infection are increasing in teenagers, young women, and minorities, and growing numbers of youths are living with an infected family member. Understanding HIV risk behavior requires a broad theoretical framework. Comprehensive HIV prevention programs have led to reduced risk behavior among HIV-affected youths and teens at risk of infection. Biological and behavioral treatments of HIV infection continue to evolve and have led to longer life span, improved quality of life, and fewer psychiatric problems. HIV/AIDS has significant mental health implications, and psychiatry can play a critical role in curbing the epidemic. With minimal effort, mental health professionals can adapt and apply the strategies that they use to treat psychiatric symptoms to prevent HIV transmission behaviors. "
74,35135437,"Pre-exposure prophylaxis (PrEP) offers a potential biomedical strategy to reduce HIV incidence among adolescent populations disproportionately affected by HIV. There is limited evidence on the social and clinical implications, including engagement in HIV prevention efforts, of PrEP for South African adolescents, who face high HIV risk. We conducted a mixed-methods study in Western Cape, South Africa from 2015 to 2016. Adolescents ( "
75,30796608,"Clinical trials have found that PrEP is highly effective in reducing risk of HIV acquisition across types of exposure, gender, PrEP regimens, and dosing schemes. Evidence is urgently needed to inform scale-up of PrEP to meet the ambitious WHO/UNAIDS prevention target of 3,000,000 individuals on PrEP by 2020. Successful models of delivering HIV services at scale evolved from years of formal research and programmatic evidence. These efforts produced lessons-learned relevant for scaling-up PrEP delivery, including the importance of streamlining laboratory tests, expanding prescription and management authority, differentiating medication access points, and reducing stigma and barriers of parental consent for PrEP uptake. Further research is especially needed in areas differentiating PrEP from ART delivery, including repeat HIV testing to ensure HIV negative status and defining and measuring prevention-effective adherence. Evidence from 15 years of ART scale-up could immediately inform a public health approach to PrEP delivery. "
76,33311790,"Despite the proven efficacy and safety of HIV pre-exposure prophylaxis (PrEP), it remains underutilized. PrEP use among Missouri providers has increased as the rate of new HIV infections grows statewide, but remains lower than the Midwest and United States (U.S.) averages. Because the Centers for Disease Control and Prevention (CDC) identify Missouri as at-risk for an HIV outbreak, we seek to characterize HIV testing practices and PrEP knowledge and use among Missouri healthcare providers. "
77,28132744,"Our primary aim was to explore themes regarding attitudes toward HIV pre-exposure prophylaxis (PrEP) among young transgender women (YTW), in order to develop a theoretical model of PrEP uptake in this population disproportionally affected by HIV. Qualitative study nested within a mixed-method study characterizing barriers and facilitators to health services for YTW. Participants completed an in-depth interview exploring awareness of and attitudes toward PrEP. Key themes were identified using a grounded theory approach. Participants (n = 25) had a mean age of 21.2 years (standard deviation 2.2, range 17-24) and were predominately multiracial (36%) and of HIV-negative or unknown status (68%). Most participants (64%) reported prior knowledge of PrEP, and 28% reported current use or intent to use PrEP. Three major content themes that emerged were variability of PrEP awareness, barriers and facilitators to PrEP uptake, and emotional benefits of PrEP. Among participants without prior PrEP knowledge, participants reported frustration that PrEP information has not been widely disseminated to YTW, particularly by health care providers. Attitudes toward PrEP were overwhelmingly positive; however, concerns were raised regarding barriers including cost, stigma, and adherence challenges. Both HIV-positive and negative participants discussed emotional and relationship benefits of PrEP, which were felt to extend beyond HIV prevention alone. A high proportion of YTW in this study had prior knowledge of PrEP, and attitudes toward PrEP were positive among participants. Our findings suggest several domains to be further explored in PrEP implementation research, including methods of facilitating PrEP dissemination and emotional motivation for PrEP uptake. "
78,19768553,"Human immunodeficiency virus type 1 (HIV-1) infection of the central nervous system (CNS) can result in neurological dysfunction with devastating consequences in a significant proportion of individuals with acquired immune deficiency syndrome. HIV-1 does not infect neurons directly but induces damage indirectly through the accumulation of activated macrophage/microglia (M/M) cells, some of which are infected, that release neurotoxic mediators including both cellular activation products and viral proteins. One mechanism for the accumulation of activated M/M involves the development in infected individuals of an activated peripheral blood monocyte population that traffics through the blood-brain barrier, a process that also serves to carry virus into CNS and establish local infection. A second mechanism involves the release by infected and activated M/M in the CNS of chemotactic mediators that recruit additional monocytes from the periphery. These activated M/M, some of which are infected, release a number of cytokines and small molecule mediators as well as viral proteins that act on bystander cells and in turn activate them, thus amplifying the cascade. These viral proteins and cellular products have neurotoxic properties as well, both directly and through induction of astrocyte dysfunction, which ultimately lead to neuronal injury and death. In patients effectively treated with antiretroviral therapy, frank dementia is now uncommon and has been replaced by milder forms of neurocognitive impairment, with less frequent and more focal neuropathology. This review summarizes key findings that support the critical role and mechanisms of monocyte/macrophage activation and inflammation as a major component for HIV-1 encephalitis or HIV-1 associated dementia. "
79,36225150,
