PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"15272984","[Recommendation of the Brazilian Society of Pediatrics for antibiotic therapy in children and adolescents with community-acquired pneumonia]","Nascimento-Carvalho CM, Souza-Marques HH.","Rev Panam Salud Publica. 2004 Jun;15(6):380-7. doi: 10.1590/s1020-49892004000600003.","Nascimento-Carvalho CM","Rev Panam Salud Publica","2004","2004/07/27","","","10.1590/s1020-49892004000600003"
"7966433","Efficacy of single-dose therapy of urinary tract infection in infants and children: a review","Khan AJ.","J Natl Med Assoc. 1994 Sep;86(9):690-6.","Khan AJ","J Natl Med Assoc","1994","1994/09/01","PMC2607573","",""
"8634735","Therapy for acute otitis media. Preference of parents for oral or parenteral antibiotic","Bauchner H, Adams W, Barnett E, Klein J.","Arch Pediatr Adolesc Med. 1996 Apr;150(4):396-9. doi: 10.1001/archpedi.1996.02170290062010.","Bauchner H","Arch Pediatr Adolesc Med","1996","1996/04/01","","","10.1001/archpedi.1996.02170290062010"
"16225499","Helicobacter pylori eradication in childhood after failure of initial treatment: advantage of quadruple therapy with nifuratel to furazolidone","Nijevitch AA, Shcherbakov PL, Sataev VU, Khasanov RSh, Al Khashash R, Tuygunov MM.","Aliment Pharmacol Ther. 2005 Nov 1;22(9):881-7. doi: 10.1111/j.1365-2036.2005.02656.x.","Nijevitch AA","Aliment Pharmacol Ther","2005","2005/10/18","","","10.1111/j.1365-2036.2005.02656.x"
"3322754","Upper respiratory tract infections in children: antibiotic treatment","Marchisio P, Principi N.","Drugs Exp Clin Res. 1987;13(9):585-8.","Marchisio P","Drugs Exp Clin Res","1987","1987/01/01","","",""
"16151562","Preferred antibiotics for treatment of acute otitis media: comparison of practicing pediatricians, general practitioners, and otolaryngologists","Pichichero ME.","Clin Pediatr (Phila). 2005 Sep;44(7):575-8. doi: 10.1177/000992280504400704.","Pichichero ME","Clin Pediatr (Phila)","2005","2005/09/10","","","10.1177/000992280504400704"
"11196033","Prevalence of nasopharyngeal antibiotic-resistant pneumococcal carriage in children attending private paediatric practices in Johannesburg","Huebner RE, Wasas AD, Klugman KP; Paediatric Study Group.","S Afr Med J. 2000 Nov;90(11):1116-21.","Huebner RE","S Afr Med J","2000","2001/02/24","","",""
"11582912","[Epidemiology of purpura fulminans and early therapeutic recommendations]","Reinert P.","Arch Pediatr. 2001 Sep;8 Suppl 4:673s-676s. doi: 10.1016/s0929-693x(01)80181-0.","Reinert P","Arch Pediatr","2001","2001/10/05","","","10.1016/s0929-693x(01)80181-0"
"7699847","[Fundamental and clinical studies of SY5555 in pediatrics]","Yokota T, Akita H, Sato Y, Iwata S, Sunakawa K.","Jpn J Antibiot. 1995 Jan;48(1):92-102.","Yokota T","Jpn J Antibiot","1995","1995/01/01","","",""
"11155733","[Antibiotic management of acute otitis media. New recommendations]","Longuet P.","Presse Med. 2000 Dec 2;29(37):2049-50.","Longuet P","Presse Med","2000","2001/01/13","","",""
"11851047","[Antimicrobial resistance--consequences for ambulatory treatment of infections in children]","Aebi C, Duppenthaler A.","Ther Umsch. 2002 Jan;59(1):46-50. doi: 10.1024/0040-5930.59.1.46.","Aebi C","Ther Umsch","2002","2002/02/20","","","10.1024/0040-5930.59.1.46"
