PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"1737828","The sexual abuse of male children and adolescents: a review of current research","Watkins B, Bentovim A.","J Child Psychol Psychiatry. 1992 Jan;33(1):197-248. doi: 10.1111/j.1469-7610.1992.tb00862.x.","Watkins B","J Child Psychol Psychiatry","1992","1992/01/01","","","10.1111/j.1469-7610.1992.tb00862.x"
"34544403","An individually randomized controlled trial of a mother-daughter HIV/STI prevention program for adolescent girls and young women in South Africa: IMARA-SA study protocol","Donenberg GR, Atujuna M, Merrill KG, Emerson E, Ndwayana S, Blachman-Demner D, Bekker LG.","BMC Public Health. 2021 Sep 20;21(1):1708. doi: 10.1186/s12889-021-11727-3.","Donenberg GR","BMC Public Health","2021","2021/09/21","PMC8454166","","10.1186/s12889-021-11727-3"
"36387613","Comprehensive structured training on occupational health hazards and vaccination: A novel initiative toward employee safety","Khapre M, Agarwal S, Dhingra V, Singh V, Kathrotia R, Goyal B, Goyal T, Gupta PK, Rao S, Yadav R.","J Family Med Prim Care. 2022 Jul;11(7):3746-3753. doi: 10.4103/jfmpc.jfmpc_2333_21. Epub 2022 Jul 22.","Khapre M","J Family Med Prim Care","2022","2022/11/17","PMC9648280","","10.4103/jfmpc.jfmpc_2333_21"
"16397752","Therapeutic strategy for large vestibular schwannomas","Park CK, Jung HW, Kim JE, Son YJ, Paek SH, Kim DG.","J Neurooncol. 2006 Apr;77(2):167-71. doi: 10.1007/s11060-005-9015-y.","Park CK","J Neurooncol","2006","2006/01/07","","","10.1007/s11060-005-9015-y"
"34509245","Validation of the Italian spine youth quality of life (ISYQOL) in Korean population","Park SH, Goh TS, Son SM, Kim DS, Lee JS.","J Clin Neurosci. 2021 Oct;92:165-168. doi: 10.1016/j.jocn.2021.08.015. Epub 2021 Aug 23.","Park SH","J Clin Neurosci","2021","2021/09/12","","","10.1016/j.jocn.2021.08.015"
"14559957","Unique lipoprotein phenotype and genotype associated with exceptional longevity","Barzilai N, Atzmon G, Schechter C, Schaefer EJ, Cupples AL, Lipton R, Cheng S, Shuldiner AR.","JAMA. 2003 Oct 15;290(15):2030-40. doi: 10.1001/jama.290.15.2030.","Barzilai N","JAMA","2003","2003/10/16","","","10.1001/jama.290.15.2030"
"34863136","Multiple health behaviour change primary care intervention for smoking cessation, physical activity and healthy diet in adults 45 to 75 years old (EIRA study): a hybrid effectiveness-implementation cluster randomised trial","Zabaleta-Del-Olmo E, Casajuana-Closas M, López-Jiménez T, Pombo H, Pons-Vigués M, Pujol-Ribera E, Cabezas-Peña C, Llobera J, Martí-Lluch R, Vicens C, Motrico E, Gómez-Gómez I, Maderuelo-Fernández JÁ, Recio-Rodriguez JI, Masluk B, Contreras-Martos S, Jacques-Aviñó C, Aznar-Lou I, Gil-Girbau M, Clavería A, Magallón-Botaya R, Bellón JÁ, Ramos R, Sanchez-Perez A, Moreno-Peral P, Leiva A, González-Formoso C, Bolíbar B.","BMC Public Health. 2021 Dec 4;21(1):2208. doi: 10.1186/s12889-021-11982-4.","Zabaleta-Del-Olmo E","BMC Public Health","2021","2021/12/05","PMC8642878","","10.1186/s12889-021-11982-4"
"26728555","Regulation of the imprinted Dlk1-Dio3 locus by allele-specific enhancer activity","Luo Z, Lin C, Woodfin AR, Bartom ET, Gao X, Smith ER, Shilatifard A.","Genes Dev. 2016 Jan 1;30(1):92-101. doi: 10.1101/gad.270413.115.","Luo Z","Genes Dev","2016","2016/01/06","PMC4701981","","10.1101/gad.270413.115"
"36082650","A pediatric bithalamic high grade glioma with concomitant H3K27M and EGFR mutations","Kara B, Danyeli AE, Öztürk M, Ertan K, Köksal Y.","Turk J Pediatr. 2022;64(4):754-758. doi: 10.24953/turkjped.2021.1140.","Kara B","Turk J Pediatr","2022","2022/09/09","","","10.24953/turkjped.2021.1140"
"22005683","Analysis of pacemaker activity in the human stomach","Rhee PL, Lee JY, Son HJ, Kim JJ, Rhee JC, Kim S, Koh SD, Hwang SJ, Sanders KM, Ward SM.","J Physiol. 2011 Dec 15;589(Pt 24):6105-18. doi: 10.1113/jphysiol.2011.217497. Epub 2011 Oct 17.","Rhee PL","J Physiol","2011","2011/10/19","PMC3286689","","10.1113/jphysiol.2011.217497"
"36707818","Using patient storytelling to improve medical students' empathy in Japan: a pre-post study","Kagawa Y, Ishikawa H, Son D, Okuhara T, Okada H, Ueno H, Goto E, Tsunezumi A, Kiuchi T.","BMC Med Educ. 2023 Jan 27;23(1):67. doi: 10.1186/s12909-023-04054-1.","Kagawa Y","BMC Med Educ","2023","2023/01/28","PMC9881337","","10.1186/s12909-023-04054-1"
"35914389","Urate-lowering efficacy and renal safety of febuxostat in patients with hyperuricemia and stage 4-5 chronic kidney disease not yet on dialysis: A meta-analysis of observational studies","Jeong HJ, Park WY, Kim SH, Dalbeth N, Son CN.","Semin Arthritis Rheum. 2022 Oct;56:152073. doi: 10.1016/j.semarthrit.2022.152073. Epub 2022 Jul 20.","Jeong HJ","Semin Arthritis Rheum","2022","2022/08/01","","","10.1016/j.semarthrit.2022.152073"
"10024692","Intermediate filament proteins during carcinogenesis and apoptosis (Review)","Prasad S, Soldatenkov VA, Srinivasarao G, Dritschilo A.","Int J Oncol. 1999 Mar;14(3):563-70. doi: 10.3892/ijo.14.3.563.","Prasad S","Int J Oncol","1999","1999/02/20","","","10.3892/ijo.14.3.563"
"32696251","Multidimensional evaluation of voice outcomes following total laryngectomy: a prospective multicenter cohort study","van Sluis KE, van Son RJJH, van der Molen L, MCGuinness AJ, Palme CE, Novakovic D, Stone D, Natsis L, Charters E, Jones K, Dirven R, van den Brekel MWM.","Eur Arch Otorhinolaryngol. 2021 Apr;278(4):1209-1222. doi: 10.1007/s00405-020-06216-z. Epub 2020 Jul 21.","van Sluis KE","Eur Arch Otorhinolaryngol","2021","2020/07/23","PMC7954718","","10.1007/s00405-020-06216-z"
"29369258","Health Service Utilization Among People With Noncommunicable Diseases in Rural Vietnam","Van Minh H, Oh J, Giang KB, Bao Ngoc N, Minh Hoang N, Giang Huong TT, Van Huy N, Son DT, Lee JK, Hoat LN.","J Public Health Manag Pract. 2018 Mar/Apr;24 Suppl 2:S60-S66. doi: 10.1097/PHH.0000000000000696.","Van Minh H","J Public Health Manag Pract","2018","2018/01/26","","","10.1097/PHH.0000000000000696"
"37299087","The Growth Characteristics and the Active Compounds of Cudrania tricuspidata Fruits in Different Cultivation Environments in South Korea","Lee DH, Son YH, Jang JH, Lee SY, Kim HJ.","Plants (Basel). 2023 May 25;12(11):2107. doi: 10.3390/plants12112107.","Lee DH","Plants (Basel)","2023","2023/06/10","PMC10255359","","10.3390/plants12112107"
"35356024","Acceptance and Willingness to Pay for Vaccine Against Human Papilloma Virus (HPV) Among Parents of Boys in Central Vietnam","Nguyen LH, Le TBT, Le NQN, Tran NTT.","Front Public Health. 2022 Mar 10;10:801984. doi: 10.3389/fpubh.2022.801984. eCollection 2022.","Nguyen LH","Front Public Health","2022","2022/03/31","PMC8960026","","10.3389/fpubh.2022.801984"
"38361840","Determinants of menstrual hygiene among adolescent school girls in a rural area of Patna, Bihar, India: A cross-sectional study","Singh G, Gupta A, Anand N, Kumar R.","J Family Med Prim Care. 2023 Dec;12(12):3271-3278. doi: 10.4103/jfmpc.jfmpc_891_23. Epub 2023 Dec 1.","Singh G","J Family Med Prim Care","2023","2024/02/16","PMC10866283","","10.4103/jfmpc.jfmpc_891_23"
"32998259","Exploratory Survey on European Consumer and Stakeholder Attitudes towards Alternatives for Surgical Castration of Piglets","Aluwé M, Heyrman E, Almeida JM, Babol J, Battacone G, Čítek J, Font I Furnols M, Getya A, Karolyi D, Kostyra E, Kress K, Kušec G, Mörlein D, Semenova A, Škrlep M, Stoyanchev T, Tomašević I, Tudoreanu L, Van Son M, Żakowska-Biemans S, Zamaratskaia G, Van den Broeke A, Egea M.","Animals (Basel). 2020 Sep 28;10(10):1758. doi: 10.3390/ani10101758.","Aluwé M","Animals (Basel)","2020","2020/10/01","PMC7600221","","10.3390/ani10101758"
"32424483","The image quality, lesion detectability, and acquisition time of (18)F-FDG total-body PET/CT in oncological patients","Zhang YQ, Hu PC, Wu RZ, Gu YS, Chen SG, Yu HJ, Wang XQ, Song J, Shi HC.","Eur J Nucl Med Mol Imaging. 2020 Oct;47(11):2507-2515. doi: 10.1007/s00259-020-04823-w. Epub 2020 May 18.","Zhang YQ","Eur J Nucl Med Mol Imaging","2020","2020/05/20","","","10.1007/s00259-020-04823-w"
"37490879","Genetic Factors in Familial Manifestation of Primary Mediastinal Large B-Cell Lymphoma over Two Generations","Juskevicius D, Lundberg P, Tzankov A, Dirnhofer S, Stenner F.","Pathobiology. 2023;90(6):422-428. doi: 10.1159/000532053. Epub 2023 Jul 25.","Juskevicius D","Pathobiology","2023","2023/07/25","PMC10733924","","10.1159/000532053"
"37452174","Cabotegravir and Rilpivirine Long-Acting Antiretroviral Therapy Administered Every 2 Months is Cost-Effective for the Treatment of HIV-1 in Spain","Moreno S, Rivero A, Ventayol P, Falcó V, Torralba M, Schroeder M, Neches V, Vallejo-Aparicio LA, Mackenzie I, Turner M, Harrison C.","Infect Dis Ther. 2023 Aug;12(8):2039-2055. doi: 10.1007/s40121-023-00840-y. Epub 2023 Jul 14.","Moreno S","Infect Dis Ther","2023","2023/07/14","PMC10505114","","10.1007/s40121-023-00840-y"
"35941636","Examining the adoption and implementation of behavioral electronic health records by healthcare professionals based on the clinical adoption framework","Yoo S, Lim K, Jung SY, Lee K, Lee D, Kim S, Lee HY, Hwang H.","BMC Med Inform Decis Mak. 2022 Aug 8;22(1):210. doi: 10.1186/s12911-022-01959-7.","Yoo S","BMC Med Inform Decis Mak","2022","2022/08/08","PMC9361668","","10.1186/s12911-022-01959-7"
"22155216","Peptide screening to knockdown Bcl-2's anti-apoptotic activity: implications in cancer treatment","Raghav PK, Verma YK, Gangenahalli GU.","Int J Biol Macromol. 2012 Apr 1;50(3):796-814. doi: 10.1016/j.ijbiomac.2011.11.021. Epub 2011 Dec 1.","Raghav PK","Int J Biol Macromol","2012","2011/12/14","","","10.1016/j.ijbiomac.2011.11.021"
"35659825","Parental decision regret among Australian parents after consenting to or refusing hypospadias repair for their son: Results of a survey with controls","Vavilov S, Roberts E, Smith GHH, Starkey M, Pockney P, Deshpande AV.","J Pediatr Urol. 2022 Aug;18(4):482-488. doi: 10.1016/j.jpurol.2022.04.023. Epub 2022 May 13.","Vavilov S","J Pediatr Urol","2022","2022/06/06","","","10.1016/j.jpurol.2022.04.023"
"37372688","The Co-Design/Co-Development and Evaluation of an Online Frailty Check Application for Older Adults: Participatory Action Research with Older Adults","Son BK, Miura T, Yabu KI, Sumikawa Y, Kim D, Lyu W, Yang Y, Tanaka M, Tanaka T, Yoshizawa Y, Iijima K.","Int J Environ Res Public Health. 2023 Jun 10;20(12):6101. doi: 10.3390/ijerph20126101.","Son BK","Int J Environ Res Public Health","2023","2023/06/28","PMC10297892","","10.3390/ijerph20126101"
"38759672","Dose-toxicity surface histogram-based prediction of radiation dermatitis severity and shape","Hong CS, Park YI, Cho MS, Son J, Kim C, Han MC, Kim H, Lee H, Kim DW, Choi SH, Kim JS.","Phys Med Biol. 2024 May 30;69(11). doi: 10.1088/1361-6560/ad4d4e.","Hong CS","Phys Med Biol","2024","2024/05/17","","","10.1088/1361-6560/ad4d4e"
"35042047","Intrapartum nipple stimulation therapy for labor induction: a randomized controlled external pilot study of acceptability and feasibility","Stark EL, Athens ZG, Son M.","Am J Obstet Gynecol MFM. 2022 Mar;4(2):100575. doi: 10.1016/j.ajogmf.2022.100575. Epub 2022 Jan 15.","Stark EL","Am J Obstet Gynecol MFM","2022","2022/01/18","","","10.1016/j.ajogmf.2022.100575"
"36607702","Parental Factors Affecting Decision to Vaccinate Their Daughters against Human Papillomavirus","Park Y, Ki M, Lee H, Lee JK, Oh JK.","Cancer Prev Res (Phila). 2023 Mar 1;16(3):133-138. doi: 10.1158/1940-6207.CAPR-22-0412.","Park Y","Cancer Prev Res (Phila)","2023","2023/01/06","","","10.1158/1940-6207.CAPR-22-0412"
"35794455","Manual on the proper use of meta-[(211)At] astato-benzylguanidine ([(211)At] MABG) injections in clinical trials for targeted alpha therapy (1st edition)","Ukon N, Higashi T, Hosono M, Kinuya S, Yamada T, Yanagida S, Namba M, Nakamura Y.","Ann Nucl Med. 2022 Aug;36(8):695-709. doi: 10.1007/s12149-022-01765-1. Epub 2022 Jul 6.","Ukon N","Ann Nucl Med","2022","2022/07/06","PMC9304041","","10.1007/s12149-022-01765-1"
"24695982","Robotic spleen-preserving total gastrectomy for gastric cancer: comparison with conventional laparoscopic procedure","Son T, Lee JH, Kim YM, Kim HI, Noh SH, Hyung WJ.","Surg Endosc. 2014 Sep;28(9):2606-15. doi: 10.1007/s00464-014-3511-0. Epub 2014 Apr 3.","Son T","Surg Endosc","2014","2014/04/04","","","10.1007/s00464-014-3511-0"
"25561803","Perceived risk as a barrier to appropriate diagnosis of irritable bowel syndrome","Ahn E, Son KY, Shin DW, Han MK, Lee H, An AR, Kim EH, Cho B.","World J Gastroenterol. 2014 Dec 28;20(48):18360-6. doi: 10.3748/wjg.v20.i48.18360.","Ahn E","World J Gastroenterol","2014","2015/01/07","PMC4277973","","10.3748/wjg.v20.i48.18360"
"33763928","External validation of CAGE-B and SAGE-B scores for Asian chronic hepatitis B patients with well-controlled viremia by antivirals","Ji JH, Park SY, Son WJ, Shin HJ, Lee H, Lee HW, Lee JS, Kim SU, Park JY, Kim DY, Ahn SH, Kim BK.","J Viral Hepat. 2021 Jun;28(6):951-958. doi: 10.1111/jvh.13506. Epub 2021 Apr 9.","Ji JH","J Viral Hepat","2021","2021/03/25","","","10.1111/jvh.13506"
"32306539","RelB promotes liver fibrosis via inducing the release of injury-associated inflammatory cytokines","Zhou D, Huang W, Wei J, Zhang J, Liu Z, Ji R, Ge S, Xiao M, Fan Y, Lu C.","J Cell Mol Med. 2020 Jun;24(11):6008-6014. doi: 10.1111/jcmm.15108. Epub 2020 Apr 19.","Zhou D","J Cell Mol Med","2020","2020/04/20","PMC7294124","","10.1111/jcmm.15108"
"27498340","Human Papillomavirus Awareness in Haiti: Preparing for a National HPV Vaccination Program","Gichane MW, Calo WA, McCarthy SH, Walmer KA, Boggan JC, Brewer NT.","J Pediatr Adolesc Gynecol. 2017 Feb;30(1):96-101. doi: 10.1016/j.jpag.2016.07.003. Epub 2016 Aug 4.","Gichane MW","J Pediatr Adolesc Gynecol","2017","2016/08/08","PMC5545972","NIHMS875944","10.1016/j.jpag.2016.07.003"
"36498150","Validity and Reliability of the Parental Health Literacy Questionnaire for Caregivers of Children Aged 0 to 3 Years in China","Yin A, Bai G, Jiang H, Xiao X, Zhang X, Gu H, Zheng M, Li M.","Int J Environ Res Public Health. 2022 Dec 1;19(23):16076. doi: 10.3390/ijerph192316076.","Yin A","Int J Environ Res Public Health","2022","2022/12/11","PMC9737177","","10.3390/ijerph192316076"
"36293832","LESS-PHARMA Study: Identifying and Deprescribing Potentially Inappropriate Medication in the Elderly Population with Excessive Polypharmacy in Primary Care","Reus X, Sastre ML, Leiva A, Sánchez B, García-Serra C, Ioakeim-Skoufa I, Vicens C.","Int J Environ Res Public Health. 2022 Oct 14;19(20):13241. doi: 10.3390/ijerph192013241.","Reus X","Int J Environ Res Public Health","2022","2022/10/27","PMC9603607","","10.3390/ijerph192013241"
"30472085","Is the Bohler angle reliable for operative reduction of calcaneus fracture?","Lee D, Yoo JH, Son DW, Kim DH.","J Orthop Sci. 2019 May;24(3):521-525. doi: 10.1016/j.jos.2018.10.023. Epub 2018 Nov 22.","Lee D","J Orthop Sci","2019","2018/11/26","","","10.1016/j.jos.2018.10.023"
"35999591","Translating and validating a Japanese version of the instrument for patient assessment of medical professionalism (J-IPAMP): a cross-sectional survey","Fujikawa H, Son D, Aoki T, Kondo K, Takemura Y, Saito M, Den N, Eto M.","BMC Med Educ. 2022 Aug 23;22(1):641. doi: 10.1186/s12909-022-03699-8.","Fujikawa H","BMC Med Educ","2022","2022/08/23","PMC9396761","","10.1186/s12909-022-03699-8"
"29029684","Validation of the three web quality dimensions of a minimally invasive surgery e-learning platform","Ortega-Morán JF, Pagador JB, Sánchez-Peralta LF, Sánchez-González P, Noguera J, Burgos D, Gómez EJ, Sánchez-Margallo FM.","Int J Med Inform. 2017 Nov;107:1-10. doi: 10.1016/j.ijmedinf.2017.07.001. Epub 2017 Jul 19.","Ortega-Morán JF","Int J Med Inform","2017","2017/10/15","","","10.1016/j.ijmedinf.2017.07.001"
"38414120","Performance reporting design in artificial intelligence studies using image-based TNM staging and prognostic parameters in rectal cancer: a systematic review","Kim M, Park T, Oh BY, Kim MJ, Cho BJ, Son IT.","Ann Coloproctol. 2024 Feb;40(1):13-26. doi: 10.3393/ac.2023.00892.0127. Epub 2024 Feb 28.","Kim M","Ann Coloproctol","2024","2024/02/28","PMC10915525","","10.3393/ac.2023.00892.0127"
"32228594","Distribution of malaria patients seeking care in different types of health facilities during the implementation of National Malaria Elimination Programme","Li G, Zhang D, Chen Z, Feng D, Chen X, Tang S, Son H, Wang Z, Xi Y, Feng Z.","Malar J. 2020 Mar 30;19(1):131. doi: 10.1186/s12936-020-03205-9.","Li G","Malar J","2020","2020/04/02","PMC7106820","","10.1186/s12936-020-03205-9"
"25441206","[Use of benzodiazepines in prolonged seizures and status epilepticus in the community]","Sánchez-Carpintero R, Camino R, Smeyers P, Raspall-Chaure M, Martínez-Bermejo A, Ruiz-Falcó ML, Verdú A, Sanmarti FX, Blanco O, Santos Borbujo J, Picó G, Cebollero MA.","An Pediatr (Barc). 2014 Dec;81(6):400.e1-6. doi: 10.1016/j.anpedi.2014.03.023. Epub 2014 Nov 4.","Sánchez-Carpintero R","An Pediatr (Barc)","2014","2014/12/03","","","10.1016/j.anpedi.2014.03.023"
"10075602","Impact of graft size mismatching on graft prognosis in liver transplantation from living donors","Kiuchi T, Kasahara M, Uryuhara K, Inomata Y, Uemoto S, Asonuma K, Egawa H, Fujita S, Hayashi M, Tanaka K.","Transplantation. 1999 Jan 27;67(2):321-7. doi: 10.1097/00007890-199901270-00024.","Kiuchi T","Transplantation","1999","1999/02/12","","","10.1097/00007890-199901270-00024"
"31199558","Female family members lack understanding of indeterminate negative BRCA1/2 test results shared by probands","Himes DO, Gibbons DK, Birmingham WC, Beckstrand RL, Gammon A, Kinney AY, Clayton MF.","J Genet Couns. 2019 Oct;28(5):950-961. doi: 10.1002/jgc4.1147. Epub 2019 Jun 14.","Himes DO","J Genet Couns","2019","2019/06/15","PMC7340114","NIHMS1581349","10.1002/jgc4.1147"
"29903700","Feasibility of Using a Smartwatch to Intensively Monitor Patients With Chronic Obstructive Pulmonary Disease: Prospective Cohort Study","Wu R, Liaqat D, de Lara E, Son T, Rudzicz F, Alshaer H, Abed-Esfahani P, Gershon AS.","JMIR Mhealth Uhealth. 2018 Jun 14;6(6):e10046. doi: 10.2196/10046.","Wu R","JMIR Mhealth Uhealth","2018","2018/06/16","PMC6024103","","10.2196/10046"
"12808343","Delusional parasitosis as 'folie a deux'","Kim C, Kim J, Lee M, Kang M.","J Korean Med Sci. 2003 Jun;18(3):462-5. doi: 10.3346/jkms.2003.18.3.462.","Kim C","J Korean Med Sci","2003","2003/06/17","PMC3055058","","10.3346/jkms.2003.18.3.462"
"32303511","Validity and feasibility of a self-administered home vision examination in Yueqing, China: a cross-sectional study","Ge Z, Li L, Lohfeld L, Lu C, Congdon N, Lin S, Deng Y, Lan Y, Zhang S, Hou L, Zhou W, Cui L, Qu J, Liang Y.","BMJ Open. 2020 Apr 16;10(4):e030956. doi: 10.1136/bmjopen-2019-030956.","Ge Z","BMJ Open","2020","2020/04/19","PMC7199938","","10.1136/bmjopen-2019-030956"
"35897270","""Family before Anyone Else"": A Qualitative Study on Family, Marginalization, and HIV among Hispanic or Latino/a/x Mexican Sexual Minority Males","García M, Ramos SR, Aponte-Soto L, Ritchwood TD, Drabble LA.","Int J Environ Res Public Health. 2022 Jul 22;19(15):8899. doi: 10.3390/ijerph19158899.","García M","Int J Environ Res Public Health","2022","2022/07/28","PMC9332740","","10.3390/ijerph19158899"
"16446588","Chiropractic: history and overview of theories and methods","Homola S.","Clin Orthop Relat Res. 2006 Mar;444:236-42. doi: 10.1097/01.blo.0000200258.95865.87.","Homola S","Clin Orthop Relat Res","2006","2006/02/01","","","10.1097/01.blo.0000200258.95865.87"
"38919168","Simultaneous electrochemical determination of uric acid and hypoxanthine at a TiO(2)/graphene quantum dot-modified electrode","Ngoc Hoang V, Hoa DTN, Quang Man N, Son LVT, Son LVT, Nguyen VT, Phong LTH, Diem LH, Ly KC, Thang HS, Quang Khieu D.","Beilstein J Nanotechnol. 2024 Jun 20;15:719-732. doi: 10.3762/bjnano.15.60. eCollection 2024.","Ngoc Hoang V","Beilstein J Nanotechnol","2024","2024/06/26","PMC11196949","","10.3762/bjnano.15.60"
"33688371","Emerging infrastructures: the politics of radium and the validation of radiotherapy in India's first tertiary cancer hospital","Smith RD.","Biosocieties. 2022;17(3):415-441. doi: 10.1057/s41292-020-00223-3. Epub 2021 Mar 5.","Smith RD","Biosocieties","2022","2021/03/10","PMC7933602","","10.1057/s41292-020-00223-3"
"32802343","Validation of the Work Engagement Scale-3, used in the 5th Korean Working Conditions Survey","Choi M, Suh C, Choi SP, Lee CK, Son BC.","Ann Occup Environ Med. 2020 Jul 16;32:e27. doi: 10.35371/aoem.2020.32.e27. eCollection 2020.","Choi M","Ann Occup Environ Med","2020","2020/08/18","PMC7406668","","10.35371/aoem.2020.32.e27"
"25913730","Should central lymph node dissection be considered for all papillary thyroid microcarcinoma?","Chang YW, Kim HS, Kim HY, Lee JB, Bae JW, Son GS.","Asian J Surg. 2016 Oct;39(4):197-201. doi: 10.1016/j.asjsur.2015.02.006. Epub 2015 Apr 22.","Chang YW","Asian J Surg","2016","2015/04/28","","","10.1016/j.asjsur.2015.02.006"
"37277759","Translation, adaptation, and validation of the Tolerance of Ambiguity in Medical Students and Doctors (TAMSAD) scale for use in Japan","Fujikawa H, Son D, Hayashi M, Kondo K, Eto M.","BMC Med Educ. 2023 Jun 5;23(1):405. doi: 10.1186/s12909-023-04391-1.","Fujikawa H","BMC Med Educ","2023","2023/06/05","PMC10240119","","10.1186/s12909-023-04391-1"
"37353754","A functional near-infrared spectroscopy study on hemodynamic changes of patients with prolonged disorders of consciousness responding to different auditory stimuli","Lu H, Jiang J, Si J, Wang Y, Huang F.","BMC Neurol. 2023 Jun 23;23(1):242. doi: 10.1186/s12883-023-03292-6.","Lu H","BMC Neurol","2023","2023/06/23","PMC10288743","","10.1186/s12883-023-03292-6"
"38785966","LC-HRMS and GC-MS Profiling of Urine Free Cortisol, Cortisone, 6Β-, and 18-Hydroxycortisol for the Evaluation of Glucocorticoid and Mineralocorticoid Disorders","Casals G, Ballesteros MA, Zamora A, Martínez I, Fernández-Varo G, Mora M, Hanzu FA, Morales-Ruiz M.","Biomolecules. 2024 May 6;14(5):558. doi: 10.3390/biom14050558.","Casals G","Biomolecules","2024","2024/05/24","PMC11117527","","10.3390/biom14050558"
"33750337","Correlation between glucose metabolism parameters derived from FDG and tumor TNM stages and metastasis-associated proteins in colorectal carcinoma patients","Zhang M, Yang J, Jiang H, Jiang H, Wang Z.","BMC Cancer. 2021 Mar 9;21(1):258. doi: 10.1186/s12885-021-07944-z.","Zhang M","BMC Cancer","2021","2021/03/22","PMC7941722","","10.1186/s12885-021-07944-z"
"36794293","Parents' willingness to vaccinate their daughters with human papillomavirus vaccine and associated factors in Debretabor town, Northwest Ethiopia: A community-based cross-sectional study","Aragaw GM, Anteneh TA, Abiy SA, Bewota MA, Aynalem GL.","Hum Vaccin Immunother. 2023 Dec 31;19(1):2176082. doi: 10.1080/21645515.2023.2176082. Epub 2023 Feb 15.","Aragaw GM","Hum Vaccin Immunother","2023","2023/02/16","PMC10026865","","10.1080/21645515.2023.2176082"
"27821895","Health care utilization of mexican patients with medically unexplained physical symptoms","Rodriguez González AM, Ramírez Aranda JM, de Los Santos Reséndiz H, Lara Duarte MY, Pazaran Zanella SO, Méndez López JF, Gil Alfaro I, Islas Ruz FG, Navarrete Floriano G, Guillen Salomón E, Texon Fernández O, Cruz Duarte S, Romo Salazar JC, Pérez Ruiz CE, López Salas SJ, Benítez Amaya L, Zapata Gallardo JN.","Colomb Med (Cali). 2016 Sep 30;47(3):155-159.","Rodriguez González AM","Colomb Med (Cali)","2016","2016/11/09","PMC5091274","",""
"32006609","MRI-Guided Ultrafocal Salvage High-Dose-Rate Brachytherapy for Localized Radiorecurrent Prostate Cancer: Updated Results of 50 Patients","van Son MJ, Peters M, Moerland MA, Lagendijk JJW, Eppinga WSC, Shah TT, Ahmed HU, van der Voort van Zyp JRN.","Int J Radiat Oncol Biol Phys. 2020 May 1;107(1):126-135. doi: 10.1016/j.ijrobp.2020.01.023. Epub 2020 Jan 30.","van Son MJ","Int J Radiat Oncol Biol Phys","2020","2020/02/02","","","10.1016/j.ijrobp.2020.01.023"
"22631665","Knowledge towards HPV infection and HPV vaccines among Syrian mothers","Alsaad MA, Shamsuddin K, Fadzil F.","Asian Pac J Cancer Prev. 2012;13(3):879-83. doi: 10.7314/apjcp.2012.13.3.879.","Alsaad MA","Asian Pac J Cancer Prev","2012","2012/05/29","","","10.7314/apjcp.2012.13.3.879"
"37391765","Cultural adaptation and validation of Japanese medical resident version of the workplace social capital scale: a cross-sectional study","Fujikawa H, Son D, Eto M.","BMC Med Educ. 2023 Jun 30;23(1):487. doi: 10.1186/s12909-023-04469-w.","Fujikawa H","BMC Med Educ","2023","2023/06/30","PMC10311845","","10.1186/s12909-023-04469-w"
"32277348","Hepatic resection and blood transfusion increase morbidity after cytoreductive surgery and HIPEC for colorectal carcinomatosis","Soldevila-Verdeguer C, Segura-Sampedro JJ, Pineño-Flores C, Sanchís-Cortés P, González-Argente X, Morales-Soriano R.","Clin Transl Oncol. 2020 Nov;22(11):2032-2039. doi: 10.1007/s12094-020-02346-2. Epub 2020 Apr 10.","Soldevila-Verdeguer C","Clin Transl Oncol","2020","2020/04/12","","","10.1007/s12094-020-02346-2"
"32966170","Human papillomavirus vaccination uptake: a longitudinal study showing ethnic differences in the influence of the intention-to-vaccinate among parent-daughter dyads","Jongen VW, van der Loeff MFS, Boyd A, Petrignani M, Prins M, van der Wal M, Nielen A, de Melker H, Paulussen TGWM, Alberts CJ.","Hum Vaccin Immunother. 2021 Apr 3;17(4):990-999. doi: 10.1080/21645515.2020.1808411. Epub 2020 Sep 23.","Jongen VW","Hum Vaccin Immunother","2021","2020/09/23","PMC8018452","","10.1080/21645515.2020.1808411"
"31620294","Korean translation and validation of the Workplace Positive emotion, Engagement, Relationships, Meaning, and Accomplishment (PERMA)-Profiler","Choi SP, Suh C, Yang JW, Ye BJ, Lee CK, Son BC, Choi M.","Ann Occup Environ Med. 2019 Aug 13;31:e17. doi: 10.35371/aoem.2019.31.e17. eCollection 2019.","Choi SP","Ann Occup Environ Med","2019","2019/10/18","PMC6779863","","10.35371/aoem.2019.31.e17"
"31796566","Regulation of AmpC-Driven β-Lactam Resistance in Pseudomonas aeruginosa: Different Pathways, Different Signaling","Torrens G, Hernández SB, Ayala JA, Moya B, Juan C, Cava F, Oliver A.","mSystems. 2019 Dec 3;4(6):e00524-19. doi: 10.1128/mSystems.00524-19.","Torrens G","mSystems","2019","2019/12/05","PMC6890930","","10.1128/mSystems.00524-19"
