PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"39480147","Maternal Cannabis Use During Pregnancy and Maternal and Neonatal Adverse Outcomes","Andrade C.","J Clin Psychiatry. 2024 Oct 30;85(4):24f15611. doi: 10.4088/JCP.24f15611.","Andrade C","J Clin Psychiatry","2024","2024/10/31","","","10.4088/JCP.24f15611"
"38611090","Review of the Use of Medicinal Cannabis Products in Palliative Care","Troyer J, Tanco K.","Cancers (Basel). 2024 Apr 4;16(7):1412. doi: 10.3390/cancers16071412.","Troyer J","Cancers (Basel)","2024","2024/04/13","PMC11011126","","10.3390/cancers16071412"
"36131299","Medical cannabis authorization patterns, safety, and associated effects in older adults","MacNair L, Kalaba M, Peters EN, Feldner MT, Eglit GML, Rapin L, El Hage C, Prosk E, Ware MA.","J Cannabis Res. 2022 Sep 22;4(1):50. doi: 10.1186/s42238-022-00158-5.","MacNair L","J Cannabis Res","2022","2022/09/21","PMC9494878","","10.1186/s42238-022-00158-5"
"27172585","Pain, Cannabis Species, and Cannabis Use Disorders","Cohen NL, Heinz AJ, Ilgen M, Bonn-Miller MO.","J Stud Alcohol Drugs. 2016 May;77(3):515-20. doi: 10.15288/jsad.2016.77.515.","Cohen NL","J Stud Alcohol Drugs","2016","2016/05/13","PMC4869908","","10.15288/jsad.2016.77.515"
"37159196","Assessment of Medical Cannabis and Health-Related Quality of Life","Arkell TR, Downey LA, Hayley AC, Roth S.","JAMA Netw Open. 2023 May 1;6(5):e2312522. doi: 10.1001/jamanetworkopen.2023.12522.","Arkell TR","JAMA Netw Open","2023","2023/05/09","PMC10170337","","10.1001/jamanetworkopen.2023.12522"
"30572744","Cannabis for cancer - illusion or the tip of an iceberg: a review of the evidence for the use of Cannabis and synthetic cannabinoids in oncology","Turgeman I, Bar-Sela G.","Expert Opin Investig Drugs. 2019 Mar;28(3):285-296. doi: 10.1080/13543784.2019.1561859. Epub 2018 Dec 29.","Turgeman I","Expert Opin Investig Drugs","2019","2018/12/22","","","10.1080/13543784.2019.1561859"
"36960460","Development of cannabis use disorder in medical cannabis users: A 9-month follow-up of a randomized clinical trial testing effects of medical cannabis card ownership","Cooke ME, Potter KW, Jashinski J, Pascale M, Schuster RM, Tervo-Clemmens B, Hoeppner BB, Pachas GN, Evins AE, Gilman JM.","Front Psychiatry. 2023 Mar 7;14:1083334. doi: 10.3389/fpsyt.2023.1083334. eCollection 2023.","Cooke ME","Front Psychiatry","2023","2023/03/24","PMC10027723","","10.3389/fpsyt.2023.1083334"
"37802317","Randomized controlled trial of zolpidem as a pharmacotherapy for cannabis use disorder","Lee DC, Schlienz NJ, Herrmann ES, Martin EL, Leoutsakos J, Budney AJ, Smith MT, Tompkins DA, Hampson AJ, Vandrey R.","J Subst Use Addict Treat. 2024 Jan;156:209180. doi: 10.1016/j.josat.2023.209180. Epub 2023 Oct 5.","Lee DC","J Subst Use Addict Treat","2024","2023/10/06","","","10.1016/j.josat.2023.209180"
"31897700","[Cannabidiol in cancer treatment]","Likar R, Köstenberger M, Nahler G.","Schmerz. 2020 Apr;34(2):117-122. doi: 10.1007/s00482-019-00438-9.","Likar R","Schmerz","2020","2020/01/04","","","10.1007/s00482-019-00438-9"
"33072412","A Literature Analysis on Medicinal Use and Research of Cannabis in the Meiji Era of Japan","Ahn BS, Kang S, Lee KH, Kim S, Park JS, Seo HS.","J Pharmacopuncture. 2020 Sep 30;23(3):142-157. doi: 10.3831/KPI.2020.23.3.142.","Ahn BS","J Pharmacopuncture","2020","2020/10/19","PMC7540234","","10.3831/KPI.2020.23.3.142"
"35872526","Cannabis use for sleep aid among high school students: Concurrent and prospective associations with substance use and sleep problems","Goodhines PA, Wedel AV, Dobani F, Zaso MJ, Gellis LA, Park A.","Addict Behav. 2022 Nov;134:107427. doi: 10.1016/j.addbeh.2022.107427. Epub 2022 Jul 16.","Goodhines PA","Addict Behav","2022","2022/07/25","PMC9999445","NIHMS1879128","10.1016/j.addbeh.2022.107427"
"351429","Toward drugs derived from cannabis","Mechoulam R, Carlini EA.","Naturwissenschaften. 1978 Apr;65(4):174-9. doi: 10.1007/BF00450585.","Mechoulam R","Naturwissenschaften","1978","1978/04/01","","","10.1007/BF00450585"
"37384372","Evaluating the Supporting Evidence of Medical Cannabis Claims Made on Clinic Websites: Cross-Sectional Study","O'Neill B, Ferguson J, Dalueg L, Yusuf A, Kirubarajan A, Lloyd T, Mollanji E, Persaud N.","J Med Internet Res. 2023 Jun 29;25:e45550. doi: 10.2196/45550.","O'Neill B","J Med Internet Res","2023","2023/06/29","PMC10365571","","10.2196/45550"
"26151582","Cannabis species and cannabinoid concentration preference among sleep-disturbed medicinal cannabis users","Belendiuk KA, Babson KA, Vandrey R, Bonn-Miller MO.","Addict Behav. 2015 Nov;50:178-81. doi: 10.1016/j.addbeh.2015.06.032. Epub 2015 Jun 23.","Belendiuk KA","Addict Behav","2015","2015/07/08","","","10.1016/j.addbeh.2015.06.032"
"36842936","Study of the association between cannabis use and sleep disturbances in a large sample of University students","Coelho J, Montagni I, Micoulaud-Franchi JA, Plancoulaine S, Tzourio C.","Psychiatry Res. 2023 Apr;322:115096. doi: 10.1016/j.psychres.2023.115096. Epub 2023 Feb 8.","Coelho J","Psychiatry Res","2023","2023/02/26","","","10.1016/j.psychres.2023.115096"
"3520605","Health aspects of cannabis","Hollister LE.","Pharmacol Rev. 1986 Mar;38(1):1-20.","Hollister LE","Pharmacol Rev","1986","1986/03/01","","",""
"32935850","Sleep deficits and cannabis use behaviors: an analysis of shared genetics using linkage disequilibrium score regression and polygenic risk prediction","Winiger EA, Ellingson JM, Morrison CL, Corley RP, Pasman JA, Wall TL, Hopfer CJ, Hewitt JK.","Sleep. 2021 Mar 12;44(3):zsaa188. doi: 10.1093/sleep/zsaa188.","Winiger EA","Sleep","2021","2020/09/16","PMC7953210","","10.1093/sleep/zsaa188"
"35067772","Medical cannabis oil for benign essential blepharospasm: a prospective, randomized controlled pilot study","Zloto O, Weisman A, Avisar I, Serlin T, Bar-Lev L, Priel A, Landau Prat D, Granot N, Weisman I, Ben Simon G.","Graefes Arch Clin Exp Ophthalmol. 2022 May;260(5):1707-1712. doi: 10.1007/s00417-021-05533-1. Epub 2022 Jan 24.","Zloto O","Graefes Arch Clin Exp Ophthalmol","2022","2022/01/24","","","10.1007/s00417-021-05533-1"
"35484401","Lower dACC glutamate in cannabis users during early phase abstinence","Zuo CS, Davis KA, Lukas SE.","Neuropsychopharmacology. 2022 Oct;47(11):1969-1975. doi: 10.1038/s41386-022-01321-5. Epub 2022 Apr 28.","Zuo CS","Neuropsychopharmacology","2022","2022/04/28","PMC9485248","","10.1038/s41386-022-01321-5"
"37289502","The Cannabis Effects Expectancy Questionnaire-Medical (CEEQ-M): Preliminary psychometric properties and longitudinal validation within a clinical trial","Weiss JH, Tervo-Clemmens B, Potter KW, Evins AE, Gilman JM.","Psychol Assess. 2023 Aug;35(8):659-673. doi: 10.1037/pas0001244. Epub 2023 Jun 8.","Weiss JH","Psychol Assess","2023","2023/06/08","PMC10527809","NIHMS1911237","10.1037/pas0001244"
"26187404","Mobile App-Delivered Cognitive Behavioral Therapy for Insomnia: Feasibility and Initial Efficacy Among Veterans With Cannabis Use Disorders","Babson KA, Ramo DE, Baldini L, Vandrey R, Bonn-Miller MO.","JMIR Res Protoc. 2015 Jul 17;4(3):e87. doi: 10.2196/resprot.3852.","Babson KA","JMIR Res Protoc","2015","2015/07/19","PMC4527004","","10.2196/resprot.3852"
"32433200","Cannabis and Complex Posttraumatic Stress Disorder: A Narrative Review With Considerations of Benefits and Harms","Dagan Y, Yager J.","J Nerv Ment Dis. 2020 Aug;208(8):619-627. doi: 10.1097/NMD.0000000000001172.","Dagan Y","J Nerv Ment Dis","2020","2020/05/21","","","10.1097/NMD.0000000000001172"
"37920683","Medical Cannabis Use Among Canadian Veterans and Non-Veterans: A National Survey","Valikhanova G, Kato Y, Fitzcharles MA, Ware M, Da Costa D, Lowensteyn I, Cheung HS, Grover S.","Integr Med Rep. 2023 Oct 12;2(1):120-128. doi: 10.1089/imr.2023.0022. eCollection 2023.","Valikhanova G","Integr Med Rep","2023","2023/11/03","PMC10619467","","10.1089/imr.2023.0022"
"38981156","Lifestyle and integrative oncology interventions for cancer-related fatigue and sleep disturbances","Ee C, Kay S, Reynolds A, Lovato N, Lacey J, Koczwara B.","Maturitas. 2024 Sep;187:108056. doi: 10.1016/j.maturitas.2024.108056. Epub 2024 Jun 21.","Ee C","Maturitas","2024","2024/07/09","","","10.1016/j.maturitas.2024.108056"
"24765558","Therapeutic benefits of cannabis: a patient survey","Webb CW, Webb SM.","Hawaii J Med Public Health. 2014 Apr;73(4):109-11.","Webb CW","Hawaii J Med Public Health","2014","2014/04/26","PMC3998228","",""
"34636036","A Coala-T-Cannabis Survey Study of breast cancer patients' use of cannabis before, during, and after treatment","Weiss MC, Hibbs JE, Buckley ME, Danese SR, Leitenberger A, Bollmann-Jenkins M, Meske SW, Aliano-Ruiz KE, McHugh TW, Larson SL, Le EH, Green NL, Gilman PB, Kaklamani VG, Chlebowski RT, Martinez DM.","Cancer. 2022 Jan 1;128(1):160-168. doi: 10.1002/cncr.33906. Epub 2021 Oct 12.","Weiss MC","Cancer","2022","2021/10/12","PMC9413357","NIHMS1827678","10.1002/cncr.33906"
"37917012","Cannabis Retailer Communication About Cannabis Products, Health Benefits, and Risks: A Mystery Shopper Study of Licensed Retailers in Five U.S. Cities","Romm KF, Cavazos-Rehg PA, Williams R, Dopke C, Cui Y, LoParco CR, Wang Y, Duan Z, Yang YT, Burris S, Berg CJ.","J Stud Alcohol Drugs. 2024 Jan;85(1):100-108. doi: 10.15288/jsad.23-00034. Epub 2023 Oct 30.","Romm KF","J Stud Alcohol Drugs","2024","2023/11/02","PMC10846606","","10.15288/jsad.23-00034"
"37090897","Medical Cannabis Use Patterns for Sleep Disorders in Australia: Results of the Cross-Sectional CAMS-20 Survey","Suraev A, Mills L, Abelev SV, Arkell TR, Lintzeris N, McGregor IS.","Nat Sci Sleep. 2023 Apr 17;15:245-255. doi: 10.2147/NSS.S390583. eCollection 2023.","Suraev A","Nat Sci Sleep","2023","2023/04/24","PMC10120832","","10.2147/NSS.S390583"
"27117064","Sleep abnormalities associated with alcohol, cannabis, cocaine, and opiate use: a comprehensive review","Angarita GA, Emadi N, Hodges S, Morgan PT.","Addict Sci Clin Pract. 2016 Apr 26;11(1):9. doi: 10.1186/s13722-016-0056-7.","Angarita GA","Addict Sci Clin Pract","2016","2016/04/28","PMC4845302","","10.1186/s13722-016-0056-7"
"38296858","Cannabidiol Exerts Sedative and Hypnotic Effects in Normal and Insomnia Model Mice Through Activation of 5-HT(1A) Receptor","Liu YM, Li JC, Gu YF, Qiu RH, Huang JY, Xue R, Li S, Zhang Y, Zhang K, Zhang YZ.","Neurochem Res. 2024 May;49(5):1150-1165. doi: 10.1007/s11064-024-04102-2. Epub 2024 Jan 31.","Liu YM","Neurochem Res","2024","2024/01/31","","","10.1007/s11064-024-04102-2"
"33244728","Cannabinoids in the Treatment of Insomnia Disorder: A Systematic Review and Meta-Analysis","Bhagavan C, Kung S, Doppen M, John M, Vakalalabure I, Oldfield K, Braithwaite I, Newton-Howes G.","CNS Drugs. 2020 Dec;34(12):1217-1228. doi: 10.1007/s40263-020-00773-x. Epub 2020 Nov 26.","Bhagavan C","CNS Drugs","2020","2020/11/27","","","10.1007/s40263-020-00773-x"
"36787672","Predictors of perceived symptom change with acute cannabis use for mental health conditions in a naturalistic sample: A machine learning approach","Kuhathasan N, Ballester PL, Minuzzi L, MacKillop J, Frey BN.","Compr Psychiatry. 2023 Apr;122:152377. doi: 10.1016/j.comppsych.2023.152377. Epub 2023 Feb 10.","Kuhathasan N","Compr Psychiatry","2023","2023/02/14","","","10.1016/j.comppsych.2023.152377"
"30502644","Exploring cannabis use by patients with multiple sclerosis in a state where cannabis is legal","Weinkle L, Domen CH, Shelton I, Sillau S, Nair K, Alvarez E.","Mult Scler Relat Disord. 2019 Jan;27:383-390. doi: 10.1016/j.msard.2018.11.022. Epub 2018 Nov 20.","Weinkle L","Mult Scler Relat Disord","2019","2018/12/04","","","10.1016/j.msard.2018.11.022"
"38612415","Cannabinoids and Sleep: Exploring Biological Mechanisms and Therapeutic Potentials","D'Angelo M, Steardo L Jr.","Int J Mol Sci. 2024 Mar 22;25(7):3603. doi: 10.3390/ijms25073603.","D'Angelo M","Int J Mol Sci","2024","2024/04/13","PMC11011314","","10.3390/ijms25073603"
"36638745","Cannabis use and sleep quality in daily life: An electronic daily diary study of adults starting cannabis for health concerns","Tervo-Clemmens B, Schmitt W, Wheeler G, Cooke ME, Schuster RM, Hickey S, Pachas GN, Evins AE, Gilman JM.","Drug Alcohol Depend. 2023 Feb 1;243:109760. doi: 10.1016/j.drugalcdep.2022.109760. Epub 2022 Dec 29.","Tervo-Clemmens B","Drug Alcohol Depend","2023","2023/01/13","PMC10015315","NIHMS1876905","10.1016/j.drugalcdep.2022.109760"
"33636612","Patterns of Medical Cannabis Use among Patients Diagnosed with Multiple Sclerosis","Guarnaccia JB, Khan A, Ayettey R, Treu JA, Comerford B, Njike VY.","Mult Scler Relat Disord. 2021 May;50:102830. doi: 10.1016/j.msard.2021.102830. Epub 2021 Feb 10.","Guarnaccia JB","Mult Scler Relat Disord","2021","2021/02/26","","","10.1016/j.msard.2021.102830"
"35930902","Older adults experiences of using recreational cannabis for medicinal purposes following legalization","Baumbusch J, Sloan Yip I.","Int J Drug Policy. 2022 Oct;108:103812. doi: 10.1016/j.drugpo.2022.103812. Epub 2022 Aug 2.","Baumbusch J","Int J Drug Policy","2022","2022/08/05","","","10.1016/j.drugpo.2022.103812"
"39199679","The Efficacy of Cannabis in Oncology Patient Care and Its Anti-Tumor Effects","Shalata W, Abu Saleh O, Tourkey L, Shalata S, Neime AE, Abu Juma'a A, Soklakova A, Tourkey L, Jama AA, Yakobson A.","Cancers (Basel). 2024 Aug 21;16(16):2909. doi: 10.3390/cancers16162909.","Shalata W","Cancers (Basel)","2024","2024/08/29","PMC11352579","","10.3390/cancers16162909"
"35749740","Assessing Efficacy and Use Patterns of Medical Cannabis for Symptom Management in Elderly Cancer Patients","Nathan R, Mupamombe CT, Elibol J, Case AA, Smith D, Hyland A, Attwood K, Hansen ED.","Am J Hosp Palliat Care. 2023 Apr;40(4):368-373. doi: 10.1177/10499091221110217. Epub 2022 Jun 24.","Nathan R","Am J Hosp Palliat Care","2023","2022/06/24","","","10.1177/10499091221110217"
"39292455","Year-Long Cannabis Use for Medical Symptoms and Brain Activation During Cognitive Processes","Burdinski DCL, Kodibagkar A, Potter K, Schuster RM, Evins AE, Ghosh SS, Gilman JM.","JAMA Netw Open. 2024 Sep 3;7(9):e2434354. doi: 10.1001/jamanetworkopen.2024.34354.","Burdinski DCL","JAMA Netw Open","2024","2024/09/18","PMC11411392","","10.1001/jamanetworkopen.2024.34354"
"38311859","Cannabis Perceptions and Patterns of Use Among Older Adult Cancer Survivors","Fahey MC, Walters KJ, Benitez AM, Tomko RL, Kleykamp BA, McClure EA.","J Aging Health. 2025 Jan;37(1-2):96-105. doi: 10.1177/08982643241231320. Epub 2024 Feb 4.","Fahey MC","J Aging Health","2025","2024/02/05","PMC11297974","NIHMS1992243","10.1177/08982643241231320"
"33312131","Insomnia Symptoms in Patients With Substance Use Disorders During Detoxification and Associated Clinical Features","Grau-López L, Grau-López L, Daigre C, Palma-Álvarez RF, Martínez-Luna N, Ros-Cucurull E, Ramos-Quiroga JA, Roncero C.","Front Psychiatry. 2020 Nov 17;11:540022. doi: 10.3389/fpsyt.2020.540022. eCollection 2020.","Grau-López L","Front Psychiatry","2020","2020/12/14","PMC7704430","","10.3389/fpsyt.2020.540022"
"35619155","A description of self-medication with cannabis among adults with legal access to cannabis in Quebec, Canada","Asselin A, Lamarre OB, Chamberland R, McNeil SJ, Demers E, Zongo A.","J Cannabis Res. 2022 May 26;4(1):26. doi: 10.1186/s42238-022-00135-y.","Asselin A","J Cannabis Res","2022","2022/05/26","PMC9134718","","10.1186/s42238-022-00135-y"
"30003119","Medicinal versus Recreational Cannabis Use among Returning Veterans","Metrik J, Bassett SS, Aston ER, Jackson KM, Borsari B.","Transl Issues Psychol Sci. 2018 Mar;4(1):6-20. doi: 10.1037/tps0000133.","Metrik J","Transl Issues Psychol Sci","2018","2018/07/14","PMC6037171","NIHMS906321","10.1037/tps0000133"
"34569849","Survey of Patients Employing Cannabigerol-Predominant Cannabis Preparations: Perceived Medical Effects, Adverse Events, and Withdrawal Symptoms","Russo EB, Cuttler C, Cooper ZD, Stueber A, Whiteley VL, Sexton M.","Cannabis Cannabinoid Res. 2022 Oct;7(5):706-716. doi: 10.1089/can.2021.0058. Epub 2021 Sep 27.","Russo EB","Cannabis Cannabinoid Res","2022","2021/09/27","PMC9587780","","10.1089/can.2021.0058"
"34515130","The Effectiveness of Cannabis and Cannabis Derivatives in Treating Lower Back Pain in the Aged Population: A Systematic Review","Senderovich H, Wagman H, Zhang D, Vinoraj D, Waicus S.","Gerontology. 2022;68(6):612-624. doi: 10.1159/000518269. Epub 2021 Aug 26.","Senderovich H","Gerontology","2022","2021/09/13","","","10.1159/000518269"
"39369578","Prevalence of insomnia and use of sleep aids among adults in Canada","Morin CM, Vézina-Im LA, Chen SJ, Ivers H, Carney CE, Chaput JP, Dang-Vu TT, Davidson JR, Belleville G, Lorrain D, Horn O, Robillard R; Canadian Sleep Research Consortium.","Sleep Med. 2024 Sep 30;124:338-345. doi: 10.1016/j.sleep.2024.09.044. Online ahead of print.","Morin CM","Sleep Med","2024","2024/10/06","","","10.1016/j.sleep.2024.09.044"
"30176972","Insomnia and Regulation of Sleep-Wake Cycle With Drugs Among Adolescent Risky Drinkers","Lam T, Ogeil RP, Allsop S, Chikritzhs T, Fischer J, Midford R, Gilmore W, Lenton S, Liang W, Lloyd B, Aiken A, Mattick R, Burns L, Lubman DI.","J Clin Sleep Med. 2018 Sep 15;14(9):1529-1537. doi: 10.5664/jcsm.7330.","Lam T","J Clin Sleep Med","2018","2018/09/05","PMC6134245","","10.5664/jcsm.7330"
"39315343","Cannabis Use, Perspectives, and Experiences Among Patients Receiving Hemodialysis: A Descriptive Patient Survey","Ho J, Harrison J, Battistella M.","Can J Kidney Health Dis. 2024 Sep 21;11:20543581241274002. doi: 10.1177/20543581241274002. eCollection 2024.","Ho J","Can J Kidney Health Dis","2024","2024/09/24","PMC11418350","","10.1177/20543581241274002"
"28861496","Training and Practices of Cannabis Dispensary Staff","Haug NA, Kieschnick D, Sottile JE, Babson KA, Vandrey R, Bonn-Miller MO.","Cannabis Cannabinoid Res. 2016 Dec 1;1(1):244-251. doi: 10.1089/can.2016.0024. eCollection 2016.","Haug NA","Cannabis Cannabinoid Res","2016","2017/09/02","PMC5531366","","10.1089/can.2016.0024"
"38288965","Sleep-Related Cannabis Expectancy Questionnaire (SR-CEQ): Factor Analysis Replication, Internal Reliability, and Construct Validity","Goodhines PA, Rathod K, Schwarz AA, LaRowe LR, Wedel AV.","J Psychoactive Drugs. 2024 Jan 30:1-15. doi: 10.1080/02791072.2024.2308803. Online ahead of print.","Goodhines PA","J Psychoactive Drugs","2024","2024/01/30","","","10.1080/02791072.2024.2308803"
"38693590","Medicinal Cannabis (MedCan 3): a randomised, multicentre, double-blind, placebo-controlled trial to assess THC/CBD (1:20) to relieve symptom burden in patients with cancer-a study protocol for a randomised controlled trial","Gurgenci T, Hardy J, Huggett G, Foster K, Pelecanos A, Greer R, Philip J, Haywood A, Mendis R, Yates P, Good P.","Trials. 2024 May 1;25(1):293. doi: 10.1186/s13063-024-08091-z.","Gurgenci T","Trials","2024","2024/05/01","PMC11064296","","10.1186/s13063-024-08091-z"
"36587508","Mental health and cannabis use among Canadian youth: Integrated findings from cross-sectional and longitudinal analyses","Butler A, King N, Battista K, Pickett W, Patte KA, Elgar FJ, Craig W, Leatherdale ST.","Int J Drug Policy. 2023 Feb;112:103926. doi: 10.1016/j.drugpo.2022.103926. Epub 2022 Dec 30.","Butler A","Int J Drug Policy","2023","2023/01/01","","","10.1016/j.drugpo.2022.103926"
"37292156","Understanding feeling ""high"" and its role in medical cannabis patient outcomes","Stith SS, Li X, Brockelman F, Keeling K, Hall B, Vigil JM.","Front Pharmacol. 2023 May 24;14:1135453. doi: 10.3389/fphar.2023.1135453. eCollection 2023.","Stith SS","Front Pharmacol","2023","2023/06/09","PMC10244544","","10.3389/fphar.2023.1135453"
"34052339","The model of care at a leading medical cannabis clinic in Canada","Prosk E, Arboleda MF, Rapin L, El Hage C, Dworkind M.","Complement Ther Med. 2021 Aug;60:102740. doi: 10.1016/j.ctim.2021.102740. Epub 2021 May 28.","Prosk E","Complement Ther Med","2021","2021/05/30","","","10.1016/j.ctim.2021.102740"
"34512404","A Review of the Potential Use of Pinene and Linalool as Terpene-Based Medicines for Brain Health: Discovering Novel Therapeutics in the Flavours and Fragrances of Cannabis","Weston-Green K, Clunas H, Jimenez Naranjo C.","Front Psychiatry. 2021 Aug 26;12:583211. doi: 10.3389/fpsyt.2021.583211. eCollection 2021.","Weston-Green K","Front Psychiatry","2021","2021/09/13","PMC8426550","","10.3389/fpsyt.2021.583211"
"33204797","Prescribed medical cannabis in women with gynecologic malignancies: A single-institution survey-based study","Webster EM, Yadav GS, Gysler S, McNamara B, Black J, Tymon-Rosario J, Zeybek B, Han C, Arkfeld CK, Andikyan V, Menderes G, Huang G, Azodi M, Silasi DA, Santin AD, Schwartz PE, Ratner ES, Altwerger G.","Gynecol Oncol Rep. 2020 Nov 2;34:100667. doi: 10.1016/j.gore.2020.100667. eCollection 2020 Nov.","Webster EM","Gynecol Oncol Rep","2020","2020/11/18","PMC7653050","","10.1016/j.gore.2020.100667"
"25135784","Sleep and substance use disorders: an update","Conroy DA, Arnedt JT.","Curr Psychiatry Rep. 2014 Oct;16(10):487. doi: 10.1007/s11920-014-0487-3.","Conroy DA","Curr Psychiatry Rep","2014","2014/08/20","","","10.1007/s11920-014-0487-3"
"34935467","Cannabis and Alcohol Use and Their Associations with Sleep: A Daily Diary Investigation of Single-Use and Co-Use in College Students","Sznitman SR, Shochat T, van Rijswijk L, Greene T, Cousijn J.","Cannabis Cannabinoid Res. 2023 Jun;8(3):527-536. doi: 10.1089/can.2021.0106. Epub 2021 Dec 20.","Sznitman SR","Cannabis Cannabinoid Res","2023","2021/12/22","","","10.1089/can.2021.0106"
"4606306","Cannabis indica in 19th-century psychiatry","Carlson ET.","Am J Psychiatry. 1974 Sep;131(9):1004-7. doi: 10.1176/ajp.131.9.1004.","Carlson ET","Am J Psychiatry","1974","1974/09/01","","","10.1176/ajp.131.9.1004"
"28340421","Cannabis use patterns and motives: A comparison of younger, middle-aged, and older medical cannabis dispensary patients","Haug NA, Padula CB, Sottile JE, Vandrey R, Heinz AJ, Bonn-Miller MO.","Addict Behav. 2017 Sep;72:14-20. doi: 10.1016/j.addbeh.2017.03.006. Epub 2017 Mar 9.","Haug NA","Addict Behav","2017","2017/03/25","PMC5492936","NIHMS862595","10.1016/j.addbeh.2017.03.006"
"37269785","A systematic review and meta-analysis of the association between young adults' sleep habits and substance use, with a focus on self-medication behaviours","Meneo D, Bacaro V, Curati S, Russo PM, Martoni M, Gelfo F, Baglioni C.","Sleep Med Rev. 2023 Aug;70:101792. doi: 10.1016/j.smrv.2023.101792. Epub 2023 May 22.","Meneo D","Sleep Med Rev","2023","2023/06/03","","","10.1016/j.smrv.2023.101792"
"30822492","Acute effect of vaporized Cannabis on sleep and electrocortical activity","Mondino A, Cavelli M, González J, Santana N, Castro-Zaballa S, Mechoso B, Bracesco N, Fernandez S, Garcia-Carnelli C, Castro MJ, Umpierrez E, Murillo-Rodriguez E, Torterolo P, Falconi A.","Pharmacol Biochem Behav. 2019 Apr;179:113-123. doi: 10.1016/j.pbb.2019.02.012. Epub 2019 Feb 26.","Mondino A","Pharmacol Biochem Behav","2019","2019/03/02","","","10.1016/j.pbb.2019.02.012"
"30994387","Cannabis Use among Patients in a Rural Academic Palliative Care Clinic","Wilson MM, Masterson E, Broglio K.","J Palliat Med. 2019 Oct;22(10):1224-1226. doi: 10.1089/jpm.2018.0534. Epub 2019 Apr 17.","Wilson MM","J Palliat Med","2019","2019/04/18","","","10.1089/jpm.2018.0534"
"37884682","Supporting gut health with medicinal cannabis in people with advanced cancer: potential benefits and challenges","Wardill HR, Wooley LT, Bellas OM, Cao K, Cross CB, van Dyk M, Kichenadasse G, Bowen JM, Zannettino ACW, Shakib S, Crawford GB, Boublik J, Davis MM, Smid SD, Price TJ.","Br J Cancer. 2024 Jan;130(1):19-30. doi: 10.1038/s41416-023-02466-w. Epub 2023 Oct 26.","Wardill HR","Br J Cancer","2024","2023/10/26","PMC10781684","","10.1038/s41416-023-02466-w"
"35838430","Correlates of Self-Reported Medicinal Cannabis Use for Physical Health, Mental Health, and Sleep-Related Conditions in a Population-Based Survey of Canadian Youth","Wardell JD.","J Stud Alcohol Drugs. 2022 Jul;83(4):528-536.","Wardell JD","J Stud Alcohol Drugs","2022","2022/07/15","","",""
"31692541","Non-prescription cannabis use for symptom management amongst women with gynecologic malignancies","Blake EA, Ross M, Ihenacho U, Figueroa L, Silverstein E, Flink D, Mendez-Ishizaki Y, Yessaian A, Brunette LL, Matsuo K, Cortessis VK, Guntupalli S, Roman L.","Gynecol Oncol Rep. 2019 Sep 9;30:100497. doi: 10.1016/j.gore.2019.100497. eCollection 2019 Nov.","Blake EA","Gynecol Oncol Rep","2019","2019/11/07","PMC6804884","","10.1016/j.gore.2019.100497"
"36182689","Posttraumatic stress disorder, sleep and medical cannabis treatment: A daily diary study","Sznitman SR, Meiri D, Amit BH, Rosenberg D, Greene T.","J Anxiety Disord. 2022 Dec;92:102632. doi: 10.1016/j.janxdis.2022.102632. Epub 2022 Sep 16.","Sznitman SR","J Anxiety Disord","2022","2022/10/01","","","10.1016/j.janxdis.2022.102632"
"38703603","Dissecting the genetic and causal relationship between sleep-related traits and common brain disorders","Xue B, Jian X, Peng L, Wu C, Fahira A, Syed AAS, Xia D, Wang B, Niu M, Jiang Y, Ding Y, Gao C, Zhao X, Zhang Q, Shi Y, Li Z.","Sleep Med. 2024 Jul;119:201-209. doi: 10.1016/j.sleep.2024.04.032. Epub 2024 Apr 27.","Xue B","Sleep Med","2024","2024/05/04","","","10.1016/j.sleep.2024.04.032"
"37574376","Cannabis use and sleep disturbances among White, Black, and Latino adults in the United States: A cross-sectional study of National Comorbidity Survey-Replication (2001-2003) data","Gaston SA, Alhasan DM, Jones RD Jr, Braxton Jackson W 2nd, Kesner AJ, Buxton OM, Jackson CL.","Sleep Health. 2023 Oct;9(5):587-595. doi: 10.1016/j.sleh.2023.06.003. Epub 2023 Aug 11.","Gaston SA","Sleep Health","2023","2023/08/13","","","10.1016/j.sleh.2023.06.003"
"33509412","Cannabis use disorder and post-traumatic stress disorder: The prevalence of comorbidity in veterans of recent conflicts","Bryan JL, Hogan J, Lindsay JA, Ecker AH.","J Subst Abuse Treat. 2021 Mar;122:108254. doi: 10.1016/j.jsat.2020.108254. Epub 2020 Dec 16.","Bryan JL","J Subst Abuse Treat","2021","2021/01/29","","","10.1016/j.jsat.2020.108254"
"37837502","A cross-sectional survey of the prevalence and patterns of using cannabis as a sleep aid in Canadian cancer survivors","Lee RM, Donnan J, Harris N, Garland SN.","J Cancer Surviv. 2023 Oct 14. doi: 10.1007/s11764-023-01474-2. Online ahead of print.","Lee RM","J Cancer Surviv","2023","2023/10/14","","","10.1007/s11764-023-01474-2"
