PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"23981202","Enhanced recovery and dissolution of griseofulvin nanoparticles from surfactant-free nanocomposite microparticles incorporating wet-milled swellable dispersants","Bhakay A, Azad M, Vizzotti E, Dave RN, Bilgili E.","Drug Dev Ind Pharm. 2014 Nov;40(11):1509-22. doi: 10.3109/03639045.2013.831442. Epub 2013 Aug 28.","Bhakay A","Drug Dev Ind Pharm","2014","2013/08/29","","","10.3109/03639045.2013.831442"
"20026369","Measuring behavior in mice with chronic stress depression paradigm","Strekalova T, Steinbusch HW.","Prog Neuropsychopharmacol Biol Psychiatry. 2010 Mar 17;34(2):348-61. doi: 10.1016/j.pnpbp.2009.12.014. Epub 2009 Dec 22.","Strekalova T","Prog Neuropsychopharmacol Biol Psychiatry","2010","2009/12/23","","","10.1016/j.pnpbp.2009.12.014"
"19358977","Gender-specific impact of brain-derived neurotrophic factor signaling on stress-induced depression-like behavior","Autry AE, Adachi M, Cheng P, Monteggia LM.","Biol Psychiatry. 2009 Jul 1;66(1):84-90. doi: 10.1016/j.biopsych.2009.02.007. Epub 2009 Apr 9.","Autry AE","Biol Psychiatry","2009","2009/04/11","PMC2734472","NIHMS128069","10.1016/j.biopsych.2009.02.007"
"5042265","Factors affecting organic acid production by sourdough (San Francisco) bacteria","Ng H.","Appl Microbiol. 1972 Jun;23(6):1153-9. doi: 10.1128/am.23.6.1153-1159.1972.","Ng H","Appl Microbiol","1972","1972/06/01","PMC380523","","10.1128/am.23.6.1153-1159.1972"
"39477480","Chronic Oral Intake of Soy Peptide Alleviates Anhedonia in Normally Housed Male C57BL/6J Mice","Hamasaki M, Yano C, Zeze K, Kuroki K, Nishikawa N, Kozaki H, Furuya S.","J Nutr Sci Vitaminol (Tokyo). 2024;70(5):430-433. doi: 10.3177/jnsv.70.430.","Hamasaki M","J Nutr Sci Vitaminol (Tokyo)","2024","2024/10/30","","","10.3177/jnsv.70.430"
"11432941","Nuclear fusion leads to chromosome doubling during mannitol pretreatment of barley (Hordeum vulgare L.) microspores","Kasha KJ, Hu TC, Oro R, Simion E, Shim YS.","J Exp Bot. 2001 Jun;52(359):1227-38.","Kasha KJ","J Exp Bot","2001","2001/07/04","","",""
"6144638","Metabolism in Mycobacterium leprae: its relation to other research on M. leprae and to aspects of metabolism in other mycobacteria and intracellular parasites","Wheeler PR.","Int J Lepr Other Mycobact Dis. 1984 Jun;52(2):208-30.","Wheeler PR","Int J Lepr Other Mycobact Dis","1984","1984/06/01","","",""
"18098121","Direct enzymatic glucosylation of naringin in grapefruit juice by alpha-D-glucosidase from the marine mollusc Aplysia fasciata","Tramice A, Andreotti G, Trincone A.","Biotechnol J. 2008 Apr;3(4):545-54. doi: 10.1002/biot.200700161.","Tramice A","Biotechnol J","2008","2007/12/22","","","10.1002/biot.200700161"
"17152831","[The roots of Cha and Gambir]","Sugiyama S.","Yakushigaku Zasshi. 2005;40(2):98-106.","Sugiyama S","Yakushigaku Zasshi","2005","2006/12/13","","",""
"1339436","Primary structure and characteristics of the melibiose carrier of Klebsiella pneumoniae","Hama H, Wilson TH.","J Biol Chem. 1992 Sep 15;267(26):18371-6.","Hama H","J Biol Chem","1992","1992/09/15","","",""
"2874138","The purine nucleotide cycle and ammoniagenesis in rat kidney tubules","Tornheim K, Pang H, Costello CE.","J Biol Chem. 1986 Aug 5;261(22):10157-62.","Tornheim K","J Biol Chem","1986","1986/08/05","","",""
"7527574","Glucose metabolism in dog inner medullary collecting ducts","Meury L, Noël J, Tejedor A, Sénécal J, Gougoux A, Vinay P.","Ren Physiol Biochem. 1994 Sep-Oct;17(5):246-66. doi: 10.1159/000173829.","Meury L","Ren Physiol Biochem","1994","1994/09/01","","","10.1159/000173829"
"1324651","Chemoreception for fat: do rats sense triglycerides directly?","Ramirez I.","Appetite. 1992 Jun;18(3):193-206. doi: 10.1016/0195-6663(92)90197-e.","Ramirez I","Appetite","1992","1992/06/01","","","10.1016/0195-6663(92)90197-e"
"6511085","[Transfusion-induced acid load caused by erythrocyte concentrates in the newborn]","Abel M, Fürste HO, Pringsheim W, Sievers JW, Otto J.","Infusionsther Klin Ernahr. 1984 Oct;11(5):267-9.","Abel M","Infusionsther Klin Ernahr","1984","1984/10/01","","",""
