PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26584329","MULTIMODAL IMAGING OF A FAMILY WITH SPINOCEREBELLAR ATAXIA TYPE 7 DEMONSTRATING PHENOTYPIC VARIATION AND PROGRESSION OF RETINAL DEGENERATION","Levinson JD, Yan J, Lambert SR, Shankar SP.","Retin Cases Brief Rep. 2016 Summer;10(3):267-72. doi: 10.1097/ICB.0000000000000248.","Levinson JD","Retin Cases Brief Rep","2016","2015/11/20","PMC4871792","NIHMS730136","10.1097/ICB.0000000000000248"
"9928459","Cardiovascular evaluation of the young athlete","Luckstead EF.","Adolesc Med. 1998 Oct;9(3):441-55, v.","Luckstead EF","Adolesc Med","1998","1999/02/03","","",""
"11870134","Polycystic ovaries in childhood: a common finding in daughters of PCOS patients. A pilot study","Battaglia C, Regnani G, Mancini F, Iughetti L, Flamigni C, Venturoli S.","Hum Reprod. 2002 Mar;17(3):771-6. doi: 10.1093/humrep/17.3.771.","Battaglia C","Hum Reprod","2002","2002/03/01","","","10.1093/humrep/17.3.771"
"20414083","A 7-year-old child with Down syndrome and disruptive behaviors","Cohen WI, Liu YH, Stein MT.","J Dev Behav Pediatr. 2010 Apr;31(3 Suppl):S75-8. doi: 10.1097/DBP.0b013e3181d83137.","Cohen WI","J Dev Behav Pediatr","2010","2010/04/24","","","10.1097/DBP.0b013e3181d83137"
"11488421","Immunohistochemical localization of fibroblast growth factors FGF-1 and FGF-2, and receptors FGFR2 and FGFR3 in the epithelium of human odontogenic cysts and tumors","So F, Daley TD, Jackson L, Wysocki GP.","J Oral Pathol Med. 2001 Aug;30(7):428-33. doi: 10.1034/j.1600-0714.2001.300708.x.","So F","J Oral Pathol Med","2001","2001/08/08","","","10.1034/j.1600-0714.2001.300708.x"
"26985582","Label-free and enzyme-free colorimetric detection of microRNA by catalyzed hairpin assembly coupled with hybridization chain reaction","Wu H, Liu Y, Wang H, Wu J, Zhu F, Zou P.","Biosens Bioelectron. 2016 Jul 15;81:303-308. doi: 10.1016/j.bios.2016.03.013. Epub 2016 Mar 9.","Wu H","Biosens Bioelectron","2016","2016/03/18","","","10.1016/j.bios.2016.03.013"
"11741978","Regulation of osteoblast, chondrocyte, and osteoclast functions by fibroblast growth factor (FGF)-18 in comparison with FGF-2 and FGF-10","Shimoaka T, Ogasawara T, Yonamine A, Chikazu D, Kawano H, Nakamura K, Itoh N, Kawaguchi H.","J Biol Chem. 2002 Mar 1;277(9):7493-500. doi: 10.1074/jbc.M108653200. Epub 2001 Dec 11.","Shimoaka T","J Biol Chem","2002","2001/12/14","","","10.1074/jbc.M108653200"
"39100576","A GUCY2D variant associated cone-rod dystrophy with electronegative ERG: A case report and review","Wu PL, Lin PH, Lee W, Wang EH, Kang EY, Liu L, Wang NK.","Am J Ophthalmol Case Rep. 2024 Jul 5;36:102094. doi: 10.1016/j.ajoc.2024.102094. eCollection 2024 Dec.","Wu PL","Am J Ophthalmol Case Rep","2024","2024/08/05","PMC11294699","","10.1016/j.ajoc.2024.102094"
"8192241","Insertional mutation that causes acrosomal hypo-development: its relationship to sperm head shaping","Russell LD, Ying L, Overbeek PA.","Anat Rec. 1994 Apr;238(4):437-53. doi: 10.1002/ar.1092380403.","Russell LD","Anat Rec","1994","1994/04/01","","","10.1002/ar.1092380403"
"38193305","M-FISH evaluation of chromosome aberrations to examine for historical exposure to ionising radiation due to participation at British nuclear test sites","Lawrence KJ, Scholze M, Seixo J, Daley F, Al-Haddad E, Craenen K, Gillham C, Rake C, Peto J, Anderson R.","J Radiol Prot. 2024 Jan 9;44(1). doi: 10.1088/1361-6498/ad1743.","Lawrence KJ","J Radiol Prot","2024","2024/01/09","","","10.1088/1361-6498/ad1743"
"29247507","Clinicopathological characteristics of cutaneous malignant melanoma in patients at a tertiary hospital in Macaronesia. Survival as a function of locoregional prognostic factors per the American Joint Committee on Cancer","Fernández-de-Misa Cabrera R, González Delgado B, Gambra Michel LE, Casale C, Lopez Figueroa A, Uña Gorospe J, Martínez Cedrés JC, Cabrera Suárez MA, Garrido Ríos S, Hernández Hernández N, Tébar Díaz A, Sánchez Barrios A, Allende Riera A, Perera Molinero A.","Int J Dermatol. 2018 Feb;57(2):193-201. doi: 10.1111/ijd.13848. Epub 2017 Dec 16.","Fernández-de-Misa Cabrera R","Int J Dermatol","2018","2017/12/17","","","10.1111/ijd.13848"
"9386087","Geometric determinants of ischemic mitral regurgitation","Komeda M, Glasson JR, Bolger AF, Daughters GT 2nd, MacIsaac A, Oesterle SN, Ingels NB Jr, Miller DC.","Circulation. 1997 Nov 4;96(9 Suppl):II-128-33.","Komeda M","Circulation","1997","1997/12/31","","",""
"22690049","Assessment of future physicians on biomedical waste management in a tertiary care hospital of West Bengal","Basu M, Das P, Pal R.","J Nat Sci Biol Med. 2012 Jan;3(1):38-42. doi: 10.4103/0976-9668.95945.","Basu M","J Nat Sci Biol Med","2012","2012/06/13","PMC3361776","","10.4103/0976-9668.95945"
"16225923","Novel NR2E3 mutations (R104Q, R334G) associated with a mild form of enhanced S-cone syndrome demonstrate compound heterozygosity","Hayashi T, Gekka T, Goto-Omoto S, Takeuchi T, Kubo A, Kitahara K.","Ophthalmology. 2005 Dec;112(12):2115. doi: 10.1016/j.ophtha.2005.07.002. Epub 2005 Oct 12.","Hayashi T","Ophthalmology","2005","2005/10/18","","","10.1016/j.ophtha.2005.07.002"
"10903722","Age-dependent alterations in the assembly of signal transduction complexes at the site of T cell/APC interaction","Tamir A, Eisenbraun MD, Garcia GG, Miller RA.","J Immunol. 2000 Aug 1;165(3):1243-51. doi: 10.4049/jimmunol.165.3.1243.","Tamir A","J Immunol","2000","2000/07/21","","","10.4049/jimmunol.165.3.1243"
"8163049","Lymphocyte subset abnormalities, autoantibodies and their relationship with HLA DR types in children with type 1 (insulin-dependent) diabetes and their first degree relatives","Peakman M, Warnock T, Vats A, McNab GL, Underhill J, Donaldson PT, Vergani D.","Diabetologia. 1994 Feb;37(2):155-65. doi: 10.1007/s001250050087.","Peakman M","Diabetologia","1994","1994/02/01","","","10.1007/s001250050087"
"15799965","A family of K+ channel ancillary subunits regulate taste sensitivity in Caenorhabditis elegans","Park KH, Hernandez L, Cai SQ, Wang Y, Sesti F.","J Biol Chem. 2005 Jun 10;280(23):21893-9. doi: 10.1074/jbc.M502732200. Epub 2005 Mar 30.","Park KH","J Biol Chem","2005","2005/04/01","","","10.1074/jbc.M502732200"
"16613612","The S100A8/A9 heterodimer amplifies proinflammatory cytokine production by macrophages via activation of nuclear factor kappa B and p38 mitogen-activated protein kinase in rheumatoid arthritis","Sunahori K, Yamamura M, Yamana J, Takasugi K, Kawashima M, Yamamoto H, Chazin WJ, Nakatani Y, Yui S, Makino H.","Arthritis Res Ther. 2006;8(3):R69. doi: 10.1186/ar1939. Epub 2006 Apr 13.","Sunahori K","Arthritis Res Ther","2006","2006/04/15","PMC1526633","","10.1186/ar1939"
"27698234","Measuring the DNA Content of Cells in Apoptosis and at Different Cell-Cycle Stages by Propidium Iodide Staining and Flow Cytometry","Crowley LC, Chojnowski G, Waterhouse NJ.","Cold Spring Harb Protoc. 2016 Oct 3;2016(10). doi: 10.1101/pdb.prot087247.","Crowley LC","Cold Spring Harb Protoc","2016","2016/10/05","","","10.1101/pdb.prot087247"
"10515863","Symmetry of initial cell divisions among primitive hematopoietic progenitors is independent of ontogenic age and regulatory molecules","Huang S, Law P, Francis K, Palsson BO, Ho AD.","Blood. 1999 Oct 15;94(8):2595-604.","Huang S","Blood","1999","1999/10/09","","",""
"15453866","Enhanced S-cone syndrome in a Japanese family with a nonsense NR2E3 mutation (Q350X)","Nakamura Y, Hayashi T, Kozaki K, Kubo A, Omoto S, Watanabe A, Toda K, Takeuchi T, Gekka T, Kitahara K.","Acta Ophthalmol Scand. 2004 Oct;82(5):616-22. doi: 10.1111/j.1600-0420.2004.00328.x.","Nakamura Y","Acta Ophthalmol Scand","2004","2004/09/30","","","10.1111/j.1600-0420.2004.00328.x"
"15105111","Functional genomic analysis of fluconazole susceptibility in the pathogenic yeast Candida glabrata: roles of calcium signaling and mitochondria","Kaur R, Castaño I, Cormack BP.","Antimicrob Agents Chemother. 2004 May;48(5):1600-13. doi: 10.1128/AAC.48.5.1600-1613.2004.","Kaur R","Antimicrob Agents Chemother","2004","2004/04/24","PMC400560","","10.1128/AAC.48.5.1600-1613.2004"
"29435902","Pediatric Living Donor Liver Transplantation Using a Monosegment Procured by Pure 3D Laparoscopic Left Lateral Sectionectomy and In situ Reduction","Hong SK, Suh KS, Kim HS, Yoon KC, Ahn SW, Kim H, Yi NJ, Lee KW.","J Gastrointest Surg. 2018 Jun;22(6):1135-1136. doi: 10.1007/s11605-018-3705-1. Epub 2018 Feb 12.","Hong SK","J Gastrointest Surg","2018","2018/02/14","","","10.1007/s11605-018-3705-1"
"38619154","Complex ADHD Challenging Case: When Simple Becomes Complex: Managing Clinician Bias and Navigating Challenging Family Dynamics in a 6-Year-Old Girl with ADHD and Developmental Delays","Cervantes J, Wallace J, Helms AK, Diekroger EA, Fogler J.","J Dev Behav Pediatr. 2024 Mar-Apr 01;45(2):e181-e184. doi: 10.1097/DBP.0000000000001265.","Cervantes J","J Dev Behav Pediatr","2024","2024/04/15","PMC11047299","","10.1097/DBP.0000000000001265"
"1495767","Horner's law. The first step in the history of the understanding of X-linked disorders","Jaeger W.","Ophthalmic Paediatr Genet. 1992 Jun;13(2):49-56. doi: 10.3109/13816819209087604.","Jaeger W","Ophthalmic Paediatr Genet","1992","1992/06/01","","","10.3109/13816819209087604"
"14654913","Nuclear accumulation of beta-catenin without an additional somatic mutation in coding region of the APC gene in hepatoblastoma from a familial adenomatous polyposis patient","Inukai T, Furuuchi K, Sugita K, Uno K, Ooi A, Sasaki F, Hamada J, Moriuchi T, Nakazawa S.","Oncol Rep. 2004 Jan;11(1):121-6.","Inukai T","Oncol Rep","2004","2003/12/05","","",""
"8989933","Primary cutaneous Ewing's family sarcoma. Report of a case with immunostaining for glycoprotein p30/32 mic2","Sexton CW, White WL.","Am J Dermatopathol. 1996 Dec;18(6):601-5. doi: 10.1097/00000372-199612000-00009.","Sexton CW","Am J Dermatopathol","1996","1996/12/01","","","10.1097/00000372-199612000-00009"
"21787690","Mitochondria protection of baicalein against oxidative damage via induction of manganese superoxide dismutase","Lee IK, Kang KA, Zhang R, Kim BJ, Kang SS, Hyun JW.","Environ Toxicol Pharmacol. 2011 Jan;31(1):233-41. doi: 10.1016/j.etap.2010.11.002. Epub 2010 Nov 9.","Lee IK","Environ Toxicol Pharmacol","2011","2011/07/27","","","10.1016/j.etap.2010.11.002"
"8739992","Overexpression of amphiregulin, a major autocrine growth factor for cultured human keratinocytes, in hyperproliferative skin diseases","Piepkorn M.","Am J Dermatopathol. 1996 Apr;18(2):165-71. doi: 10.1097/00000372-199604000-00010.","Piepkorn M","Am J Dermatopathol","1996","1996/04/01","","","10.1097/00000372-199604000-00010"
"12888043","Extensive investigation of a large Brazilian pedigree of 11778/haplogroup J Leber hereditary optic neuropathy","Sadun AA, Carelli V, Salomao SR, Berezovsky A, Quiros PA, Sadun F, DeNegri AM, Andrade R, Moraes M, Passos A, Kjaer P, Pereira J, Valentino ML, Schein S, Belfort R.","Am J Ophthalmol. 2003 Aug;136(2):231-8. doi: 10.1016/s0002-9394(03)00099-0.","Sadun AA","Am J Ophthalmol","2003","2003/07/31","","","10.1016/s0002-9394(03)00099-0"
"2444043","Localization of silver deposits on Pneumocystis carinii treated with Gomori's methenamine silver nitrate stain","Yoshikawa H, Yoshida Y.","Zentralbl Bakteriol Mikrobiol Hyg A. 1987 May;264(3-4):363-72. doi: 10.1016/s0176-6724(87)80057-3.","Yoshikawa H","Zentralbl Bakteriol Mikrobiol Hyg A","1987","1987/05/01","","","10.1016/s0176-6724(87)80057-3"
"14696487","Macrochimerism of donor type CD56+ CD3+ T cells in donor specific transfusion via portal vein following living related donor liver transplantation","Sato Y, Ichida T, Watanabe H, Yamamoto S, Abo T, Hatakeyama K.","Hepatogastroenterology. 2003 Nov-Dec;50(54):2161-5.","Sato Y","Hepatogastroenterology","2003","2003/12/31","","",""
"15193442","Deletion 6p23 and add(11)(p15) leading to NUP98 translocation in a case of therapy-related atypical chronic myelocytic leukemia transforming to acute myelocytic leukemia","Takeshita A, Naito K, Shinjo K, Sahara N, Matsui H, Ohnishi K, Beppu H, Ohtsubo K, Horii T, Maekawa M, Inaba T, Ohno R.","Cancer Genet Cytogenet. 2004 Jul 1;152(1):56-60. doi: 10.1016/j.cancergencyto.2003.10.002.","Takeshita A","Cancer Genet Cytogenet","2004","2004/06/15","","","10.1016/j.cancergencyto.2003.10.002"
"10905051","Granulocyte colony-stimulating factor and lineage-independent modulation of VLA-4 expression on circulating CD34+ cells","Yano T, Katayama Y, Sunami K, Ishimaru F, Shinagawa K, Ikeda K, Omoto E, Niiya K, Harada M.","Int J Hematol. 2000 Jun;71(4):328-33.","Yano T","Int J Hematol","2000","2000/07/25","","",""
"7850273","A family with optic atrophy and congenital hearing loss","Amemiya T, Honda A.","Ophthalmic Genet. 1994 Jun;15(2):87-93. doi: 10.3109/13816819409098868.","Amemiya T","Ophthalmic Genet","1994","1994/06/01","","","10.3109/13816819409098868"
"9742870","[Familial pulmonary arteriovenous malformation diagnostic of the Osler-Weber-Rendu disease]","Akiyama Y, Takeda Y, Soma T, Sato T, Kamimura M, Suzuki N, Kawada H, Suzuki T, Kudo K.","Nihon Kokyuki Gakkai Zasshi. 1998 May;36(5):488-93.","Akiyama Y","Nihon Kokyuki Gakkai Zasshi","1998","1998/09/22","","",""
