PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"25743200","Improving bone mineral density reporting to patients with an illustration of personal fracture risk","Edmonds SW, Cram P, Lu X, Roblin DW, Wright NC, Saag KG, Solimeo SL; PAADRN Investigators.","BMC Med Inform Decis Mak. 2014 Nov 25;14:101. doi: 10.1186/s12911-014-0101-y.","Edmonds SW","BMC Med Inform Decis Mak","2014","2015/03/07","PMC4260260","","10.1186/s12911-014-0101-y"
"35910921","Consumers' Perception About Front of Package Food Labels (FOPL) in India: A Survey of 14 States","Bhattacharya S, Bera OP, Shah V.","Front Public Health. 2022 Jul 15;10:936802. doi: 10.3389/fpubh.2022.936802. eCollection 2022.","Bhattacharya S","Front Public Health","2022","2022/08/01","PMC9336528","","10.3389/fpubh.2022.936802"
"35418664","Identification of additional dye tracers for measuring solid food intake and food preference via consumption-excretion in Drosophila","Shell BC, Grotewiel M.","Sci Rep. 2022 Apr 13;12(1):6201. doi: 10.1038/s41598-022-10252-6.","Shell BC","Sci Rep","2022","2022/04/14","PMC9008003","","10.1038/s41598-022-10252-6"
"34625601","Expansion and application of dye tracers for measuring solid food intake and food preference in Drosophila","Shell BC, Luo Y, Pletcher S, Grotewiel M.","Sci Rep. 2021 Oct 8;11(1):20044. doi: 10.1038/s41598-021-99483-7.","Shell BC","Sci Rep","2021","2021/10/09","PMC8501022","","10.1038/s41598-021-99483-7"
"21575959","Oral tadalafil administration plus low dose vasodilator injection: a novel approach to erection induction for penile color duplex ultrasound","Yang Y, Hu JL, Ma Y, Wang HX, Chen Z, Xia JG, Wang YX, Huang YR, Chen B.","J Urol. 2011 Jul;186(1):228-32. doi: 10.1016/j.juro.2011.02.2691. Epub 2011 May 14.","Yang Y","J Urol","2011","2011/05/18","","","10.1016/j.juro.2011.02.2691"
"25312750","Bits and pieces. Food texture influences food acceptance in young children","Werthmann J, Jansen A, Havermans R, Nederkoorn C, Kremers S, Roefs A.","Appetite. 2015 Jan;84:181-7. doi: 10.1016/j.appet.2014.09.025. Epub 2014 Oct 13.","Werthmann J","Appetite","2015","2014/10/15","","","10.1016/j.appet.2014.09.025"
"32099925","Chemical characterization, antioxidant, cytotoxicity, Anti-Toxoplasma gondii and antimicrobial potentials of the Citrus sinensis seed oil for sustainable cosmeceutical production","Atolani O, Adamu N, Oguntoye OS, Zubair MF, Fabiyi OA, Oyegoke RA, Adeyemi OS, Areh ET, Tarigha DE, Kambizi L, Olatunji GA.","Heliyon. 2020 Feb 13;6(2):e03399. doi: 10.1016/j.heliyon.2020.e03399. eCollection 2020 Feb.","Atolani O","Heliyon","2020","2020/02/27","PMC7031391","","10.1016/j.heliyon.2020.e03399"
"11506436","Variable tinted spectacle lenses: a comparison of aesthetics and visual preference","Huang L, Seiple W, Park RI, Greenstein VC, Holopigian K, Naidu SS, Stenson SM.","CLAO J. 2001 Jul;27(3):121-4.","Huang L","CLAO J","2001","2001/08/17","","",""
"36936380","Development of a Cystic Fibrosis Primary Palliative Care Intervention: Qualitative Analysis of Patient and Family Caregiver Preferences","Basile MJ, Dhingra L, DiFiglia S, Polo J, Portenoy R, Wang J, Walker P, Middour-Oxler B, Linnemann RW, Kier C, Friedman D, Berdella M, Abdullah R, Yonker LM, Markovitz M, Hadjiliadis D, Shiffman M, Fischer F, Pollinger S, Hardcastle M, Chaudhary N, Georgiopoulos AM.","J Patient Exp. 2023 Mar 15;10:23743735231161486. doi: 10.1177/23743735231161486. eCollection 2023.","Basile MJ","J Patient Exp","2023","2023/03/20","PMC10021085","","10.1177/23743735231161486"
"29968815","Female Japanese quail visually differentiate testosterone-dependent male attractiveness for mating preferences","Hiyama G, Mizushima S, Matsuzaki M, Tobari Y, Choi JH, Ono T, Tsudzuki M, Makino S, Tamiya G, Tsukahara N, Sugita S, Sasanami T.","Sci Rep. 2018 Jul 3;8(1):10012. doi: 10.1038/s41598-018-28368-z.","Hiyama G","Sci Rep","2018","2018/07/04","PMC6030125","","10.1038/s41598-018-28368-z"
"39366983","The relationship between facial directional asymmetry, handedness, chewing side preference, and eyedness","Harnádková K, Měšťák J, Dupej J, Jaklová LK, Kočandrlová K, Morávek A, Velemínská J.","Sci Rep. 2024 Oct 4;14(1):23131. doi: 10.1038/s41598-024-73077-5.","Harnádková K","Sci Rep","2024","2024/10/04","PMC11452515","","10.1038/s41598-024-73077-5"
"36935268","Clinician preferences for single-unit implant restoration designs and materials: A survey of the membership of the Pacific Coast Society for Prosthodontics","Schoenbaum TR, Papaspyridakos P, Kim YK, Arce C, Knoernschild K.","J Prosthet Dent. 2023 Mar 17:S0022-3913(23)00116-6. doi: 10.1016/j.prosdent.2023.02.010. Online ahead of print.","Schoenbaum TR","J Prosthet Dent","2023","2023/03/19","","","10.1016/j.prosdent.2023.02.010"
"31204081","Community engagement of adolescents in the development of a patient-centered outcome tool for adolescents with a history of hypospadias repair","Chan KH, Panoch J, Carroll A, Downs S, Cain MP, Frankel R, Cockrum B, Moore C, Wiehe S.","J Pediatr Urol. 2019 Oct;15(5):448.e1-448.e8. doi: 10.1016/j.jpurol.2019.04.011. Epub 2019 Apr 27.","Chan KH","J Pediatr Urol","2019","2019/06/18","PMC7014932","NIHMS1527995","10.1016/j.jpurol.2019.04.011"
"31641420","Patient Preferences and Comparative Outcomes Regarding Cryosurgery versus Electrodesiccation in the Removal of Truncal Seborrheic Keratoses","Ethington E, Mitri A, Surprenant D, Murphy M, Rovner R, Reserva J, Swan J, Adams W, Tung R, Lee K.","J Clin Aesthet Dermatol. 2019 Sep;12(9):E53-E56. Epub 2019 Sep 1.","Ethington E","J Clin Aesthet Dermatol","2019","2019/10/24","PMC6777698","",""
"26114548","A Comparative Transcriptome Analysis between Wild and Albino Yellow Catfish (Pelteobagrus fulvidraco)","Zou M, Zhang X, Shi Z, Lin L, Ouyang G, Zhang G, Zheng H, Wei K, Ji W.","PLoS One. 2015 Jun 26;10(6):e0131504. doi: 10.1371/journal.pone.0131504. eCollection 2015.","Zou M","PLoS One","2015","2015/06/27","PMC4482592","","10.1371/journal.pone.0131504"
"37920401","At-Home Self-Collection of Urine or Vaginal Samples for Gonorrhea and Chlamydia Screening Among Young People Who Were Assigned Female at Birth","Chongsuwat T, Cody PJ.","AJPM Focus. 2023 Aug 11;2(4):100138. doi: 10.1016/j.focus.2023.100138. eCollection 2023 Dec.","Chongsuwat T","AJPM Focus","2023","2023/11/03","PMC10618694","","10.1016/j.focus.2023.100138"
"33633525","Development of a Weighted Well-Being Assessment Mobile App for Trauma Affected Communities: A Usability Study","Moeini S, Watzlaf V, Zhou L, Abernathy RP.","Perspect Health Inf Manag. 2020 Dec 7;18(Winter):1o. eCollection 2021 Winter.","Moeini S","Perspect Health Inf Manag","2020","2021/02/26","PMC7883351","",""
"23885144","Optical diagnosis of colorectal polyps using high-definition i-scan: an educational experience","Bouwens MW, de Ridder R, Masclee AA, Driessen A, Riedl RG, Winkens B, Sanduleanu S.","World J Gastroenterol. 2013 Jul 21;19(27):4334-43. doi: 10.3748/wjg.v19.i27.4334.","Bouwens MW","World J Gastroenterol","2013","2013/07/26","PMC3718901","","10.3748/wjg.v19.i27.4334"
"14681821","The suitability of written education materials for stroke survivors and their carers","Eames S, McKenna K, Worrall L, Read S.","Top Stroke Rehabil. 2003 Fall;10(3):70-83. doi: 10.1310/KQ70-P8UD-QKYT-DMG4.","Eames S","Top Stroke Rehabil","2003","2003/12/19","","","10.1310/KQ70-P8UD-QKYT-DMG4"
"39123516","Analyzing the Effects of Rapid and Natural Cooling Techniques on the Quality of Hand-Shaken Green Tea Beverages","Chen YK, Song TY, Chang CY, Sheu SC, Chen CW.","Foods. 2024 Jul 24;13(15):2322. doi: 10.3390/foods13152322.","Chen YK","Foods","2024","2024/08/10","PMC11311267","","10.3390/foods13152322"
"38056727","Epidemiology of horse pythiosis in the Pantanal of Mato Grosso: Exploring the host-parasite-vector relationship","Dos Santos CEP, Loreto ES, Zanette RA, Santurio JM, Marques LC.","J Equine Vet Sci. 2024 Jan;132:104976. doi: 10.1016/j.jevs.2023.104976. Epub 2023 Dec 4.","Dos Santos CEP","J Equine Vet Sci","2024","2023/12/06","","","10.1016/j.jevs.2023.104976"
"31277382","Cyclic Olefin Copolymer Microfluidic Devices for Forensic Applications","Bruijns B, Veciana A, Tiggelaar R, Gardeniers H.","Biosensors (Basel). 2019 Jul 4;9(3):85. doi: 10.3390/bios9030085.","Bruijns B","Biosensors (Basel)","2019","2019/07/07","PMC6784357","","10.3390/bios9030085"
"9604577","Benefits and disadvantages of tooth-coloured alternatives to amalgam","Roulet JF.","J Dent. 1997 Nov;25(6):459-73. doi: 10.1016/s0300-5712(96)00066-8.","Roulet JF","J Dent","1997","1998/05/30","","","10.1016/s0300-5712(96)00066-8"
"27644083","When machine vision meets histology: A comparative evaluation of model architecture for classification of histology sections","Zhong C, Han J, Borowsky A, Parvin B, Wang Y, Chang H.","Med Image Anal. 2017 Jan;35:530-543. doi: 10.1016/j.media.2016.08.010. Epub 2016 Sep 9.","Zhong C","Med Image Anal","2017","2016/09/20","PMC5099087","NIHMS817431","10.1016/j.media.2016.08.010"
"21233729","Health professionals' and consumers' opinion: what is considered important when rating burn scars from photographs?","Simons M, Tyack Z.","J Burn Care Res. 2011 Mar-Apr;32(2):275-85. doi: 10.1097/BCR.0b013e31820aaf09.","Simons M","J Burn Care Res","2011","2011/01/15","","","10.1097/BCR.0b013e31820aaf09"
"29077964","Neural correlates of preferred activities: development of an interest-specific go/nogo task","Bos DJ, Ajodan EL, Silverman MR, Dyke JP, Durston S, Power JD, Jones RM.","Soc Cogn Affect Neurosci. 2017 Dec 1;12(12):1890-1901. doi: 10.1093/scan/nsx127.","Bos DJ","Soc Cogn Affect Neurosci","2017","2017/10/28","PMC5716102","","10.1093/scan/nsx127"
"30958272","Using the Technology Acceptance Model to Explore User Experience, Intent to Use, and Use Behavior of a Patient Portal Among Older Adults With Multiple Chronic Conditions: Descriptive Qualitative Study","Portz JD, Bayliss EA, Bull S, Boxer RS, Bekelman DB, Gleason K, Czaja S.","J Med Internet Res. 2019 Apr 8;21(4):e11604. doi: 10.2196/11604.","Portz JD","J Med Internet Res","2019","2019/04/09","PMC6475817","","10.2196/11604"
"10540983","Production and organoleptic assessment of akara from bambara groundnut (Voandzeia subterranea (L.) Thouars)","Alobo AP.","Plant Foods Hum Nutr. 1999;53(4):313-20. doi: 10.1023/a:1008005119326.","Alobo AP","Plant Foods Hum Nutr","1999","1999/11/30","","","10.1023/a:1008005119326"
"22292982","Febrile illness experience among Nigerian nomads","Akogun OB, Gundiri MA, Badaki JA, Njobdi SY, Adesina AO, Ogundahunsi OT.","Int J Equity Health. 2012 Jan 31;11:5. doi: 10.1186/1475-9276-11-5.","Akogun OB","Int J Equity Health","2012","2012/02/02","PMC3395822","","10.1186/1475-9276-11-5"
"31081452","Construction of three-dimensional printed anatomic models for frontal sinus education","Low CM, Choby G, Viozzi M, Morris JM.","Neuroradiol J. 2020 Feb;33(1):80-84. doi: 10.1177/1971400919849781. Epub 2019 May 13.","Low CM","Neuroradiol J","2020","2019/05/14","PMC7005993","","10.1177/1971400919849781"
"38553673","Smile aesthetics in Pakistani population: dentist preferences and perceptions of anterior teeth proportion and harmony","Jouhar R, Ahmed N, Ahmed MA, Faheemuddin M, Mosaddad SA, Heboyan A.","BMC Oral Health. 2024 Mar 29;24(1):401. doi: 10.1186/s12903-024-04100-4.","Jouhar R","BMC Oral Health","2024","2024/03/30","PMC10979575","","10.1186/s12903-024-04100-4"
"29299233","Mating status correlates with dorsal brightness in some but not all poison frog populations","Dreher CE, Rodríguez A, Cummings ME, Pröhl H.","Ecol Evol. 2017 Nov 1;7(24):10503-10512. doi: 10.1002/ece3.3531. eCollection 2017 Dec.","Dreher CE","Ecol Evol","2017","2018/01/05","PMC5743646","","10.1002/ece3.3531"
"34469330","Association between Preferred Language and Risk of Severe Acute Respiratory Syndrome Coronavirus 2 Infection in Children in the United States","Otto WR, Grundmeier RW, Montoya-Williams D, Njoroge WFM, Wallis KE, Gerber JS, Yun K.","Am J Trop Med Hyg. 2021 Sep 1;105(5):1261-1264. doi: 10.4269/ajtmh.21-0779.","Otto WR","Am J Trop Med Hyg","2021","2021/09/01","PMC8592181","","10.4269/ajtmh.21-0779"
"22652846","Predictive value of the seventh edition American Joint Committee on Cancer staging system for conjunctival melanoma","Yousef YA, Finger PT.","Arch Ophthalmol. 2012 May;130(5):599-606. doi: 10.1001/archophthalmol.2011.2566.","Yousef YA","Arch Ophthalmol","2012","2012/06/02","","","10.1001/archophthalmol.2011.2566"
"30067457","'Yummy or crummy?' The multisensory components of medicines-taking among HIV-positive youth","Hodes R, Vale B, Toska E, Cluver L, Dowse R, Ashorn M.","Glob Public Health. 2019 Feb;14(2):284-299. doi: 10.1080/17441692.2018.1504103. Epub 2018 Aug 1.","Hodes R","Glob Public Health","2019","2018/08/02","","","10.1080/17441692.2018.1504103"
"28724892","Sexual and non-sexual social preferences in male and female white-eyed bulbuls","Kabasakal B, Poláček M, Aslan A, Hoi H, Erdoğan A, Griggio M.","Sci Rep. 2017 Jul 19;7(1):5847. doi: 10.1038/s41598-017-06239-3.","Kabasakal B","Sci Rep","2017","2017/07/21","PMC5517633","","10.1038/s41598-017-06239-3"
"25474547","White coat in primary care: what do patients think today? Cross-sectional study","Sebo P, Herrmann FR, Haller DM.","Swiss Med Wkly. 2014 Dec 4;144:w14072. doi: 10.4414/smw.2014.14072. eCollection 2014.","Sebo P","Swiss Med Wkly","2014","2014/12/05","","","10.4414/smw.2014.14072"
"32613019","Chemical and Sensory Characterisation of Two Rubus rosifolius (Red Raspberry) Varieties","Rambaran TF, Bowen-Forbes CS.","Int J Food Sci. 2020 Jun 13;2020:6879460. doi: 10.1155/2020/6879460. eCollection 2020.","Rambaran TF","Int J Food Sci","2020","2020/07/03","PMC7306857","","10.1155/2020/6879460"
"8223575","Interactions of chloroaluminium-tetramethyl-tetrapyridino-porphyrazine++ + with DNA","Gantchev TG, Ali H, van Lier JE.","Eur J Biochem. 1993 Oct 1;217(1):371-6. doi: 10.1111/j.1432-1033.1993.tb18255.x.","Gantchev TG","Eur J Biochem","1993","1993/10/01","","","10.1111/j.1432-1033.1993.tb18255.x"
"32919901","User testing of a hypospadias decision aid prototype at a pediatric medical conference","Chan KH, Misseri R, Carroll A, Frankel RM, Moore C, Cockrum B, Wiehe S.","J Pediatr Urol. 2020 Oct;16(5):685.e1-685.e8. doi: 10.1016/j.jpurol.2020.08.006. Epub 2020 Aug 19.","Chan KH","J Pediatr Urol","2020","2020/09/13","PMC8788200","NIHMS1627799","10.1016/j.jpurol.2020.08.006"
"2593002","Organized arrangement of orientation-sensitive relay cells in the cat's dorsal lateral geniculate nucleus","Shou TD, Leventhal AG.","J Neurosci. 1989 Dec;9(12):4287-302. doi: 10.1523/JNEUROSCI.09-12-04287.1989.","Shou TD","J Neurosci","1989","1989/12/01","PMC6569626","","10.1523/JNEUROSCI.09-12-04287.1989"
"32442219","Assessment of the elite accessions of bael [Aegle marmelos (L.) Corr.] in Sri Lanka based on morphometric, organoleptic, and elemental properties of the fruits and phylogenetic relationships","Pathirana CK, Ranaweera LT, Madhujith T, Ketipearachchi KW, Gamlath KL, Eeswara JP, Sooriyapathirana SS.","PLoS One. 2020 May 22;15(5):e0233609. doi: 10.1371/journal.pone.0233609. eCollection 2020.","Pathirana CK","PLoS One","2020","2020/05/23","PMC7244165","","10.1371/journal.pone.0233609"
"34839643","Urologists' knowledge base and practice patterns in Peyronie's disease. A national survey of members of the italian andrology society","Paulis G, Pisano F, Palmieri A, Cai T, Palumbo F, Giammusso B.","Arch Ital Urol Androl. 2021 Oct 1;93(3):348-355. doi: 10.4081/aiua.2021.3.348.","Paulis G","Arch Ital Urol Androl","2021","2021/11/29","","","10.4081/aiua.2021.3.348"
"27131100","Effect of Dilute Apple Juice and Preferred Fluids vs Electrolyte Maintenance Solution on Treatment Failure Among Children With Mild Gastroenteritis: A Randomized Clinical Trial","Freedman SB, Willan AR, Boutis K, Schuh S.","JAMA. 2016 May 10;315(18):1966-74. doi: 10.1001/jama.2016.5352.","Freedman SB","JAMA","2016","2016/05/01","","","10.1001/jama.2016.5352"
"28375897","""Red-Yellow-Green"": Effect of an Initiative to Guide Surgeon Choice of Orthopaedic Implants","Okike K, Pollak R, O'Toole RV, Pollak AN.","J Bone Joint Surg Am. 2017 Apr 5;99(7):e33. doi: 10.2106/JBJS.16.00271.","Okike K","J Bone Joint Surg Am","2017","2017/04/05","","","10.2106/JBJS.16.00271"
"20374810","Classification of pre-sliced pork and Turkey ham qualities based on image colour and textural features and their relationships with consumer responses","Iqbal A, Valous NA, Mendoza F, Sun DW, Allen P.","Meat Sci. 2010 Mar;84(3):455-65. doi: 10.1016/j.meatsci.2009.09.016. Epub 2009 Oct 2.","Iqbal A","Meat Sci","2010","2010/04/09","","","10.1016/j.meatsci.2009.09.016"
"25411931","Standardizing visual control devices for tsetse flies: east African Species Glossina fuscipes fuscipes and Glossina tachinoides","Oloo F, Sciarretta A, Mohamed-Ahmed MM, Kröber T, McMullin A, Mihok S, Guerin PM.","PLoS Negl Trop Dis. 2014 Nov 20;8(11):e3334. doi: 10.1371/journal.pntd.0003334. eCollection 2014 Nov.","Oloo F","PLoS Negl Trop Dis","2014","2014/11/21","PMC4239017","","10.1371/journal.pntd.0003334"
"38847915","Investigating visual preferences of clinical mechanical anesthetic vibration: a cross-sectional image survey","Wilkowski CM, Maytin AK, Klatzky RL, Yu W, Carroll BT.","Arch Dermatol Res. 2024 Jun 7;316(7):343. doi: 10.1007/s00403-024-03039-4.","Wilkowski CM","Arch Dermatol Res","2024","2024/06/07","","","10.1007/s00403-024-03039-4"
"37507340","Older adult patient preferences for the content and format of prescription medication labels - A best-worst scaling and discrete choice experiment study","Malhotra R, Suppiah SD, Tan YW, Sung P, Tay SSC, Tan NC, Koh GC, Chan A, Chew LST, Ozdemir S; PROMISE Study Group.","Res Social Adm Pharm. 2023 Nov;19(11):1455-1464. doi: 10.1016/j.sapharm.2023.07.009. Epub 2023 Jul 20.","Malhotra R","Res Social Adm Pharm","2023","2023/07/28","","","10.1016/j.sapharm.2023.07.009"
"2996255","[Immunohistochemistry: theoretical potentials and practical application]","Fritz P, Müller J, Wegner G, Braun U, Grau A, Tuczek HV, Moessner E, Schenk R.","Zentralbl Allg Pathol. 1985;130(3):187-203.","Fritz P","Zentralbl Allg Pathol","1985","1985/01/01","","",""
"28053509","Involvement of the end user: exploration of older people's needs and preferences for a wearable fall detection device - a qualitative descriptive study","Thilo FJ, Bilger S, Halfens RJ, Schols JM, Hahn S.","Patient Prefer Adherence. 2016 Dec 20;11:11-22. doi: 10.2147/PPA.S119177. eCollection 2017.","Thilo FJ","Patient Prefer Adherence","2016","2017/01/06","PMC5189694","","10.2147/PPA.S119177"
"39411348","The user-centered design and development of a childhood and adolescent obesity Electronic Health Record tool, a mixed-methods study","Bosworth KT, Ghosh P, Flowers L, Proffitt R, Koopman RJ, Tosh AK, Wilson G, Braddock AS.","Front Digit Health. 2024 Sep 18;6:1396085. doi: 10.3389/fdgth.2024.1396085. eCollection 2024.","Bosworth KT","Front Digit Health","2024","2024/10/16","PMC11476727","","10.3389/fdgth.2024.1396085"
"30394693","Evaluation of owners' attitudes towards veterinarian attire in the small animal specialty setting in North America","Robb KA, Rossi TA, Tansey C, Hybki GC, Murphy LA, Nakamura RK, Chen DY.","Vet Med Sci. 2019 Feb;5(1):48-60. doi: 10.1002/vms3.130. Epub 2018 Nov 5.","Robb KA","Vet Med Sci","2019","2018/11/06","PMC6376145","","10.1002/vms3.130"
"32323684","Amphiphilic BODIPY dye aggregates in polymeric micelles for wavelength-dependent photo-induced cancer therapy","Yan Z, Wang M, Shi M, He Y, Zhang Y, Qiu S, Yang H, Chen H, He H, Guo Z.","J Mater Chem B. 2020 Aug 12;8(31):6886-6897. doi: 10.1039/d0tb00609b.","Yan Z","J Mater Chem B","2020","2020/04/24","","","10.1039/d0tb00609b"
"38680802","The effect of different cooking methods on sensory attributes, physicochemical properties, and microbial safety of ostrich meat (Struthio camelus)","Malak NML.","J Adv Vet Anim Res. 2024 Mar 31;11(1):194-202. doi: 10.5455/javar.2024.k765. eCollection 2024 Mar.","Malak NML","J Adv Vet Anim Res","2024","2024/04/29","PMC11055599","","10.5455/javar.2024.k765"
"31236123","A Commercial Potential Blue Pea (Clitoria ternatea L.) Flower Extract Incorporated Beverage Having Functional Properties","Lakshan SAT, Jayanath NY, Abeysekera WPKM, Abeysekera WKSM.","Evid Based Complement Alternat Med. 2019 May 20;2019:2916914. doi: 10.1155/2019/2916914. eCollection 2019.","Lakshan SAT","Evid Based Complement Alternat Med","2019","2019/06/26","PMC6545798","","10.1155/2019/2916914"
"25049641","Effects of outdoor housing of piglets on behavior, stress reaction and meat characteristics","Yonezawa T, Takahashi A, Imai S, Okitsu A, Komiyama S, Irimajiri M, Matsuura A, Yamazaki A, Hodate K.","Asian-Australas J Anim Sci. 2012 Jun;25(6):886-94. doi: 10.5713/ajas.2011.11380.","Yonezawa T","Asian-Australas J Anim Sci","2012","2014/07/23","PMC4093083","","10.5713/ajas.2011.11380"
"32155864","Patients' Preferences and Willingness to Pay for Solid Forms of Oral Medications-Results of the Discrete Choice Experiment in Polish Outpatients","Kurczewska-Michalak M, Kardas P, Czajkowski M.","Pharmaceutics. 2020 Mar 6;12(3):236. doi: 10.3390/pharmaceutics12030236.","Kurczewska-Michalak M","Pharmaceutics","2020","2020/03/12","PMC7150858","","10.3390/pharmaceutics12030236"
"27494136","Assessing Interventions to Manage West Nile Virus Using Multi-Criteria Decision Analysis with Risk Scenarios","Hongoh V, Campagna C, Panic M, Samuel O, Gosselin P, Waaub JP, Ravel A, Samoura K, Michel P.","PLoS One. 2016 Aug 5;11(8):e0160651. doi: 10.1371/journal.pone.0160651. eCollection 2016.","Hongoh V","PLoS One","2016","2016/08/06","PMC4975439","","10.1371/journal.pone.0160651"
"32714529","Jejunal perforation during peritoneal dialysis catheter placement: A case report","Raksasuk S, Taweerautchana W, Srithongkul T.","Ann Med Surg (Lond). 2020 Jul 18;57:66-69. doi: 10.1016/j.amsu.2020.07.012. eCollection 2020 Sep.","Raksasuk S","Ann Med Surg (Lond)","2020","2020/07/28","PMC7374195","","10.1016/j.amsu.2020.07.012"
"26333128","The role of personality traits in self-rated oral health and preferences for different types of flawed smiles","Montero J, Gómez Polo C, Rosel E, Barrios R, Albaladejo A, López-Valverde A.","J Oral Rehabil. 2016 Jan;43(1):39-50. doi: 10.1111/joor.12341. Epub 2015 Aug 30.","Montero J","J Oral Rehabil","2016","2015/09/03","","","10.1111/joor.12341"
"34551015","Sharing the load: How a personally coloured calculator for grapheme-colour synaesthetes can reduce processing costs","Berger JJ, Harris IM, Whittingham KM, Terpening Z, Watson JDG.","PLoS One. 2021 Sep 22;16(9):e0257713. doi: 10.1371/journal.pone.0257713. eCollection 2021.","Berger JJ","PLoS One","2021","2021/09/22","PMC8457480","","10.1371/journal.pone.0257713"
"24746920","Development of a Spanish language fertility educational brochure for pediatric oncology families","Murphy D, Kashal P, Quinn GP, Sawczyn KK, Termuhlen AM.","J Pediatr Adolesc Gynecol. 2014 Aug;27(4):202-9. doi: 10.1016/j.jpag.2013.10.004. Epub 2014 Apr 18.","Murphy D","J Pediatr Adolesc Gynecol","2014","2014/04/22","","","10.1016/j.jpag.2013.10.004"
"32703227","Local preferences for three indigenous oil-seed plants and attitudes towards their conservation in the Kénédougou province of Burkina Faso, West-Africa","Tiétiambou FRS, Salako KV, Tohoun JR, Ouédraogo A.","J Ethnobiol Ethnomed. 2020 Jul 23;16(1):43. doi: 10.1186/s13002-020-00393-1.","Tiétiambou FRS","J Ethnobiol Ethnomed","2020","2020/07/25","PMC7376732","","10.1186/s13002-020-00393-1"
"28068858","Using a Discrete Choice Conjoint Experiment to Engage Stakeholders in the Design of an Outpatient Children's Health Center","Cunningham CE, Niccols A, Rimas H, Robicheau R, Anderson C, DeVries B.","HERD. 2017 Oct;10(5):12-27. doi: 10.1177/1937586716686350. Epub 2017 Jan 10.","Cunningham CE","HERD","2017","2017/01/11","","","10.1177/1937586716686350"
"26054934","Preferences for food and nutritional supplements among adult people living with HIV in Malawi","Rodas-Moya S, Kodish S, Manary M, Grede N, de Pee S.","Public Health Nutr. 2016 Mar;19(4):693-702. doi: 10.1017/S1368980015001822. Epub 2015 Jun 9.","Rodas-Moya S","Public Health Nutr","2016","2015/06/10","PMC10271136","","10.1017/S1368980015001822"
"39219484","Racial Differences in Medications for Opioid Use Disorder Initiation in a Carceral Setting","Berk J, Brar J, Hoadley A, Martin R.","Subst Use Addctn J. 2024 Sep 2:29767342241273417. doi: 10.1177/29767342241273417. Online ahead of print.","Berk J","Subst Use Addctn J","2024","2024/09/02","","","10.1177/29767342241273417"
"28819683","An iPhone application using a novel stool color detection algorithm for biliary atresia screening","Hoshino E, Hayashi K, Suzuki M, Obatake M, Urayama KY, Nakano S, Taura Y, Nio M, Takahashi O.","Pediatr Surg Int. 2017 Oct;33(10):1115-1121. doi: 10.1007/s00383-017-4146-8. Epub 2017 Aug 17.","Hoshino E","Pediatr Surg Int","2017","2017/08/19","","","10.1007/s00383-017-4146-8"
"29208043","Self-sampling for human papillomavirus testing among rural young women of KwaZulu-Natal, South Africa","Mbatha JN, Galappaththi-Arachchige HN, Mtshali A, Taylor M, Ndhlovu PD, Kjetland EF, Baay MFD, Mkhize-Kwitshana ZL.","BMC Res Notes. 2017 Dec 6;10(1):702. doi: 10.1186/s13104-017-3045-3.","Mbatha JN","BMC Res Notes","2017","2017/12/07","PMC5717820","","10.1186/s13104-017-3045-3"
"24660898","Unconscious dynamics in twin pregnancy emerging from the Lüscher color test","Savio F, Zanardo V.","J Matern Fetal Neonatal Med. 2015 Jan;28(2):199-203. doi: 10.3109/14767058.2014.907263. Epub 2014 Apr 25.","Savio F","J Matern Fetal Neonatal Med","2015","2014/03/26","","","10.3109/14767058.2014.907263"
"34315541","Sputum colour as a marker for bacteria in acute exacerbations of COPD: protocol for a systematic review and meta-analysis","Spies R, Potter M, Hollamby R, van der Walt S, Hohlfeld A, Ochodo E, van Zyl-Smit RN.","Syst Rev. 2021 Jul 27;10(1):211. doi: 10.1186/s13643-021-01767-6.","Spies R","Syst Rev","2021","2021/07/28","PMC8317370","","10.1186/s13643-021-01767-6"
"31287066","Users' Experiences With Web-Based Health Care Information: Qualitative Study About Diabetes and Dementia Information Presented on a Governmental Website","Wiegers TA, Hendriks M, Malanda U, de Boer D.","J Med Internet Res. 2019 Jul 8;21(7):e11340. doi: 10.2196/11340.","Wiegers TA","J Med Internet Res","2019","2019/07/10","PMC6643759","","10.2196/11340"
"1085133","Administration of antirheumatic drugs","Wright V, Hopkins R.","Ann Rheum Dis. 1976 Apr;35(2):174-6. doi: 10.1136/ard.35.2.174.","Wright V","Ann Rheum Dis","1976","1976/04/01","PMC1006533","","10.1136/ard.35.2.174"
"27400104","A Very Quickly Prepared, Colored Silicone Material for Injecting into Cerebral Vasculature for Anatomical Dissection: A Novel and Suitable Material for both Fresh and Non-Fresh Cadavers","Urgun K, Toktas ZO, Akakin A, Yilmaz B, Sahin S, Kilic T.","Turk Neurosurg. 2016;26(4):568-73. doi: 10.5137/1019-5149.JTN.12293-14.1.","Urgun K","Turk Neurosurg","2016","2016/07/12","","","10.5137/1019-5149.JTN.12293-14.1"
"10607966","Colour discrimination, colour naming and colour preferences among individuals with Alzheimer's disease","Wijk H, Berg S, Sivik L, Steen B.","Int J Geriatr Psychiatry. 1999 Dec;14(12):1000-5.","Wijk H","Int J Geriatr Psychiatry","1999","1999/12/23","","",""
