PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"8878241","A multicenter, open label trial of azithromycin vs. amoxicillin/ clavulanate for the management of acute otitis media in children","Aronovitz G.","Pediatr Infect Dis J. 1996 Sep;15(9 Suppl):S15-9. doi: 10.1097/00006454-199609009-00003.","Aronovitz G","Pediatr Infect Dis J","1996","1996/09/01","","","10.1097/00006454-199609009-00003"
"34816795","Immediate oral versus immediate topical versus delayed oral antibiotics for children with acute otitis media with discharge: the REST three-arm non-inferiority electronic platform-supported RCT","Hay AD, Moore MV, Taylor J, Turner N, Noble S, Cabral C, Horwood J, Prasad V, Curtis K, Delaney B, Damoiseaux R, Domínguez J, Tapuria A, Harris S, Little P, Lovering A, Morris R, Rowley K, Sadoo A, Schilder A, Venekamp R, Wilkes S, Curcin V.","Health Technol Assess. 2021 Nov;25(67):1-76. doi: 10.3310/hta25670.","Hay AD","Health Technol Assess","2021","2021/11/24","","","10.3310/hta25670"
"8225637","A comparative study of clarithromycin and amoxycillin suspensions in the treatment of pediatric patients with acute otitis media","Coles SJ, Addlestone MB, Kamdar MK, Macklin JL.","Infection. 1993 Jul-Aug;21(4):272-8. doi: 10.1007/BF01728911.","Coles SJ","Infection","1993","1993/07/01","","","10.1007/BF01728911"
"11176558","Compliance issues related to the selection of antibiotic suspensions for children","Steele RW, Thomas MP, Bégué RE.","Pediatr Infect Dis J. 2001 Jan;20(1):1-5. doi: 10.1097/00006454-200101000-00001.","Steele RW","Pediatr Infect Dis J","2001","2001/02/15","","","10.1097/00006454-200101000-00001"
"3908124","Pharmacokinetic study of a paediatric formulation of amoxycillin and clavulanic acid in children","van Niekerk CH, van den Ende J, Hundt HK, Louw EA.","Eur J Clin Pharmacol. 1985;29(2):235-9. doi: 10.1007/BF00547429.","van Niekerk CH","Eur J Clin Pharmacol","1985","1985/01/01","","","10.1007/BF00547429"
"38664350","The effect of fluoride varnish application on colour change due to paediatric drug usage in polyacid-modified composite resin: an in vitro study","Çevik N, Hazar Bodrumlu E.","Eur Arch Paediatr Dent. 2024 Jun;25(3):385-392. doi: 10.1007/s40368-024-00894-7. Epub 2024 Apr 26.","Çevik N","Eur Arch Paediatr Dent","2024","2024/04/25","","","10.1007/s40368-024-00894-7"
"31329913","Postreconstitution Stability of Amoxicillin-Clavulanic Acid Suspensions at Tropical Room Temperature","Maiwada J, Said MM.","J Pediatric Infect Dis Soc. 2019 Sep 25;8(4):368-369. doi: 10.1093/jpids/piz021.","Maiwada J","J Pediatric Infect Dis Soc","2019","2019/07/23","","","10.1093/jpids/piz021"
"9364291","An open, multicentre, comparative study of the efficacy and safety of azithromycin and co-amoxiclav in the treatment of upper and lower respiratory tract infections in children. The Paediatric Azithromycin Study Group","Lauvau DV, Verbist L.","J Int Med Res. 1997 Sep-Oct;25(5):285-95. doi: 10.1177/030006059702500506.","Lauvau DV","J Int Med Res","1997","1997/11/19","","","10.1177/030006059702500506"
"10463517","Compliance of pediatric patients with treatment involving antibiotic suspensions: a pilot study","Hoppe JE, Wahrenberger C.","Clin Ther. 1999 Jul;21(7):1193-201. doi: 10.1016/S0149-2918(00)80022-3.","Hoppe JE","Clin Ther","1999","1999/08/27","","","10.1016/S0149-2918(00)80022-3"
"10200857","Contamination of antibiotics resulting in severe pediatric methadone poisoning","Lalkin A, Kapur BM, Verjee ZH, Koren G.","Ann Pharmacother. 1999 Mar;33(3):314-7. doi: 10.1345/aph.18132.","Lalkin A","Ann Pharmacother","1999","1999/04/14","","","10.1345/aph.18132"
"31289068","RAIN study: a protocol for a randomised controlled trial evaluating efficacy, safety and cost-effectiveness of intravenous-to-oral antibiotic switch therapy in neonates with a probable bacterial infection","Keij FM, Kornelisse RF, Hartwig NG, Mauff K, Poley MJ, Allegaert K, Reiss IKM, Tramper-Stranders GA.","BMJ Open. 2019 Jul 9;9(7):e026688. doi: 10.1136/bmjopen-2018-026688.","Keij FM","BMJ Open","2019","2019/07/11","PMC6615779","","10.1136/bmjopen-2018-026688"
"33777426","Patterns of Prescribing Co-Amoxiclav to Children in Ibri Polyclinic, Oman","Al-Yaqoubi WS, Al-Maqbali NS.","Sultan Qaboos Univ Med J. 2021 Feb;21(1):e72-e76. doi: 10.18295/squmj.2021.21.01.010. Epub 2021 Mar 15.","Al-Yaqoubi WS","Sultan Qaboos Univ Med J","2021","2021/03/29","PMC7968904","","10.18295/squmj.2021.21.01.010"
"23383224","Topical effect of a medically prescribed pediatric antibiotic on dental biofilm: a cross-over, in situ study","Pierro VS, Ferreira Dde C, de Jesus HE, Rosado AS, Luiz RR, dos Santos KR, Maia LC.","PLoS One. 2013;8(1):e55558. doi: 10.1371/journal.pone.0055558. Epub 2013 Jan 31.","Pierro VS","PLoS One","2013","2013/02/06","PMC3561299","","10.1371/journal.pone.0055558"
"8822290","Effectiveness of five days of therapy with cefuroxime axetil suspension for treatment of acute otitis media","Gooch WM 3rd, Blair E, Puopolo A, Paster RZ, Schwartz RH, Miller HC, Smyre HL, Yetman R, Giguere GG, Collins JJ.","Pediatr Infect Dis J. 1996 Feb;15(2):157-64. doi: 10.1097/00006454-199602000-00013.","Gooch WM 3rd","Pediatr Infect Dis J","1996","1996/02/01","","","10.1097/00006454-199602000-00013"
"15336482","A cost threshold analysis of ciprofloxacin-dexamethasone versus ofloxacin for acute otitis media in pediatric patients with tympanostomy tubes","Roland PS, Pontius A, Michael Wall G, Waycaster CR.","Clin Ther. 2004 Jul;26(7):1168-78. doi: 10.1016/s0149-2918(04)90189-0.","Roland PS","Clin Ther","2004","2004/09/01","","","10.1016/s0149-2918(04)90189-0"
"11266417","Efficacy, safety and tolerability of 3 day azithromycin versus 10 day co-amoxiclav in the treatment of children with acute lower respiratory tract infections","Ferwerda A, Moll HA, Hop WC, Kouwenberg JM, Tjon Pian Gi CV, Robben SG, de Groot R.","J Antimicrob Chemother. 2001 Apr;47(4):441-6. doi: 10.1093/jac/47.4.441.","Ferwerda A","J Antimicrob Chemother","2001","2001/03/27","","","10.1093/jac/47.4.441"
"8396100","A comparative study of azithromycin and amoxycillin in paediatric patients with acute otitis media","Mohs E, Rodriguez-Solares A, Rivas E, el Hoshy Z.","J Antimicrob Chemother. 1993 Jun;31 Suppl E:73-9. doi: 10.1093/jac/31.suppl_e.73.","Mohs E","J Antimicrob Chemother","1993","1993/06/01","","","10.1093/jac/31.suppl_e.73"
"3354190","The effects of penicillin and cephalosporin ingestions in children less than six years of age","Swanson-Biearman B, Dean BS, Lopez G, Krenzelok EP.","Vet Hum Toxicol. 1988 Feb;30(1):66-7.","Swanson-Biearman B","Vet Hum Toxicol","1988","1988/02/01","","",""
"2663724","Elimination of vaginal colonization with Escherichia coli by administration of indigenous flora","Herthelius M, Gorbach SL, Möllby R, Nord CE, Pettersson L, Winberg J.","Infect Immun. 1989 Aug;57(8):2447-51. doi: 10.1128/iai.57.8.2447-2451.1989.","Herthelius M","Infect Immun","1989","1989/08/01","PMC313468","","10.1128/iai.57.8.2447-2451.1989"
"2686744","A general practice comparative study of a new third-generation oral cephalosporin, cefixime, with amoxycillin in the treatment of acute paediatric otitis media","Leigh AP, Robinson D, Millar ED.","Br J Clin Pract. 1989 Apr;43(4):140-3.","Leigh AP","Br J Clin Pract","1989","1989/04/01","","",""
"15991547","[A blinded comparison of palatability of 13 common pediatric antibiotic suspensions]","Kardas P, Muras M.","Wiad Lek. 2005;58(1-2):15-20.","Kardas P","Wiad Lek","2005","2005/07/05","","",""
