,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
2278,12833600,Gordius worm found in a three year old girl's vomitus,"Lee KJ, Bae YT, Kim DH, Deung YK, Ryang YS, Im KI, Yong TS.",Yonsei Med J. 2003 Jun 30;44(3):557-60. doi: 10.3349/ymj.2003.44.3.557.,Lee KJ,Yonsei Med J,2003,2003/07/02,,,10.3349/ymj.2003.44.3.557
2279,28128523,Initial clinical experience with the GORE(®) CARDIOFORM ASD occluder for transcatheter atrial septal defect closure,"de Hemptinne Q, Horlick EM, Osten MD, Millán X, Tadros VX, Pighi M, Gonzalez Barlatey F, Alnasser SM, Miró J, Asgar AW, Ibrahim R.",Catheter Cardiovasc Interv. 2017 Sep 1;90(3):495-503. doi: 10.1002/ccd.26907. Epub 2017 Jan 27.,de Hemptinne Q,Catheter Cardiovasc Interv,2017,2017/01/28,,,10.1002/ccd.26907
2280,35954629,Disparities in Healthcare Utilization: Superfund Site vs. Neighboring Comparison Site,"Stephens C, Kim YI, Ramachandran R, Baskin ML, Antony V, Bae S.",Int J Environ Res Public Health. 2022 Jul 28;19(15):9271. doi: 10.3390/ijerph19159271.,Stephens C,Int J Environ Res Public Health,2022,2022/08/12,PMC9367949,,10.3390/ijerph19159271
2281,28873105,Hair and scalp disorders in adult and pediatric patients with skin of color,"Taylor SC, Barbosa V, Burgess C, Heath C, McMichael AJ, Ogunleye T, Callender V.",Cutis. 2017 Jul;100(1):31-35.,Taylor SC,Cutis,2017,2017/09/06,,,
2282,19730051,Sonography of pediatric neck masses,Rosenberg HK.,Ultrasound Q. 2009 Sep;25(3):111-27. doi: 10.1097/RUQ.0b013e3181b6720b.,Rosenberg HK,Ultrasound Q,2009,2009/09/05,,,10.1097/RUQ.0b013e3181b6720b
2283,36052355,Validity of Broselow tape for estimating the weight of children in pediatric emergency: A cross-sectional study,"Zhu S, Zhu J, Zhou H, Chen X, Liang J, Liu L, Zhang C, Zhao Y, Chen Y, Wu X, Ye S, Jiang K.",Front Pediatr. 2022 Aug 16;10:969016. doi: 10.3389/fped.2022.969016. eCollection 2022.,Zhu S,Front Pediatr,2022,2022/09/02,PMC9424914,,10.3389/fped.2022.969016
2284,2268920,[Tongue tip microcirculation in patients with different symptoms],"Qin JH, Liu B.","Zhong Xi Yi Jie He Za Zhi. 1990 Oct;10(10):606-8, 581.",Qin JH,Zhong Xi Yi Jie He Za Zhi,1990,1990/10/01,,,
2285,22531962,Cystic pilomatrixoma of the wrist mimicking a ganglion cyst in a child,"Song EH, Lee SY, Park HJ, Jin Lee Y, Wan Chae S, Pyo JS, Lee MH.",J Clin Ultrasound. 2013 Jun;41(5):313-5. doi: 10.1002/jcu.21931. Epub 2012 Apr 25.,Song EH,J Clin Ultrasound,2013,2012/04/26,,,10.1002/jcu.21931
2286,12120681,Reconstruction of congenital and acquired earlobe deformity,"Yotsuyanagi T, Yamashita K, Sawada Y.","Clin Plast Surg. 2002 Apr;29(2):249-55, vii. doi: 10.1016/s0094-1298(01)00010-4.",Yotsuyanagi T,Clin Plast Surg,2002,2002/07/18,,,10.1016/s0094-1298(01)00010-4
2287,10598808,"Analysis of segregation and aneuploidy in two reciprocal translocation carriers, t(3;9)(q26.2;q32) and t(3;9)(p25;q32), by triple-color fluorescence in situ hybridization","Honda H, Miharu N, Ohashi Y, Honda N, Hara T, Ohama K.",Hum Genet. 1999 Nov;105(5):428-36. doi: 10.1007/s004390051126.,Honda H,Hum Genet,1999,1999/12/22,,,10.1007/s004390051126
2288,29232795,[Clinical Study of Testicular Fasciotomy for Testicular Torsion],"Nagasawa S, Kanematsu A, Shinkai Y, Shimatani K, Hashimoto T, Togo Y, Suzuki T, Go S, Nojima M, Yamamoto S.",Hinyokika Kiyo. 2017 Nov;63(11):455-459. doi: 10.14989/ActaUrolJap_63_11_455.,Nagasawa S,Hinyokika Kiyo,2017,2017/12/13,,,10.14989/ActaUrolJap_63_11_455
2289,9361927,Hepatic arterial complications in pediatric segmental liver transplantations from living donors: assessment with color Doppler ultrasonography,"Fujimoto M, Moriyasu F, Nada T, Inomoto T, Tanaka K, Yamaoka Y.",Clin Transplant. 1997 Oct;11(5 Pt 1):380-6.,Fujimoto M,Clin Transplant,1997,1997/11/15,,,
2290,25708306,"The pathogenesis of pediatric cerebral malaria: eye exams, autopsies, and neuroimaging","Taylor TE, Molyneux ME.",Ann N Y Acad Sci. 2015 Apr;1342(1):44-52. doi: 10.1111/nyas.12690. Epub 2015 Feb 23.,Taylor TE,Ann N Y Acad Sci,2015,2015/02/25,PMC4405463,NIHMS650990,10.1111/nyas.12690
2291,31883249,Comparison and Clinical Evaluation of Two Pit and Fissure Sealants on Permanent Mandibular First Molars: An In Vivo Study,"Smitha M, Paul ST, Nagaraj T, Khan AR, Rinu K.",J Contemp Dent Pract. 2019 Oct 1;20(10):1151-1158.,Smitha M,J Contemp Dent Pract,2019,2019/12/29,,,
2292,28660731,Zygomaticomaxillary suture maturation: Part II-The influence of sutural maturation on the response to maxillary protraction,"Angelieri F, Ruellas AC, Yatabe MS, Cevidanes LHS, Franchi L, Toyama-Hino C, De Clerck HJ, Nguyen T, McNamara JA Jr.",Orthod Craniofac Res. 2017 Aug;20(3):152-163. doi: 10.1111/ocr.12191. Epub 2017 Jun 29.,Angelieri F,Orthod Craniofac Res,2017,2017/06/30,PMC5698016,NIHMS919000,10.1111/ocr.12191
2293,29851920,Acute Rheumatic Fever: Revised Diagnostic Criteria,"Rhodes KL, Rasa MM, Yamamoto LG.",Pediatr Emerg Care. 2018 Jun;34(6):436-440. doi: 10.1097/PEC.0000000000001511.,Rhodes KL,Pediatr Emerg Care,2018,2018/06/01,,,10.1097/PEC.0000000000001511
2294,16977637,Optimization of a flow cytometry-based protocol for detection and phenotypic characterization of multipotent mesenchymal stromal cells from human bone marrow,"Jones EA, English A, Kinsey SE, Straszynski L, Emery P, Ponchel F, McGonagle D.",Cytometry B Clin Cytom. 2006 Nov 15;70(6):391-9. doi: 10.1002/cyto.b.20118.,Jones EA,Cytometry B Clin Cytom,2006,2006/09/16,,,10.1002/cyto.b.20118
2295,9678426,The increase of memory T cell subsets in children with idiopathic nephrotic syndrome,"Yan K, Nakahara K, Awa S, Nishibori Y, Nakajima N, Kataoka S, Maeda M, Watanabe T, Matsushima S, Watanabe N.",Nephron. 1998;79(3):274-8. doi: 10.1159/000045049.,Yan K,Nephron,1998,1998/07/25,,,10.1159/000045049
2296,8958423,Transcatheter closure of the patent ductus arteriosus: a comparative study between occluding coils and the Rashkind umbrella device,"Bulbul ZR, Fahey JT, Doyle TP, Hijazi ZM, Hellenbrand WE.",Cathet Cardiovasc Diagn. 1996 Dec;39(4):355-63; discussion 364. doi: 10.1002/(SICI)1097-0304(199612)39:4<355::AID-CCD6>3.0.CO;2-C.,Bulbul ZR,Cathet Cardiovasc Diagn,1996,1996/12/01,,,10.1002/(SICI)1097-0304(199612)39:4<355::AID-CCD6>3.0.CO;2-C
2297,8179410,Bivalvation with bridging for common atrioventricular valve regurgitation in right isomerism,"Oku H, Iemura J, Kitayama H, Saga T, Shirotani H.",Ann Thorac Surg. 1994 May;57(5):1324-6. doi: 10.1016/0003-4975(94)91386-2.,Oku H,Ann Thorac Surg,1994,1994/05/01,,,10.1016/0003-4975(94)91386-2
2298,32218631,FEASIBILITY OF COLOUR DOPPLER ULTRASOUND FOR DETECTION OF INTRAARTICULAR SACROILIAC JOINT INJECTION: A CASE SERIES,"Bhakta P, Harmon D, Mishra S.",Ulster Med J. 2020 Jan;89(1):42-43. Epub 2020 Feb 18.,Bhakta P,Ulster Med J,2020,2020/03/29,PMC7027172,,
2299,16516306,Effect of methylphenidate on Stroop Color-Word task performance in children with attention deficit hyperactivity disorder,"Langleben DD, Monterosso J, Elman I, Ash B, Krikorian G, Austin G.",Psychiatry Res. 2006 Mar 30;141(3):315-20. doi: 10.1016/j.psychres.2005.09.007. Epub 2006 Mar 3.,Langleben DD,Psychiatry Res,2006,2006/03/07,,,10.1016/j.psychres.2005.09.007
2300,35900640,Rapid Deployment of a Mobile Medical Clinic During the COVID-19 Pandemic: Assessment of Dyadic Maternal-Child Care,"Rosenberg J, Sude L, Budge M, León-Martínez D, Fenick A, Altice FL, Sharifi M.",Matern Child Health J. 2022 Sep;26(9):1762-1778. doi: 10.1007/s10995-022-03483-6. Epub 2022 Jul 28.,Rosenberg J,Matern Child Health J,2022,2022/07/28,PMC9330972,,10.1007/s10995-022-03483-6
2301,27545012,Tissue Doppler imaging during exercise stress echocardiography demonstrates a mechanism for impaired exercise performance in children with hypertrophic cardiomyopathy,"Ferguson ME, Sachdeva R, Gillespie SE, Morrow G, Border W.",Echocardiography. 2016 Nov;33(11):1718-1725. doi: 10.1111/echo.13316. Epub 2016 Aug 22.,Ferguson ME,Echocardiography,2016,2016/08/23,,,10.1111/echo.13316
2302,18304952,Comparison of nifedipine and captopril in children with pulmonary hypertension due to bronchopneumonia,"Uner A, Dogan M, Demirtas M, Açikgöz M, Temel H, Kaya A, Caksen H.",J Trop Pediatr. 2008 Oct;54(5):294-9. doi: 10.1093/tropej/fmn012. Epub 2008 Feb 26.,Uner A,J Trop Pediatr,2008,2008/02/29,,,10.1093/tropej/fmn012
2303,8701493,Transcatheter embolization of a residual congenital coronary arteriovenous fistula with a detachable balloon; superiority of interventional cardiology?,"Aydoğan U, Dindar A, Ayhan YI, Tanman B, Ertuğrul T, Omeroğlu R, Cantez T.",Turk J Pediatr. 1996 Apr-Jun;38(2):245-51.,Aydoğan U,Turk J Pediatr,1996,1996/04/01,,,
2304,24381062,No association of the norepinephrine transporter gene (SLC6A2) and cognitive and behavioural phenotypes of patients with autism spectrum disorder,"Park S, Park JE, Cho SC, Kim BN, Shin MS, Kim JW, Cho IH, Kim SA, Park M, Park TW, Son JW, Chung US, Yoo HJ.",Eur Arch Psychiatry Clin Neurosci. 2014 Sep;264(6):507-15. doi: 10.1007/s00406-013-0480-6. Epub 2014 Jan 1.,Park S,Eur Arch Psychiatry Clin Neurosci,2014,2014/01/02,,,10.1007/s00406-013-0480-6
2305,11737724,Catheter closure of moderate to large sized patent ductus arteriosus using the simultaneous double or triple coil technique,"Akagi T, Mizumoto Y, Iemura M, Tananari Y, Ishii M, Maeno Y, Kato H.",Pediatr Int. 2001 Oct;43(5):536-41. doi: 10.1046/j.1442-200x.2001.01460.x.,Akagi T,Pediatr Int,2001,2001/12/12,,,10.1046/j.1442-200x.2001.01460.x
2306,10737527,Collagen-to-smooth muscle ratio helps prediction of prognosis after pyeloplasty,"Kim WJ, Yun SJ, Lee TS, Kim CW, Lee HM, Choi H.",J Urol. 2000 Apr;163(4):1271-5.,Kim WJ,J Urol,2000,2000/03/29,,,
2307,1693537,"Increased numbers of CD8+CD11+, CD8+CD11- and CD8+Leu7+ cells in patients with chronic graft-versus-host disease after allogeneic bone marrow transplantation","Yabe H, Yabe M, Kato S, Kimura M, Iwaki K.",Bone Marrow Transplant. 1990 May;5(5):295-300.,Yabe H,Bone Marrow Transplant,1990,1990/05/01,,,
2308,37390234,Eosinophilic granuloma of the clavicle in an 11-year-old Chinese girl: A case report,"Chen QD, Lin SZ, Zhou J, Chen XX, Yang RT, Wang X, Li JY, Feng XC, Liu YS, Jiang K, Feng JH.",Medicine (Baltimore). 2023 Jun 30;102(26):e34139. doi: 10.1097/MD.0000000000034139.,Chen QD,Medicine (Baltimore),2023,2023/06/30,PMC10313295,,10.1097/MD.0000000000034139
2309,30826910,"Hand-held, dilation-free, electroretinography in children under 3 years of age treated with vigabatrin","Ji X, McFarlane M, Liu H, Dupuis A, Westall CA.",Doc Ophthalmol. 2019 Jun;138(3):195-203. doi: 10.1007/s10633-019-09684-9. Epub 2019 Mar 2.,Ji X,Doc Ophthalmol,2019,2019/03/04,,,10.1007/s10633-019-09684-9
2310,24769826,Transcatheter closure of ruptured sinus Valsalva aneurysm with retrograde approach,"Narin N, Ozyurt A, Baykan A, Uzüm K.",Turk Kardiyol Dern Ars. 2014 Apr;42(3):299-301. doi: 10.5543/tkda.2014.94658.,Narin N,Turk Kardiyol Dern Ars,2014,2014/04/29,,,10.5543/tkda.2014.94658
2311,33442853,"Comparison of the efficacy and safety between a low-fluence 1064-nm Q-switched neodymium-doped yttrium aluminum garnet laser and a conventional Q-switched 532-nm laser for the treatment of cafe-au-lait macules in 40 Chinese children: a prospective, randomized, parallel-controlled, evaluator-blinded trial","Zhuang Y, Huang M, Shen J, Wang L, Yang L, Jiang A, Yao Z, Yu X.",Lasers Med Sci. 2022 Feb;37(1):279-286. doi: 10.1007/s10103-021-03245-w. Epub 2021 Jan 13.,Zhuang Y,Lasers Med Sci,2022,2021/01/14,,,10.1007/s10103-021-03245-w
2312,29421294,Jalili Syndrome: Cross-sectional and Longitudinal Features of Seven Patients With Cone-Rod Dystrophy and Amelogenesis Imperfecta,"Hirji N, Bradley PD, Li S, Vincent A, Pennesi ME, Thomas AS, Heon E, Bhan A, Mahroo OA, Robson A, Inglehearn CF, Moore AT, Michaelides M.",Am J Ophthalmol. 2018 Apr;188:123-130. doi: 10.1016/j.ajo.2018.01.029. Epub 2018 Feb 5.,Hirji N,Am J Ophthalmol,2018,2018/02/09,PMC5873517,EMS76230,10.1016/j.ajo.2018.01.029
2313,35605829,Health risk assessment of polychlorinated biphenyls (PCBs) in baby clothes. A preliminary study,"Herrero M, González N, Rovira J, Marquès M, Domingo JL, Abalos M, Abad E, Nadal M.",Environ Pollut. 2022 Aug 15;307:119506. doi: 10.1016/j.envpol.2022.119506. Epub 2022 May 20.,Herrero M,Environ Pollut,2022,2022/05/23,,,10.1016/j.envpol.2022.119506
2314,20038890,"Multifocal epithelial hyperplasia, a rare oral infection in Asia: report of twelve cases in Iran","Mosannen-Mozaffari P, Falaki F, Amirchaghmaghi M, Pakfetrat A, Dalirsani Z, Saghafi-Khadem S.",Med Oral Patol Oral Cir Bucal. 2010 Jul 1;15(4):e591-5. doi: 10.4317/medoral.15.e591.,Mosannen-Mozaffari P,Med Oral Patol Oral Cir Bucal,2010,2009/12/30,,,10.4317/medoral.15.e591
2315,35107072,Low effectiveness of methotrexate in the management of localised scleroderma (morphea) based on an ultrasound activity score,"Vera-Kellet C, Meza-Romero R, Moll-Manzur C, Ramírez-Cornejo C, Wortsman X.",Eur J Dermatol. 2021 Dec 1;31(6):813-821. doi: 10.1684/ejd.2021.4189.,Vera-Kellet C,Eur J Dermatol,2021,2022/02/02,,,10.1684/ejd.2021.4189
2316,18687162,Unusual deformity of a Starflex atrial septal defect occluder,"Sigler M, Qureshi S.",Cardiol Young. 2008 Oct;18(5):541-2. doi: 10.1017/S1047951108002631. Epub 2008 Aug 8.,Sigler M,Cardiol Young,2008,2008/08/09,,,10.1017/S1047951108002631
2317,38712575,Pubertal retroareolar cysts presenting as bluish lumps: New cases and literature review,"Guido M, Laura G, Mario C, Antonella P, Luigi N, Andrea S.",J Paediatr Child Health. 2024 Apr-May;60(4-5):87-93. doi: 10.1111/jpc.16561. Epub 2024 May 7.,Guido M,J Paediatr Child Health,2024,2024/05/07,,,10.1111/jpc.16561
2318,20616372,Adverse effects of heavy prenatal maternal smoking on attentional control in children with ADHD,"Motlagh MG, Sukhodolsky DG, Landeros-Weisenberger A, Katsovich L, Thompson N, Scahill L, King RA, Peterson BS, Schultz RT, Leckman JF.",J Atten Disord. 2011 Oct;15(7):593-603. doi: 10.1177/1087054710374576. Epub 2010 Jul 8.,Motlagh MG,J Atten Disord,2011,2010/07/10,PMC3974616,NIHMS557269,10.1177/1087054710374576
2319,21570462,In vitro cytotoxicity and phototoxicity study of cosmetics colorants,"Tomankova K, Kejlova K, Binder S, Daskova A, Zapletalova J, Bendova H, Kolarova H, Jirova D.",Toxicol In Vitro. 2011 Sep;25(6):1242-50. doi: 10.1016/j.tiv.2011.04.026. Epub 2011 May 4.,Tomankova K,Toxicol In Vitro,2011,2011/05/17,,,10.1016/j.tiv.2011.04.026
2320,9723042,The value of interphase fluorescence in situ hybridization in the study of patients with lymphoproliferative disorders: further evidence for a higher sensitivity of detecting chromosomes 7 and 8 aneuploidy,"Lempert C, Kafko M, Scalise A, Najfeld V.",Cancer Genet Cytogenet. 1998 Sep;105(2):193-7. doi: 10.1016/s0165-4608(98)00021-1.,Lempert C,Cancer Genet Cytogenet,1998,1998/09/02,,,10.1016/s0165-4608(98)00021-1
2321,34176370,Effects of Automated Diurnal Variation in Electronic Screen Temperature on Sleep Quality in Young Adults: A Randomized Controlled Trial,"Smidt AM, Blake MJ, Latham MD, Allen NB.",Behav Sleep Med. 2022 Sep-Oct;20(5):513-529. doi: 10.1080/15402002.2021.1940183. Epub 2021 Jun 26.,Smidt AM,Behav Sleep Med,2022,2021/06/28,,,10.1080/15402002.2021.1940183
2322,22371105,World Heart Federation criteria for echocardiographic diagnosis of rheumatic heart disease--an evidence-based guideline,"Reményi B, Wilson N, Steer A, Ferreira B, Kado J, Kumar K, Lawrenson J, Maguire G, Marijon E, Mirabel M, Mocumbi AO, Mota C, Paar J, Saxena A, Scheel J, Stirling J, Viali S, Balekundri VI, Wheaton G, Zühlke L, Carapetis J.",Nat Rev Cardiol. 2012 Feb 28;9(5):297-309. doi: 10.1038/nrcardio.2012.7.,Reményi B,Nat Rev Cardiol,2012,2012/02/29,PMC5523449,NIHMS862529,10.1038/nrcardio.2012.7
2323,33337332,Electroclinical features of lateral and medial orbitofrontal epilepsy: a case series,"Liu Y, Wang S, Hong B, Wang H, Lin J, Shi J, Zhao T, Bai J, Li J, Zhou W.",Epileptic Disord. 2020 Dec 1;22(6):759-767. doi: 10.1684/epd.2020.1230.,Liu Y,Epileptic Disord,2020,2020/12/18,,,10.1684/epd.2020.1230
2324,2591592,Focal congenital anomalies of the retinal pigment epithelium,Gass JD.,Eye (Lond). 1989;3 ( Pt 1):1-18. doi: 10.1038/eye.1989.2.,Gass JD,Eye (Lond),1989,1989/01/01,,,10.1038/eye.1989.2
2325,29677015,Oral Tranexamic Acid for the Treatment of Melasma: A Review,"Bala HR, Lee S, Wong C, Pandya AG, Rodrigues M.",Dermatol Surg. 2018 Jun;44(6):814-825. doi: 10.1097/DSS.0000000000001518.,Bala HR,Dermatol Surg,2018,2018/04/21,,,10.1097/DSS.0000000000001518
2326,31894596,The V-Y advancement flap based on the dorsal carpal perforators for dorsal metacarpal reconstruction: Anatomical and clinical study,"Hu D, Chen P, Zhang F, Lin H, Zheng H, Zhou X.",Clin Anat. 2020 Nov;33(8):1144-1151. doi: 10.1002/ca.23554. Epub 2020 Jan 8.,Hu D,Clin Anat,2020,2020/01/03,,,10.1002/ca.23554
2327,1721853,Expression of CD56/NCAM on hematopoietic malignant cells. A useful marker for acute monocytic and megakaryocytic leukemias,"Ikushima S, Yoshihara T, Matsumura T, Misawa S, Morioka Y, Hibi S, Imashuku S.",Int J Hematol. 1991 Oct;54(5):395-403.,Ikushima S,Int J Hematol,1991,1991/10/01,,,
2328,11496243,Comparison of CD8(+) T-cell subsets in HIV-infected rapid progressor children versus non--rapid progressor children,"Paul ME, Shearer WT, Kozinetz CA, Lewis DE.",J Allergy Clin Immunol. 2001 Aug;108(2):258-64. doi: 10.1067/mai.2001.117179.,Paul ME,J Allergy Clin Immunol,2001,2001/08/10,,,10.1067/mai.2001.117179
2329,9627971,A comparison of the ability of experts and non-experts to differentiate between adult and child human bite marks using receiver operating characteristic (ROC) analysis,"Whittaker DK, Brickley MR, Evans L.",Forensic Sci Int. 1998 Mar 2;92(1):11-20. doi: 10.1016/s0379-0738(97)00198-9.,Whittaker DK,Forensic Sci Int,1998,1998/06/17,,,10.1016/s0379-0738(97)00198-9
2330,8741910,Segregation of a paternal insertional translocation results in partial 4q monosomy or 4q trisomy in two siblings,"Hegmann KM, Spikes AS, Orr-Urtreger A, Shaffer LG.",Am J Med Genet. 1996 Jan 2;61(1):10-5. doi: 10.1002/(SICI)1096-8628(19960102)61:1<10::AID-AJMG2>3.0.CO;2-0.,Hegmann KM,Am J Med Genet,1996,1996/01/02,,,10.1002/(SICI)1096-8628(19960102)61:1<10::AID-AJMG2>3.0.CO;2-0
2331,33402843,Martial Arts-Based Therapy Reduces Pain and Distress Among Children with Chronic Health Conditions and Their Siblings,"Marusak HA, Iadipaolo AS, Cohen C, Goldberg E, Taub JW, Harper FWK, Bluth MH, Rabinak CA.",J Pain Res. 2020 Dec 29;13:3467-3478. doi: 10.2147/JPR.S283364. eCollection 2020.,Marusak HA,J Pain Res,2020,2021/01/06,PMC7778380,,10.2147/JPR.S283364
2332,37902919,Barriers to Postpartum Care: A Mixed Methods Study of Midwestern Postpartum Women,"Tierney KI, Pearce N, Miller E, Steiner A, Tighe K, Presberry J, Kothari C.",Matern Child Health J. 2024 Jan;28(1):93-103. doi: 10.1007/s10995-023-03800-7. Epub 2023 Oct 30.,Tierney KI,Matern Child Health J,2024,2023/10/30,,,10.1007/s10995-023-03800-7
2333,26700351,Lymphoid Hyperplasia of the Appendix: A Potential Pitfall in the Sonographic Diagnosis of Appendicitis,"Xu Y, Jeffrey RB, DiMaio MA, Olcott EW.",AJR Am J Roentgenol. 2016 Jan;206(1):189-94. doi: 10.2214/AJR.15.14846.,Xu Y,AJR Am J Roentgenol,2016,2015/12/25,,,10.2214/AJR.15.14846
2334,18853271,Pupillometric assessment of autonomic nervous system in children with functional enuresis,"Dundaroz R, Turkbay T, Erdem U, Congologlu A, Sakallioglu O, Tascilar E.",Int Urol Nephrol. 2009;41(2):231-5. doi: 10.1007/s11255-008-9481-1. Epub 2008 Oct 14.,Dundaroz R,Int Urol Nephrol,2009,2008/10/15,,,10.1007/s11255-008-9481-1
2335,38248490,Environmental Injustice and Electronic Waste in Ghana: Challenges and Recommendations,"Njoku A, Agbalenyo M, Laude J, Ajibola TF, Attah MA, Sarko SB.",Int J Environ Res Public Health. 2023 Dec 23;21(1):25. doi: 10.3390/ijerph21010025.,Njoku A,Int J Environ Res Public Health,2023,2024/01/22,PMC10815197,,10.3390/ijerph21010025
2336,39287548,GENETIC ETIOLOGY AND CLINICAL FEATURES OF ACHROMATOPSIA IN JAPAN,"Inooka T, Hayashi T, Tsunoda K, Kuniyoshi K, Kondo H, Mizobuchi K, Suga A, Iwata T, Yoshitake K, Kondo M, Goto K, Ota J, Kominami T, Nishiguchi KM, Ueno S.",Retina. 2024 Oct 1;44(10):1836-1844. doi: 10.1097/IAE.0000000000004170.,Inooka T,Retina,2024,2024/09/17,,,10.1097/IAE.0000000000004170
2337,32147071,Efficacy of a topical formulation of henna (Lawsonia inermis L.) in contact dermatitis in patients using prosthesis: A double-blind randomized placebo-controlled clinical trial,"Niazi M, Mehrabani M, Namazi MR, Salmanpour M, Heydari M, Karami MM, Parvizi MM, Fatemi I, Mehrbani M.",Complement Ther Med. 2020 Mar;49:102316. doi: 10.1016/j.ctim.2020.102316. Epub 2020 Jan 15.,Niazi M,Complement Ther Med,2020,2020/03/10,,,10.1016/j.ctim.2020.102316
2338,16651279,Interferon-alpha treatment of molluscum contagiosum in a patient with hyperimmunoglobulin E syndrome,"Kilic SS, Kilicbay F.",Pediatrics. 2006 Jun;117(6):e1253-1255. doi: 10.1542/peds.2005-2706. Epub 2006 May 1.,Kilic SS,Pediatrics,2006,2006/05/03,,,10.1542/peds.2005-2706
2339,18304156,Hair follicle nevus in a 2-year old,"Motegi S, Amano H, Tamura A, Ishikawa O.",Pediatr Dermatol. 2008 Jan-Feb;25(1):60-2. doi: 10.1111/j.1525-1470.2007.00584.x.,Motegi S,Pediatr Dermatol,2008,2008/02/29,,,10.1111/j.1525-1470.2007.00584.x
2340,35691874,Near-fatal pediatric methemoglobinemia secondary to intentional sodium nitrite ingestion,"Sajko N, Finn K, Hill J, Khaira GK, Duff JP, Jiwani F, Allain D, Oliva MA.",Am J Emerg Med. 2022 Sep;59:215.e1-215.e5. doi: 10.1016/j.ajem.2022.05.051. Epub 2022 May 31.,Sajko N,Am J Emerg Med,2022,2022/06/12,,,10.1016/j.ajem.2022.05.051
2341,34449556,Disease Progression in CNGA3 and CNGB3 Retinopathy; Characteristics of Slovenian Cohort and Proposed OCT Staging Based on Pooled Data from 126 Patients from 7 Studies,"Tekavčič Pompe M, Vrabič N, Volk M, Meglič A, Jarc-Vidmar M, Peterlin B, Hawlina M, Fakin A.",Curr Issues Mol Biol. 2021 Aug 16;43(2):941-957. doi: 10.3390/cimb43020067.,Tekavčič Pompe M,Curr Issues Mol Biol,2021,2021/08/27,PMC8929018,,10.3390/cimb43020067
2342,10715387,A case of glaucoma with choroidal hemangioma managed by nonpenetrating trabeculectomy,"Obana A, Cho A, Takamine Y, Gohto Y, Miki T.",Jpn J Ophthalmol. 2000 Mar-Apr;44(2):174-7. doi: 10.1016/s0021-5155(99)00192-6.,Obana A,Jpn J Ophthalmol,2000,2000/03/15,,,10.1016/s0021-5155(99)00192-6
2343,22231309,Neurocognitive functioning in youth with pediatric autoimmune neuropsychiatric disorders associated with streptococcus,"Lewin AB, Storch EA, Mutch PJ, Murphy TK.",J Neuropsychiatry Clin Neurosci. 2011 Fall;23(4):391-8. doi: 10.1176/jnp.23.4.jnp391.,Lewin AB,J Neuropsychiatry Clin Neurosci,2011,2012/01/11,,,10.1176/jnp.23.4.jnp391
2344,34114536,Examining recent trends in the racial disparity gap in tap water consumption: NHANES 2011-2018,"Rosinger AY, Patel AI, Weaks F.",Public Health Nutr. 2022 Feb;25(2):207-213. doi: 10.1017/S1368980021002603. Epub 2021 Jun 11.,Rosinger AY,Public Health Nutr,2022,2021/06/11,PMC8664888,NIHMS1713541,10.1017/S1368980021002603
2345,16422753,Long-term effect of different treatment modalities for traumatized primary incisors presenting dark coronal discoloration with no other signs of injury,Holan G.,Dent Traumatol. 2006 Feb;22(1):14-7. doi: 10.1111/j.1600-9657.2006.00346.x.,Holan G,Dent Traumatol,2006,2006/01/21,,,10.1111/j.1600-9657.2006.00346.x
2346,19158526,Preoperative color Doppler assessment in planning of gluteal perforator flaps,"Isken T, Alagoz MS, Onyedi M, Izmirli H, Isil E, Yurtseven N.",Ann Plast Surg. 2009 Feb;62(2):158-63. doi: 10.1097/SAP.0b013e31817e9cbd.,Isken T,Ann Plast Surg,2009,2009/01/23,,,10.1097/SAP.0b013e31817e9cbd
2347,26253563,Outcome measure for the treatment of cone photoreceptor diseases: orientation to a scene with cone-only contrast,"Roman AJ, Cideciyan AV, Matsui R, Sheplock R, Schwartz SB, Jacobson SG.",BMC Ophthalmol. 2015 Aug 8;15:98. doi: 10.1186/s12886-015-0085-0.,Roman AJ,BMC Ophthalmol,2015,2015/08/09,PMC4528808,,10.1186/s12886-015-0085-0
2348,8942011,Transcatheter closure of patent ductus arteriosus using controlled-release coils,"Celiker A, Bilgiç A, Alehan D, Ceviz N, Lenk M.",Acta Paediatr Jpn. 1996 Oct;38(5):500-5. doi: 10.1111/j.1442-200x.1996.tb03534.x.,Celiker A,Acta Paediatr Jpn,1996,1996/10/01,,,10.1111/j.1442-200x.1996.tb03534.x
2349,29746376,Neruodevelopmental Outcomes in Preschool Children Living With HIV-1 Subtypes A and D in Uganda,"Ruiseñor-Escudero H, Sikorskii A, Familiar-Lopez I, Persaud D, Ziemniak C, Nakasujja N, Opoka R, Boivin M.",Pediatr Infect Dis J. 2018 Dec;37(12):e298-e303. doi: 10.1097/INF.0000000000002097.,Ruiseñor-Escudero H,Pediatr Infect Dis J,2018,2018/05/11,PMC6226335,NIHMS963241,10.1097/INF.0000000000002097
