PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"16645499","Knowledge and practices relating to the 2004 acute otitis media clinical practice guideline: a survey of practicing physicians","Vernacchio L, Vezina RM, Mitchell AA.","Pediatr Infect Dis J. 2006 May;25(5):385-9. doi: 10.1097/01.inf.0000214961.90326.d0.","Vernacchio L","Pediatr Infect Dis J","2006","2006/04/29","","","10.1097/01.inf.0000214961.90326.d0"
"25842221","Simplified antibiotic regimens compared with injectable procaine benzylpenicillin plus gentamicin for treatment of neonates and young infants with clinical signs of possible serious bacterial infection when referral is not possible: a randomised, open-label, equivalence trial","African Neonatal Sepsis Trial (AFRINEST) group; Tshefu A, Lokangaka A, Ngaima S, Engmann C, Esamai F, Gisore P, Ayede AI, Falade AG, Adejuyigbe EA, Anyabolu CH, Wammanda RD, Ejembi CL, Ogala WN, Gram L, Cousens S.","Lancet. 2015 May 2;385(9979):1767-1776. doi: 10.1016/S0140-6736(14)62284-4. Epub 2015 Apr 1.","African Neonatal Sepsis Trial (AFRINEST) group","Lancet","2015","2015/04/06","","","10.1016/S0140-6736(14)62284-4"
"10710025","Palatability of oral antibiotics among children in an urban primary care center","Angelilli ML, Toscani M, Matsui DM, Rieder MJ.","Arch Pediatr Adolesc Med. 2000 Mar;154(3):267-70. doi: 10.1001/archpedi.154.3.267.","Angelilli ML","Arch Pediatr Adolesc Med","2000","2000/03/10","","","10.1001/archpedi.154.3.267"
"10608630","Compliance of German pediatric patients with oral antibiotic therapy: results of a nationwide survey","Hoppe JE, Blumenstock G, Grotz W, Selbmann HK.","Pediatr Infect Dis J. 1999 Dec;18(12):1085-91. doi: 10.1097/00006454-199912000-00012.","Hoppe JE","Pediatr Infect Dis J","1999","1999/12/23","","","10.1097/00006454-199912000-00012"
"17671053","Management of acute otitis media by primary care physicians: trends since the release of the 2004 American Academy of Pediatrics/American Academy of Family Physicians clinical practice guideline","Vernacchio L, Vezina RM, Mitchell AA.","Pediatrics. 2007 Aug;120(2):281-7. doi: 10.1542/peds.2006-3601.","Vernacchio L","Pediatrics","2007","2007/08/03","","","10.1542/peds.2006-3601"
"2648939","[Treatment of acute otitis media in infants using an amoxicillin-clavulanic acid formulation (in the form of an oral suspension for pediatric use)]","Cohen R, Lebeaut A, Narcy P.","Ann Pediatr (Paris). 1989 Jan;36(1):49-54.","Cohen R","Ann Pediatr (Paris)","1989","1989/01/01","","",""
"15336482","A cost threshold analysis of ciprofloxacin-dexamethasone versus ofloxacin for acute otitis media in pediatric patients with tympanostomy tubes","Roland PS, Pontius A, Michael Wall G, Waycaster CR.","Clin Ther. 2004 Jul;26(7):1168-78. doi: 10.1016/s0149-2918(04)90189-0.","Roland PS","Clin Ther","2004","2004/09/01","","","10.1016/s0149-2918(04)90189-0"
"15930204","Nonsevere acute otitis media: a clinical trial comparing outcomes of watchful waiting versus immediate antibiotic treatment","McCormick DP, Chonmaitree T, Pittman C, Saeed K, Friedman NR, Uchida T, Baldwin CD.","Pediatrics. 2005 Jun;115(6):1455-65. doi: 10.1542/peds.2004-1665.","McCormick DP","Pediatrics","2005","2005/06/03","","","10.1542/peds.2004-1665"
"16803605","Seven-day is more effective than 4-day ranitidine bismuth citrate-based triple therapy in eradication of Helicobacter pylori in children: a prospective randomized study","Tam YH, Yeung CK, Lee KH.","Aliment Pharmacol Ther. 2006 Jul 1;24(1):81-6. doi: 10.1111/j.1365-2036.2006.02969.x.","Tam YH","Aliment Pharmacol Ther","2006","2006/06/29","","","10.1111/j.1365-2036.2006.02969.x"
"7127989","Effect of use of a measured dispensing device on oral antibiotic compliance","Ellison RS, Altemeier WA.","Clin Pediatr (Phila). 1982 Nov;21(11):668-71. doi: 10.1177/000992288202101105.","Ellison RS","Clin Pediatr (Phila)","1982","1982/11/01","","","10.1177/000992288202101105"
"1048199","[Clinical investigation of amoxicillin (clamoxyl 'Beecham') granules in pediatrics (author's transl)]","Nakazawa S, Sato H, Fujii S, Kohima S, Hirama Y.","Jpn J Antibiot. 1976 Jul;29(7):695-700.","Nakazawa S","Jpn J Antibiot","1976","1976/07/01","","",""
